
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,0
 140,0,0
 145,0,0
 150,0,0
 155,0,0
 160,0,0
 165,0,0
 170,0,0
 175,0,0
 180,0,0
 185,0,5
 190,0,5
 195,0,5
 200,0,5
 205,0,5
 210,0,5
 215,0,5
 220,0,5
 225,0,5
 230,0,5
 235,0,5
 240,0,5
 245,0,8
 250,0,8
 255,0,8
 260,0,8
 265,0,8
 270,0,8
 275,0,8
 280,0,8
 285,0,7
 290,0,7
 295,0,7
 300,0,7
 305,0,14
 310,0,14
 315,0,14
 320,0,14
 325,0,14
 330,0,15
 335,0,15
 340,0,15
 345,0,9
 350,0,9
 355,0,8
 360,0,8
 365,0,14
 370,0,14
 375,0,14
 380,0,14
 385,0,15
 390,0,15
 395,0,15
 400,0,15
 405,0,14
 410,0,15
 415,0,15
 420,0,15
 425,0,14
 430,0,14
 435,0,14
 440,0,14
 445,0,15
 450,0,17
 455,0,18
 460,0,18
 465,0,10
 470,0,10
 475,0,9
 480,0,9
 485,0,17
 490,0,18
 495,0,18
 500,0,18
 505,0,18
 510,0,18
 515,0,18
 520,0,18
 525,0,17
 530,0,17
 535,0,17
 540,0,17
 545,0,14
 550,0,14
 555,0,14
 560,0,15
 565,0,15
 570,0,15
 575,0,16
 580,0,17
 585,0,7
 590,0,6
 595,0,6
 600,0,7
 605,0,21
 610,0,22
 615,0,22
 620,0,22
 625,0,22
 630,0,22
 635,0,22
 640,0,22
 645,0,21
 650,0,21
 655,0,21
 660,0,20
 665,0,17
 670,0,18
 675,0,18
 680,0,17
 685,0,17
 690,0,17
 695,0,17
 700,0,17
 705,0,12
 710,0,8
 715,0,6
 720,0,6
 725,0,17
 730,0,17
 735,0,17
 740,0,17
 745,0,17
 750,0,18
 755,0,18
 760,0,19
 765,0,17
 770,0,17
 775,0,17
 780,0,17
 785,0,19
 790,0,19
 795,0,19
 800,0,19
 805,0,19
 810,0,19
 815,0,19
 820,0,19
 825,0,10
 830,0,10
 835,0,10
 840,0,10
 845,0,14
 850,0,13
 855,0,13
 860,0,13
 865,0,13
 870,0,13
 875,0,13
 880,0,15
 885,0,12
 890,0,12
 895,0,12
 900,0,13
 905,0,14
 910,0,14
 915,0,14
 920,0,14
 925,0,14
 930,0,14
 935,0,14
 940,0,15
 945,0,11
 950,0,11
 955,0,10
 960,0,11
 965,0,18
 970,0,18
 975,0,18
 980,0,20
 985,0,20
 990,0,20
 995,0,20
 1000,0,20
 1005,0,17
 1010,0,16
 1015,0,16
 1020,0,16
 1025,0,16
 1030,0,18
 1035,0,18
 1040,0,18
 1045,0,18
 1050,0,19
 1055,0,19
 1060,0,18
 1065,0,13
 1070,0,13
 1075,0,12
 1080,0,12
 1085,0,18
 1090,0,18
 1095,0,18
 1100,0,18
 1105,0,18
 1110,0,18
 1115,0,18
 1120,0,18
 1125,0,13
 1130,0,10
 1135,0,10
 1140,0,9
 1145,0,14
 1150,0,16
 1155,0,16
 1160,0,16
 1165,0,16
 1170,0,18
 1175,0,18
 1180,0,18
 1185,0,15
 1190,0,15
 1195,0,15
 1200,0,15
 1205,0,17
 1210,0,18
 1215,0,18
 1220,0,19
 1225,0,19
 1230,0,19
 1235,0,19
 1240,0,19
 1245,0,10
 1250,0,7
 1255,0,6
 1260,0,6
 1265,0,15
 1270,0,15
 1275,0,15
 1280,0,16
 1285,0,17
 1290,0,17
 1295,0,17
 1300,0,17
 1305,0,15
 1310,0,15
 1315,0,15
 1320,0,15
 1325,0,17
 1330,0,18
 1335,0,18
 1340,0,18
 1345,0,18
 1350,0,19
 1355,0,19
 1360,0,19
 1365,0,11
 1370,0,9
 1375,0,9
 1380,0,8
 1385,0,14
 1390,0,16
 1395,0,16
 1400,0,16
 1405,0,17
 1410,0,17
 1415,0,17
 1420,0,17
 1425,0,18
 1430,0,19
 1435,0,19
 1440,0,19
 1445,0,16
 1450,0,16
 1455,0,16
 1460,0,16
 1465,0,16
 1470,0,16
 1475,0,16
 1480,0,16
 1485,0,8
 1490,0,6
 1495,0,5
 1500,0,6
 1505,0,15
 1510,0,20
 1515,0,20
 1520,0,21
 1525,0,22
 1530,0,22
 1535,0,22
 1540,0,22
 1545,0,23
 1550,0,23
 1555,0,23
 1560,0,23
 1565,0,23
 1570,0,24
 1575,0,24
 1580,0,24
 1585,0,24
 1590,0,24
 1595,0,24
 1600,0,24
 1605,0,14
 1610,0,6
 1615,0,4
 1620,0,3
 1625,0,12
 1630,0,17
 1635,0,17
 1640,0,18
 1645,0,18
 1650,0,18
 1655,0,18
 1660,0,18
 1665,0,18
 1670,0,17
 1675,0,17
 1680,0,17
 1685,0,17
 1690,0,18
 1695,0,18
 1700,0,19
 1705,0,19
 1710,0,19
 1715,0,19
 1720,0,19
 1725,0,9
 1730,0,4
 1735,0,4
 1740,0,2
 1745,0,18
 1750,0,18
 1755,0,18
 1760,0,18
 1765,0,19
 1770,0,19
 1775,0,19
 1780,0,19
 1785,0,19
 1790,0,19
 1795,0,19
 1800,0,19
 1805,0,19
 1810,0,21
 1815,0,22
 1820,0,22
 1825,0,23
 1830,0,23
 1835,0,23
 1840,0,23
 1845,0,9
 1850,0,9
 1855,0,9
 1860,0,8
 1865,0,9
 1870,0,11
 1875,0,11
 1880,0,14
 1885,0,14
 1890,0,15
 1895,0,15
 1900,0,17
 1905,0,17
 1910,0,17
 1915,0,17
 1920,0,19
 1925,0,20
 1930,0,20
 1935,0,20
 1940,0,20
 1945,0,20
 1950,0,20
 1955,0,20
 1960,0,20
 1965,0,11
 1970,0,9
 1975,0,9
 1980,0,7
 1985,0,9
 1990,0,8
 1995,0,8
 2000,0,13
 2005,0,12
 2010,0,13
 2015,0,13
 2020,0,15
 2025,0,15
 2030,0,15
 2035,0,15
 2040,0,15
 2045,0,15
 2050,0,16
 2055,0,16
 2060,0,16
 2065,0,16
 2070,0,16
 2075,0,16
 2080,0,16
 2085,0,10
 2090,0,9
 2095,0,9
 2100,0,4
 2105,0,15
