
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,0
 140,0,0
 145,0,0
 150,0,0
 155,0,0
 160,0,0
 165,0,0
 170,0,0
 175,0,0
 180,0,0
 185,0,1
 190,0,1
 195,0,1
 200,0,1
 205,0,1
 210,0,1
 215,0,1
 220,0,1
 225,0,1
 230,0,1
 235,0,1
 240,0,1
 245,0,5
 250,0,5
 255,0,5
 260,0,5
 265,0,5
 270,0,5
 275,0,5
 280,0,5
 285,0,5
 290,0,5
 295,0,5
 300,0,5
 305,0,8
 310,0,8
 315,0,8
 320,0,8
 325,0,8
 330,0,8
 335,0,8
 340,0,8
 345,0,3
 350,0,3
 355,0,3
 360,0,3
 365,0,12
 370,0,12
 375,0,12
 380,0,12
 385,0,12
 390,0,12
 395,0,12
 400,0,12
 405,0,10
 410,0,10
 415,0,10
 420,0,10
 425,0,11
 430,0,11
 435,0,11
 440,0,12
 445,0,12
 450,0,12
 455,0,12
 460,0,12
 465,0,5
 470,0,4
 475,0,4
 480,0,4
 485,0,14
 490,0,15
 495,0,15
 500,0,15
 505,0,15
 510,0,15
 515,0,15
 520,0,15
 525,0,13
 530,0,13
 535,0,13
 540,0,13
 545,0,17
 550,0,17
 555,0,17
 560,0,17
 565,0,17
 570,0,17
 575,0,17
 580,0,17
 585,0,10
 590,0,8
 595,0,8
 600,0,7
 605,0,11
 610,0,13
 615,0,13
 620,0,13
 625,0,13
 630,0,13
 635,0,13
 640,0,14
 645,0,9
 650,0,9
 655,0,9
 660,0,9
 665,0,18
 670,0,18
 675,0,18
 680,0,18
 685,0,18
 690,0,18
 695,0,18
 700,0,18
 705,0,14
 710,0,12
 715,0,10
 720,0,10
 725,0,12
 730,0,13
 735,0,13
 740,0,14
 745,0,14
 750,0,14
 755,0,14
 760,0,14
 765,0,11
 770,0,11
 775,0,11
 780,0,11
 785,0,18
 790,0,18
 795,0,18
 800,0,18
 805,0,18
 810,0,18
 815,0,18
 820,0,18
 825,0,11
 830,0,9
 835,0,8
 840,0,7
 845,0,11
 850,0,13
 855,0,13
 860,0,13
 865,0,13
 870,0,13
 875,0,13
 880,0,13
 885,0,7
 890,0,7
 895,0,7
 900,0,7
 905,0,14
 910,0,14
 915,0,15
 920,0,15
 925,0,15
 930,0,15
 935,0,15
 940,0,15
 945,0,12
 950,0,12
 955,0,10
 960,0,10
 965,0,12
 970,0,14
 975,0,14
 980,0,15
 985,0,15
 990,0,15
 995,0,15
 1000,0,15
 1005,0,8
 1010,0,8
 1015,0,7
 1020,0,7
 1025,0,16
 1030,0,16
 1035,0,16
 1040,0,16
 1045,0,16
 1050,0,16
 1055,0,16
 1060,0,16
 1065,0,13
 1070,0,11
 1075,0,10
 1080,0,9
 1085,0,11
 1090,0,11
 1095,0,11
 1100,0,13
 1105,0,13
 1110,0,13
 1115,0,13
 1120,0,13
 1125,0,9
 1130,0,8
 1135,0,8
 1140,0,8
 1145,0,17
 1150,0,19
 1155,0,20
 1160,0,20
 1165,0,20
 1170,0,20
 1175,0,20
 1180,0,20
 1185,0,17
 1190,0,16
 1195,0,16
 1200,0,15
 1205,0,17
 1210,0,20
 1215,0,20
 1220,0,20
 1225,0,20
 1230,0,20
 1235,0,20
 1240,0,20
 1245,0,16
 1250,0,15
 1255,0,15
 1260,0,14
 1265,0,16
 1270,0,16
 1275,0,16
 1280,0,16
 1285,0,16
 1290,0,16
 1295,0,16
 1300,0,16
 1305,0,9
 1310,0,4
 1315,0,4
 1320,0,4
 1325,0,10
 1330,0,11
 1335,0,11
 1340,0,14
 1345,0,14
 1350,0,15
 1355,0,15
 1360,0,15
 1365,0,15
 1370,0,14
 1375,0,14
 1380,0,14
 1385,0,16
 1390,0,17
 1395,0,19
 1400,0,19
 1405,0,19
 1410,0,19
 1415,0,19
 1420,0,19
 1425,0,14
 1430,0,10
 1435,0,10
 1440,0,8
 1445,0,13
 1450,0,12
 1455,0,12
 1460,0,14
 1465,0,14
 1470,0,14
 1475,0,14
 1480,0,14
 1485,0,11
 1490,0,11
 1495,0,10
 1500,0,9
 1505,0,14
 1510,0,14
 1515,0,14
 1520,0,14
 1525,0,14
 1530,0,14
 1535,0,14
 1540,0,14
 1545,0,10
 1550,0,10
 1555,0,10
 1560,0,9
 1565,0,12
 1570,0,12
 1575,0,12
 1580,0,14
 1585,0,14
 1590,0,14
 1595,0,14
 1600,0,14
 1605,0,8
 1610,0,8
 1615,0,8
 1620,0,8
 1625,0,15
 1630,0,16
 1635,0,16
 1640,0,16
 1645,0,16
 1650,0,16
 1655,0,16
 1660,0,18
 1665,0,14
 1670,0,14
 1675,0,13
 1680,0,11
 1685,0,13
 1690,0,15
 1695,0,15
 1700,0,15
 1705,0,15
 1710,0,15
 1715,0,15
 1720,0,15
 1725,0,9
 1730,0,9
 1735,0,9
 1740,0,9
 1745,0,12
 1750,0,13
 1755,0,13
 1760,0,13
 1765,0,13
 1770,0,13
 1775,0,13
 1780,0,13
 1785,0,10
 1790,0,9
 1795,0,9
 1800,0,8
 1805,0,11
 1810,0,12
 1815,0,12
 1820,0,15
 1825,0,15
 1830,0,15
 1835,0,15
 1840,0,15
 1845,0,12
 1850,0,12
 1855,0,12
 1860,0,12
 1865,0,20
 1870,0,21
 1875,0,21
 1880,0,21
 1885,0,21
 1890,0,21
 1895,0,21
 1900,0,21
 1905,0,15
 1910,0,13
 1915,0,13
 1920,0,11
 1925,0,14
 1930,0,14
 1935,0,16
 1940,0,16
 1945,0,16
 1950,0,16
 1955,0,16
 1960,0,16
 1965,0,12
 1970,0,12
 1975,0,12
 1980,0,12
 1985,0,13
 1990,0,13
 1995,0,13
 2000,0,13
 2005,0,13
 2010,0,13
 2015,0,13
 2020,0,13
 2025,0,4
 2030,0,4
 2035,0,2
 2040,0,2
 2045,0,13
 2050,0,14
 2055,0,14
 2060,0,16
 2065,0,16
 2070,0,16
 2075,0,16
 2080,0,16
 2085,0,15
 2090,0,15
 2095,0,15
 2100,0,15
 2105,0,15
