
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 25330,94648,70678,70110,69546,70304,71634,70096,62082,72114,66413,64555,69924,69379,69803,71011,67340,69425,69081,67777,70504,70124,71817,67921,70543,62748,70794,67900,70220,70874,71500,70919,70311
 25335,94648,70678,70110,69546,70277,71634,70096,62074,72114,66413,64540,69924,69379,69803,71011,67324,69425,69081,67762,70504,70124,71817,67921,70543,62740,70794,67900,70220,70874,71500,70919,70311
 25340,94648,70678,70110,69546,70262,71634,70096,62066,72114,66413,64525,69924,69379,69803,71011,67324,69425,69081,67747,70504,70124,71817,67921,70543,62732,70794,67900,70220,70873,71500,70919,70311
 25345,94648,70678,70110,69546,70239,71634,70096,62058,72114,66413,64510,69924,69379,69803,71011,67324,69425,69081,67732,70504,70124,71817,67921,70543,62724,70794,67900,70220,70846,71500,70919,70311
 25350,94648,70678,70110,69546,70239,71634,70096,62050,72114,66413,64495,69924,69379,69803,71011,67324,69425,69081,67717,70504,70099,71817,67921,70543,62716,70794,67900,70220,70807,71464,70919,70311
 25355,94648,70678,70110,69546,70239,71634,70096,62042,72114,66413,64480,69924,69379,69803,71011,67324,69425,69081,67705,70504,70072,71817,67921,70543,62708,70794,67900,70220,70768,71427,70919,70311
 25360,94648,70678,70110,69546,70239,71634,70096,62034,72114,66413,64475,69924,69379,69803,71011,67324,69425,69081,67705,70504,70045,71817,67921,70543,62700,70794,67900,70220,70733,71390,70913,70311
 25365,94648,70678,70110,69546,70239,71634,70096,62026,72114,66413,64470,69924,69379,69791,71011,67324,69425,69081,67705,70504,70020,71817,67918,70543,62692,70788,67900,70220,70733,71363,70905,70310
 25370,94648,70678,70110,69546,70239,71634,70096,62018,72114,66413,64465,69924,69379,69742,71011,67324,69425,69081,67705,70504,69979,71817,67893,70543,62684,70780,67900,70220,70733,71363,70873,70285
 25375,94648,70678,70110,69546,70239,71634,70096,62010,72114,66413,64460,69924,69379,69703,71011,67324,69425,69081,67705,70504,69979,71817,67868,70543,62676,70772,67900,70220,70733,71363,70841,70260
 25380,94648,70678,70110,69546,70239,71634,70096,62002,72114,66413,64455,69924,69379,69672,70979,67324,69425,69081,67705,70504,69979,71817,67843,70543,62668,70764,67900,70220,70733,71363,70809,70235
 25385,94642,70678,70110,69546,70239,71634,70096,61980,72114,66413,64450,69924,69379,69672,70931,67324,69425,69081,67705,70504,69979,71779,67790,70543,62662,70744,67900,70220,70733,71347,70779,70186
 25390,94642,70678,70110,69546,70239,71634,70096,61972,72114,66413,64445,69924,69379,69672,70892,67324,69417,69081,67705,70504,69979,71740,67772,70543,62662,70736,67900,70220,70733,71347,70779,70168
 25395,94642,70678,70110,69546,70239,71634,70096,61964,72114,66413,64440,69924,69379,69672,70883,67324,69409,69081,67705,70504,69979,71725,67772,70543,62662,70728,67900,70220,70733,71347,70779,70168
 25400,94642,70678,70110,69546,70239,71634,70096,61956,72114,66413,64425,69924,69379,69672,70883,67324,69401,69081,67705,70504,69979,71710,67772,70543,62662,70720,67897,70220,70733,71347,70779,70168
 25405,94642,70678,70110,69546,70239,71634,70081,61948,72114,66413,64410,69924,69379,69672,70883,67324,69369,69081,67705,70504,69979,71686,67772,70528,62662,70712,67889,70220,70733,71347,70779,70168
 25410,94642,70678,70110,69531,70239,71634,70066,61940,72114,66413,64395,69923,69379,69672,70883,67324,69337,69081,67705,70504,69979,71686,67772,70513,62662,70704,67881,70220,70733,71347,70779,70168
 25415,94642,70678,70110,69482,70239,71634,70039,61932,72114,66413,64380,69872,69330,69672,70883,67324,69305,69081,67705,70504,69979,71686,67772,70498,62662,70696,67873,70220,70733,71347,70779,70168
 25420,94642,70678,70110,69433,70239,71607,70012,61924,72114,66413,64365,69821,69281,69672,70883,67324,69273,69081,67705,70503,69979,71686,67772,70483,62662,70688,67865,70220,70733,71347,70779,70168
 25425,94642,70668,70110,69415,70239,71556,69973,61916,72111,66413,64350,69797,69247,69672,70883,67324,69265,69081,67705,70476,69979,71686,67772,70468,62662,70680,67857,70218,70733,71347,70779,70168
 25430,94642,70660,70108,69415,70239,71517,69942,61908,72103,66412,64345,69797,69247,69672,70883,67324,69265,69068,67705,70437,69979,71686,67772,70453,62662,70660,67839,70179,70733,71347,70779,70168
 25435,94642,70652,70100,69415,70239,71507,69942,61900,72095,66404,64337,69797,69247,69672,70883,67322,69265,69053,67705,70398,69979,71686,67772,70438,62662,70640,67821,70140,70733,71347,70779,70168
 25440,94642,70639,70080,69415,70239,71507,69942,61892,72075,66396,64329,69797,69247,69672,70883,67307,69265,69038,67705,70369,69979,71686,67772,70411,62662,70608,67791,70089,70733,71347,70779,70168
 25445,94624,70545,69985,69387,70239,71507,69942,61872,72022,66310,64309,69797,69247,69672,70834,67251,69265,68965,67705,70369,69979,71686,67772,70374,62662,70560,67722,70085,70733,71347,70779,70168
 25450,94624,70545,69985,69387,70223,71507,69942,61864,72009,66302,64309,69797,69247,69672,70820,67243,69265,68950,67705,70369,69979,71686,67772,70359,62662,70560,67722,70085,70733,71347,70779,70168
 25455,94624,70545,69985,69387,70196,71507,69942,61856,71996,66294,64309,69797,69247,69672,70820,67235,69265,68935,67691,70369,69979,71686,67772,70344,62662,70560,67722,70085,70733,71347,70779,70168
 25460,94624,70545,69985,69387,70169,71507,69942,61848,71988,66286,64309,69797,69247,69672,70820,67227,69265,68920,67671,70369,69979,71686,67772,70329,62662,70560,67722,70085,70733,71347,70779,70168
 25465,94624,70545,69985,69387,70130,71507,69942,61840,71975,66278,64309,69797,69247,69672,70820,67219,69265,68907,67651,70369,69979,71686,67772,70317,62662,70560,67722,70085,70707,71347,70779,70168
 25470,94624,70545,69985,69387,70103,71507,69942,61832,71967,66270,64309,69797,69247,69672,70820,67199,69265,68907,67636,70369,69979,71686,67772,70317,62662,70560,67722,70085,70680,71347,70779,70168
 25475,94624,70545,69985,69387,70085,71507,69942,61824,71954,66262,64309,69797,69247,69672,70820,67179,69265,68907,67621,70369,69953,71686,67772,70317,62662,70560,67722,70085,70641,71347,70779,70168
 25480,94624,70545,69985,69387,70085,71507,69942,61816,71938,66254,64309,69797,69247,69671,70820,67159,69265,68907,67606,70369,69926,71686,67772,70317,62662,70560,67722,70085,70614,71347,70779,70168
 25485,94624,70545,69985,69387,70085,71507,69942,61808,71938,66239,64309,69797,69247,69634,70820,67141,69265,68907,67591,70369,69889,71686,67772,70317,62655,70560,67722,70085,70590,71314,70778,70168
 25490,94624,70545,69985,69387,70085,71507,69942,61800,71938,66234,64309,69797,69247,69609,70820,67141,69265,68907,67576,70369,69864,71686,67770,70317,62647,70560,67722,70085,70590,71279,70770,70164
 25495,94624,70545,69985,69387,70085,71507,69942,61792,71938,66229,64309,69797,69247,69570,70820,67141,69265,68907,67561,70369,69840,71686,67745,70317,62639,70560,67722,70085,70590,71230,70738,70139
 25500,94624,70545,69985,69387,70085,71507,69942,61784,71938,66224,64309,69797,69247,69533,70820,67141,69265,68907,67546,70369,69840,71686,67720,70317,62631,70560,67722,70085,70590,71220,70706,70114
 25505,94606,70531,69985,69387,70085,71507,69942,61758,71919,66216,64309,69797,69247,69533,70820,67141,69265,68907,67519,70369,69840,71685,67679,70317,62597,70560,67722,70085,70590,71220,70650,70049
 25510,94606,70523,69985,69387,70085,71507,69942,61750,71911,66198,64309,69797,69247,69533,70820,67141,69265,68907,67504,70369,69840,71641,67642,70317,62589,70560,67722,70085,70590,71220,70644,70029
 25515,94606,70515,69985,69387,70085,71507,69942,61742,71911,66190,64309,69797,69247,69533,70820,67141,69265,68907,67489,70369,69840,71621,67627,70317,62581,70560,67722,70085,70590,71220,70644,70029
 25520,94606,70507,69985,69387,70085,71507,69942,61734,71911,66182,64309,69797,69247,69533,70820,67141,69265,68907,67479,70369,69840,71594,67617,70317,62573,70560,67722,70085,70590,71220,70644,70029
 25525,94606,70499,69985,69387,70085,71507,69942,61726,71911,66174,64309,69785,69247,69533,70820,67141,69260,68907,67479,70369,69840,71579,67617,70317,62565,70560,67722,70085,70590,71220,70644,70029
 25530,94606,70486,69985,69387,70085,71507,69918,61718,71911,66166,64309,69758,69223,69533,70820,67141,69240,68907,67479,70369,69840,71564,67617,70317,62557,70560,67722,70085,70590,71220,70644,70029
 25535,94606,70473,69985,69387,70085,71469,69879,61710,71911,66158,64309,69731,69196,69533,70820,67141,69220,68907,67479,70369,69840,71549,67617,70317,62549,70560,67722,70085,70590,71220,70644,70029
 25540,94606,70465,69985,69387,70085,71430,69840,61702,71911,66150,64309,69704,69169,69533,70820,67141,69200,68907,67479,70354,69840,71534,67617,70317,62541,70560,67722,70085,70590,71220,70644,70029
 25545,94606,70457,69984,69387,70085,71391,69815,61694,71911,66142,64303,69667,69130,69533,70820,67141,69192,68907,67479,70303,69840,71519,67617,70317,62533,70560,67722,70049,70590,71220,70644,70029
 25550,94606,70449,69976,69387,70085,71374,69815,61686,71911,66134,64295,69646,69105,69533,70808,67141,69184,68907,67479,70244,69840,71498,67617,70317,62525,70560,67707,69988,70590,71220,70644,70029
 25555,94606,70435,69968,69361,70085,71374,69815,61678,71911,66126,64287,69646,69105,69533,70793,67141,69176,68907,67479,70244,69840,71498,67617,70317,62517,70540,67692,69961,70590,71220,70644,70029
 25560,94606,70421,69960,69334,70085,71374,69815,61670,71911,66118,64279,69646,69105,69533,70778,67141,69168,68907,67479,70244,69840,71498,67617,70317,62509,70532,67684,69952,70590,71220,70644,70029
 25565,94600,70397,69874,69277,70085,71374,69815,61662,71892,66090,64232,69646,69105,69533,70759,67141,69128,68832,67479,70244,69840,71498,67617,70316,62479,70460,67614,69952,70590,71220,70644,70029
 25570,94600,70397,69854,69253,70085,71374,69815,61654,71884,66090,64217,69646,69105,69533,70732,67141,69108,68817,67479,70244,69840,71498,67617,70301,62471,70440,67596,69952,70590,71220,70644,70029
 25575,94600,70397,69838,69253,70084,71374,69815,61646,71876,66090,64202,69646,69105,69533,70705,67141,69088,68802,67479,70244,69840,71498,67617,70286,62463,70420,67578,69952,70590,71220,70644,70029
 25580,94600,70397,69838,69253,70045,71374,69815,61638,71868,66090,64187,69646,69105,69533,70678,67141,69076,68777,67479,70244,69840,71498,67617,70271,62455,70415,67567,69952,70590,71220,70644,70029
 25585,94600,70397,69838,69253,69994,71374,69815,61630,71860,66090,64172,69646,69105,69533,70651,67140,69076,68764,67479,70244,69840,71498,67617,70256,62447,70415,67567,69952,70566,71220,70644,70029
 25590,94600,70397,69838,69253,69958,71374,69815,61622,71840,66090,64157,69646,69105,69533,70645,67113,69076,68764,67479,70244,69840,71498,67617,70229,62439,70415,67567,69952,70515,71220,70644,70029
 25595,94600,70397,69838,69253,69958,71374,69815,61614,71827,66090,64142,69646,69105,69533,70645,67093,69076,68764,67479,70244,69802,71498,67617,70214,62431,70415,67567,69952,70476,71220,70644,70029
 25600,94600,70397,69838,69253,69958,71374,69815,61606,71819,66090,64127,69646,69105,69532,70645,67073,69076,68764,67479,70244,69775,71498,67617,70199,62423,70415,67567,69952,70458,71184,70644,70029
 25605,94600,70397,69838,69253,69958,71374,69815,61598,71811,66090,64112,69646,69105,69495,70645,67053,69076,68764,67479,70244,69738,71498,67617,70184,62415,70415,67567,69952,70458,71137,70644,70029
 25610,94600,70397,69838,69253,69958,71374,69815,61590,71803,66090,64097,69646,69105,69458,70645,67033,69076,68764,67479,70244,69705,71498,67617,70169,62407,70415,67567,69952,70458,71094,70626,70013
 25615,94600,70397,69838,69253,69958,71374,69815,61582,71795,66090,64082,69646,69105,69419,70645,67013,69076,68764,67479,70244,69705,71498,67617,70142,62399,70415,67567,69952,70458,71094,70594,69986
 25620,94600,70397,69838,69253,69958,71374,69815,61574,71787,66090,64067,69646,69105,69395,70645,66993,69076,68764,67478,70244,69705,71498,67601,70115,62391,70415,67567,69952,70458,71094,70562,69959
 25625,94576,70365,69785,69253,69958,71374,69794,61530,71771,66090,64053,69646,69105,69395,70607,66979,69076,68764,67455,70244,69705,71498,67562,70103,62357,70377,67517,69952,70458,71094,70520,69899
 25630,94576,70357,69785,69253,69958,71374,69779,61522,71771,66090,64053,69646,69105,69395,70603,66979,69076,68764,67440,70244,69705,71498,67547,70103,62349,70369,67509,69952,70458,71094,70520,69899
 25635,94576,70343,69785,69253,69958,71374,69764,61514,71771,66090,64053,69646,69105,69395,70603,66979,69076,68764,67425,70244,69705,71498,67532,70103,62341,70361,67501,69952,70458,71094,70520,69899
 25640,94576,70335,69785,69253,69958,71374,69749,61506,71771,66090,64053,69646,69105,69395,70603,66979,69076,68764,67410,70244,69705,71498,67517,70103,62333,70353,67493,69952,70458,71094,70520,69899
 25645,94576,70327,69785,69253,69958,71374,69734,61498,71771,66090,64053,69646,69105,69395,70603,66979,69076,68764,67395,70244,69705,71498,67502,70103,62325,70345,67485,69952,70458,71094,70520,69899
 25650,94576,70313,69785,69253,69958,71361,69719,61490,71771,66090,64053,69645,69105,69395,70603,66979,69076,68764,67380,70244,69705,71498,67487,70103,62317,70337,67477,69952,70458,71094,70520,69899
 25655,94576,70305,69785,69253,69958,71322,69680,61482,71771,66090,64053,69606,69066,69395,70603,66979,69076,68764,67365,70228,69705,71495,67472,70103,62309,70329,67469,69952,70458,71094,70520,69899
 25660,94576,70291,69785,69253,69958,71283,69663,61474,71771,66090,64053,69567,69027,69395,70603,66979,69076,68764,67350,70189,69705,71475,67457,70103,62301,70321,67461,69951,70458,71094,70520,69899
 25665,94576,70277,69785,69253,69958,71248,69663,61466,71771,66090,64053,69518,68976,69395,70603,66979,69076,68764,67335,70138,69705,71455,67442,70103,62293,70313,67453,69902,70458,71094,70520,69899
 25670,94576,70267,69785,69252,69958,71248,69663,61458,71771,66072,64053,69509,68971,69395,70603,66979,69076,68764,67308,70111,69705,71423,67415,70103,62285,70298,67442,69863,70458,71094,70520,69899
 25675,94576,70267,69785,69225,69958,71248,69663,61450,71771,66057,64053,69509,68971,69395,70603,66979,69076,68764,67288,70111,69705,71384,67407,70103,62277,70289,67442,69824,70458,71094,70520,69899
 25680,94576,70267,69785,69210,69958,71248,69663,61442,71771,66042,64053,69509,68971,69395,70603,66979,69076,68764,67268,70111,69705,71357,67407,70103,62269,70289,67442,69817,70458,71094,70520,69899
 25685,94570,70255,69742,69175,69958,71230,69663,61434,71757,65980,64013,69509,68954,69326,70542,66979,69008,68665,67258,70111,69705,71341,67397,70046,62253,70281,67442,69817,70458,71094,70520,69835
 25690,94570,70255,69727,69160,69956,71230,69663,61426,71739,65972,64005,69509,68954,69318,70542,66979,68976,68653,67258,70111,69705,71341,67397,70028,62245,70281,67442,69817,70458,71094,70520,69835
 25695,94570,70255,69712,69145,69941,71230,69663,61418,71726,65964,63997,69509,68954,69318,70542,66979,68956,68653,67258,70111,69705,71341,67397,70028,62237,70281,67442,69817,70458,71094,70520,69835
 25700,94570,70255,69697,69130,69926,71230,69663,61410,71718,65956,63989,69509,68954,69318,70542,66979,68948,68653,67258,70111,69705,71341,67397,70028,62229,70281,67442,69817,70458,71094,70520,69835
 25705,94570,70255,69687,69115,69899,71230,69663,61402,71710,65948,63981,69509,68954,69318,70542,66979,68948,68653,67258,70111,69705,71341,67397,70028,62221,70281,67442,69817,70444,71094,70520,69835
 25710,94570,70255,69687,69100,69872,71230,69663,61394,71697,65940,63973,69509,68954,69318,70542,66979,68948,68653,67258,70111,69704,71341,67397,70028,62213,70281,67442,69817,70417,71094,70520,69835
 25715,94570,70255,69687,69085,69823,71230,69663,61386,71684,65932,63965,69509,68954,69318,70542,66979,68948,68653,67258,70111,69677,71341,67397,70028,62205,70281,67442,69817,70366,71047,70520,69835
 25720,94570,70255,69687,69070,69799,71230,69663,61378,71676,65924,63957,69509,68954,69318,70542,66979,68948,68653,67258,70111,69650,71341,67397,70028,62197,70281,67442,69817,70323,71000,70520,69835
 25725,94570,70255,69687,69055,69799,71230,69663,61370,71663,65916,63949,69509,68954,69318,70542,66976,68948,68653,67258,70111,69635,71341,67397,70028,62189,70281,67442,69817,70323,70975,70519,69835
 25730,94570,70255,69687,69038,69799,71230,69663,61362,71655,65901,63929,69509,68954,69318,70542,66958,68948,68653,67258,70111,69608,71341,67397,70028,62181,70281,67442,69817,70323,70957,70492,69835
 25735,94570,70255,69687,69038,69799,71230,69663,61354,71655,65886,63919,69509,68954,69318,70542,66943,68948,68653,67258,70111,69581,71341,67397,70028,62173,70281,67442,69817,70323,70957,70465,69835
 25740,94570,70255,69687,69038,69799,71230,69663,61346,71655,65871,63919,69509,68954,69318,70542,66928,68948,68653,67258,70111,69554,71341,67397,70028,62165,70281,67442,69817,70323,70957,70438,69835
 25745,94570,70255,69687,69038,69799,71191,69663,61342,71655,65856,63919,69509,68954,69318,70542,66909,68948,68653,67258,70111,69542,71341,67397,70028,62157,70281,67442,69817,70323,70945,70395,69835
 25750,94570,70255,69687,69038,69799,71164,69663,61342,71655,65848,63919,69509,68954,69318,70542,66894,68948,68653,67258,70111,69542,71341,67397,70028,62149,70281,67442,69817,70323,70945,70373,69835
 25755,94570,70255,69687,69038,69799,71147,69663,61342,71655,65848,63919,69509,68954,69318,70542,66879,68948,68653,67258,70111,69542,71341,67397,70028,62141,70281,67442,69817,70323,70945,70373,69835
 25760,94570,70255,69687,69038,69799,71147,69651,61342,71655,65848,63919,69509,68954,69318,70542,66864,68948,68653,67258,70111,69542,71341,67397,70028,62133,70281,67442,69817,70323,70945,70373,69835
 25765,94570,70255,69687,69038,69799,71147,69636,61342,71655,65848,63919,69509,68954,69318,70542,66849,68948,68653,67258,70111,69542,71341,67397,70028,62125,70281,67442,69817,70323,70945,70373,69835
 25770,94570,70255,69687,69038,69799,71147,69621,61342,71655,65848,63919,69508,68954,69318,70542,66834,68948,68653,67258,70110,69542,71341,67397,70028,62117,70281,67442,69817,70323,70945,70373,69835
 25775,94570,70255,69687,69038,69799,71147,69582,61342,71655,65848,63919,69481,68954,69318,70542,66819,68948,68653,67258,70071,69542,71341,67397,70028,62109,70281,67442,69817,70323,70945,70373,69835
 25780,94570,70255,69687,69038,69799,71147,69543,61342,71655,65848,63919,69454,68954,69318,70542,66804,68948,68653,67258,70032,69542,71341,67397,70028,62101,70281,67422,69804,70323,70945,70373,69835
 25785,94570,70240,69687,69038,69799,71147,69512,61342,71655,65848,63919,69405,68943,69318,70529,66777,68948,68653,67245,69981,69542,71341,67382,70028,62093,70267,67390,69755,70323,70945,70373,69822
 25790,94570,70226,69687,69038,69799,71147,69512,61342,71655,65848,63919,69370,68892,69317,70485,66762,68948,68652,67237,69977,69542,71338,67345,70028,62085,70247,67370,69694,70323,70945,70373,69785
 25795,94570,70218,69687,69038,69799,71147,69512,61342,71655,65848,63919,69370,68865,69254,70429,66747,68948,68637,67217,69977,69542,71270,67296,69977,62077,70215,67340,69690,70323,70945,70373,69736
 25800,94570,70210,69687,69038,69799,71147,69512,61342,71655,65848,63919,69370,68838,69200,70423,66732,68943,68622,67197,69977,69542,71223,67270,69926,62069,70183,67310,69690,70323,70945,70373,69710
 25805,94564,70188,69685,69038,69799,71147,69512,61342,71629,65848,63919,69370,68815,69198,70423,66724,68891,68555,67155,69977,69542,71217,67270,69907,62049,70147,67300,69690,70323,70945,70373,69710
 25810,94564,70175,69677,69038,69799,71147,69512,61342,71621,65848,63919,69370,68803,69198,70423,66724,68871,68540,67135,69977,69542,71217,67270,69892,62041,70147,67300,69690,70323,70945,70373,69710
 25815,94564,70162,69669,69038,69799,71147,69512,61342,71613,65848,63919,69370,68803,69198,70423,66724,68851,68525,67115,69977,69542,71217,67270,69882,62033,70147,67300,69690,70323,70945,70373,69710
 25820,94564,70149,69661,69038,69797,71147,69512,61342,71605,65848,63919,69370,68803,69198,70423,66724,68843,68510,67103,69977,69542,71217,67270,69882,62025,70147,67300,69690,70322,70945,70373,69710
 25825,94564,70141,69653,69038,69770,71147,69512,61342,71597,65848,63919,69370,68803,69198,70423,66724,68835,68495,67103,69977,69542,71217,67270,69882,62017,70147,67300,69690,70295,70945,70373,69710
 25830,94564,70128,69645,69035,69743,71147,69512,61342,71589,65848,63919,69370,68803,69198,70423,66724,68827,68480,67103,69977,69542,71217,67270,69882,62009,70147,67300,69690,70268,70945,70373,69710
 25835,94564,70120,69637,69020,69716,71147,69512,61342,71581,65848,63913,69370,68803,69198,70423,66724,68819,68465,67103,69977,69542,71217,67270,69882,62001,70147,67300,69690,70241,70945,70373,69710
 25840,94564,70107,69629,69005,69689,71147,69512,61342,71568,65848,63905,69370,68803,69198,70423,66724,68811,68454,67103,69977,69542,71217,67270,69882,61993,70147,67300,69690,70214,70945,70373,69710
 25845,94564,70099,69621,68990,69652,71147,69512,61340,71560,65848,63897,69370,68803,69198,70423,66724,68803,68454,67103,69977,69528,71217,67270,69882,61985,70147,67300,69690,70176,70922,70373,69710
 25850,94564,70091,69613,68975,69644,71147,69512,61332,71552,65846,63889,69370,68803,69198,70423,66724,68795,68454,67103,69977,69513,71217,67270,69882,61977,70147,67300,69690,70176,70887,70371,69710
 25855,94564,70073,69605,68960,69644,71145,69512,61324,71539,65838,63881,69370,68803,69198,70423,66724,68787,68454,67103,69977,69498,71217,67270,69882,61969,70147,67300,69690,70176,70862,70356,69710
 25860,94564,70056,69597,68945,69644,71106,69512,61316,71526,65830,63873,69370,68803,69198,70423,66724,68779,68454,67103,69977,69483,71217,67270,69882,61961,70147,67300,69690,70176,70825,70341,69710
 25865,94552,70056,69542,68912,69628,71029,69512,61302,71494,65795,63839,69370,68803,69132,70423,66672,68745,68454,67103,69977,69432,71153,67270,69829,61955,70147,67300,69690,70176,70805,70276,69710
 25870,94552,70056,69517,68897,69628,71029,69512,61294,71494,65770,63831,69370,68803,69132,70423,66656,68745,68454,67103,69977,69417,71153,67270,69822,61955,70147,67300,69690,70176,70805,70237,69710
 25875,94552,70056,69492,68882,69628,71029,69512,61286,71494,65745,63823,69370,68803,69132,70423,66656,68745,68454,67103,69977,69402,71153,67270,69822,61955,70147,67300,69690,70176,70805,70226,69710
 25880,94552,70056,69467,68867,69628,71029,69512,61278,71494,65720,63815,69370,68803,69132,70423,66656,68745,68454,67103,69977,69387,71153,67270,69822,61955,70147,67300,69690,70176,70805,70226,69710
 25885,94552,70056,69447,68852,69628,71029,69501,61270,71494,65695,63807,69370,68803,69132,70423,66656,68745,68454,67103,69977,69372,71153,67270,69822,61955,70147,67300,69690,70176,70805,70226,69710
 25890,94552,70056,69447,68837,69628,71029,69474,61262,71494,65680,63799,69369,68803,69132,70423,66656,68745,68454,67103,69962,69357,71153,67270,69822,61955,70147,67300,69690,70176,70805,70226,69710
 25895,94552,70056,69447,68802,69628,71029,69411,61254,71494,65665,63791,69332,68803,69132,70423,66656,68745,68454,67103,69911,69339,71153,67270,69822,61955,70147,67300,69654,70176,70805,70226,69710
 25900,94552,70056,69447,68802,69628,71029,69386,61246,71494,65656,63776,69295,68803,69132,70404,66656,68745,68454,67103,69872,69339,71153,67254,69822,61955,70147,67300,69617,70176,70805,70226,69708
 25905,94552,70056,69447,68802,69628,71029,69386,61238,71494,65656,63761,69258,68803,69132,70372,66656,68745,68454,67103,69850,69339,71153,67229,69822,61955,70141,67298,69564,70176,70805,70226,69683
 25910,94552,70056,69447,68802,69628,71029,69386,61230,71494,65656,63746,69231,68803,69132,70340,66656,68745,68454,67103,69850,69339,71153,67204,69822,61955,70133,67290,69564,70176,70805,70226,69658
 25915,94552,70056,69447,68802,69628,71029,69386,61222,71494,65656,63731,69223,68776,69132,70308,66656,68745,68454,67103,69850,69339,71153,67179,69822,61955,70125,67282,69564,70176,70805,70226,69633
 25920,94552,70056,69447,68802,69628,71029,69386,61214,71494,65656,63716,69223,68749,69132,70292,66656,68745,68454,67103,69850,69339,71153,67154,69822,61955,70117,67274,69564,70176,70805,70226,69608
 25925,94546,70056,69447,68802,69565,70966,69386,61200,71494,65632,63695,69223,68712,69075,70292,66656,68745,68383,67059,69850,69339,71153,67121,69822,61931,70057,67242,69564,70176,70805,70226,69567
 25930,94546,70056,69447,68802,69557,70966,69386,61192,71494,65632,63680,69223,68685,69065,70292,66656,68745,68368,67039,69850,69339,71153,67111,69822,61923,70037,67224,69564,70176,70805,70226,69553
 25935,94546,70056,69447,68802,69557,70966,69386,61184,71494,65632,63665,69223,68658,69065,70292,66656,68745,68353,67019,69850,69339,71153,67111,69822,61915,70017,67206,69564,70176,70805,70226,69553
 25940,94546,70056,69447,68802,69557,70966,69386,61176,71494,65632,63650,69223,68646,69065,70292,66656,68745,68338,66999,69850,69339,71153,67111,69822,61907,69997,67188,69564,70176,70805,70226,69553
 25945,94546,70056,69447,68802,69557,70966,69386,61168,71494,65632,63635,69223,68646,69065,70292,66656,68745,68325,66979,69850,69339,71153,67111,69822,61899,69977,67170,69564,70164,70805,70226,69553
 25950,94546,70056,69447,68802,69557,70966,69386,61160,71494,65632,63620,69223,68646,69065,70292,66656,68745,68325,66957,69850,69339,71153,67111,69822,61891,69972,67155,69564,70149,70805,70226,69553
 25955,94546,70056,69447,68802,69557,70966,69386,61152,71494,65632,63615,69223,68646,69065,70292,66656,68745,68325,66957,69850,69339,71153,67111,69822,61883,69972,67140,69564,70134,70805,70226,69553
 25960,94546,70056,69447,68802,69557,70966,69386,61144,71494,65632,63610,69223,68646,69065,70292,66656,68745,68325,66957,69850,69339,71153,67111,69822,61875,69972,67125,69564,70119,70805,70226,69553
 25965,94546,70052,69447,68802,69557,70966,69386,61136,71493,65632,63593,69223,68646,69065,70292,66656,68733,68325,66957,69850,69339,71153,67111,69822,61867,69972,67098,69564,70092,70804,70226,69553
 25970,94546,70044,69447,68802,69557,70966,69386,61128,71485,65632,63588,69223,68646,69065,70292,66654,68725,68325,66957,69850,69339,71139,67111,69820,61859,69972,67089,69564,70053,70765,70226,69553
 25975,94546,70036,69447,68802,69557,70966,69386,61120,71477,65632,63583,69223,68646,69065,70292,66646,68705,68325,66957,69850,69339,71112,67111,69805,61851,69972,67089,69564,70017,70726,70201,69553
 25980,94546,70028,69447,68802,69557,70966,69386,61112,71464,65632,63578,69223,68646,69065,70292,66638,68685,68325,66957,69850,69339,71085,67111,69790,61843,69972,67089,69564,70017,70687,70174,69553
 25985,94522,69970,69389,68802,69557,70909,69386,61092,71396,65618,63556,69223,68646,69020,70254,66602,68613,68287,66957,69850,69339,71021,67066,69737,61817,69942,67075,69564,70017,70669,70115,69553
 25990,94522,69962,69381,68802,69557,70899,69386,61084,71388,65610,63548,69223,68646,68996,70215,66594,68613,68287,66957,69850,69339,71021,67042,69710,61809,69942,67075,69564,70017,70669,70095,69553
 25995,94522,69949,69373,68802,69557,70899,69386,61076,71380,65602,63540,69223,68646,68996,70203,66586,68613,68287,66957,69850,69337,71021,67042,69695,61801,69942,67075,69564,70017,70669,70095,69553
 26000,94522,69936,69353,68799,69557,70899,69374,61068,71367,65594,63532,69223,68646,68996,70203,66578,68613,68287,66957,69850,69310,71021,67042,69680,61793,69942,67075,69564,70017,70669,70095,69553
 26005,94522,69923,69333,68784,69557,70899,69359,61060,71359,65586,63524,69223,68646,68996,70203,66570,68613,68287,66957,69822,69283,71021,67042,69665,61785,69942,67075,69564,70017,70669,70095,69553
 26010,94522,69910,69313,68757,69557,70899,69320,61052,71346,65578,63516,69223,68646,68996,70203,66562,68613,68287,66957,69771,69244,71021,67042,69650,61777,69942,67075,69513,70017,70669,70095,69553
 26015,94522,69897,69296,68718,69557,70899,69269,61044,71338,65570,63508,69211,68646,68996,70203,66554,68613,68287,66957,69725,69205,71021,67042,69635,61769,69942,67075,69452,70017,70669,70095,69553
