
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,1
 85,0,1
 90,0,1
 95,0,1
 100,0,1
 105,0,1
 110,0,1
 115,0,1
 120,0,1
 125,0,4
 130,0,6
 135,0,7
 140,0,9
 145,0,12
 150,0,13
 155,0,13
 160,0,15
 165,0,15
 170,0,16
 175,0,17
 180,0,18
 185,0,20
 190,0,21
 195,0,22
 200,0,22
 205,0,22
 210,0,22
 215,0,22
 220,0,22
 225,0,24
 230,0,24
 235,0,25
 240,0,23
 245,0,19
 250,0,22
 255,0,26
 260,0,26
 265,0,27
 270,0,27
 275,0,26
 280,0,26
 285,0,19
 290,0,19
 295,0,19
 300,0,19
 305,0,18
 310,0,21
 315,0,21
 320,0,22
 325,0,22
 330,0,22
 335,0,23
 340,0,24
 345,0,18
 350,0,17
 355,0,16
 360,0,16
 365,0,20
 370,0,22
 375,0,23
 380,0,24
 385,0,25
 390,0,25
 395,0,25
 400,0,25
 405,0,23
 410,0,22
 415,0,23
 420,0,22
 425,0,16
 430,0,20
 435,0,22
 440,0,22
 445,0,22
 450,0,22
 455,0,24
 460,0,25
 465,0,22
 470,0,22
 475,0,21
 480,0,22
 485,0,19
 490,0,23
 495,0,24
 500,0,24
 505,0,25
 510,0,26
 515,0,26
 520,0,27
 525,0,26
 530,0,24
 535,0,23
 540,0,23
 545,0,20
 550,0,25
 555,0,26
 560,0,26
 565,0,25
 570,0,25
 575,0,25
 580,0,25
 585,0,22
 590,0,20
 595,0,19
 600,0,19
 605,0,24
 610,0,25
 615,0,25
 620,0,25
 625,0,25
 630,0,25
 635,0,25
 640,0,25
 645,0,23
 650,0,23
 655,0,23
 660,0,23
 665,0,23
 670,0,24
 675,0,25
 680,0,25
 685,0,25
 690,0,25
 695,0,24
 700,0,24
 705,0,16
 710,0,13
 715,0,13
 720,0,15
 725,0,23
 730,0,25
 735,0,25
 740,0,25
 745,0,25
 750,0,24
 755,0,24
 760,0,25
 765,0,22
 770,0,21
 775,0,21
 780,0,21
 785,0,24
 790,0,24
 795,0,24
 800,0,25
 805,0,26
 810,0,26
 815,0,25
 820,0,25
 825,0,11
 830,0,7
 835,0,7
 840,0,7
 845,0,23
 850,0,24
 855,0,25
 860,0,25
 865,0,25
 870,0,25
 875,0,25
 880,0,25
 885,0,24
 890,0,24
 895,0,23
 900,0,22
 905,0,21
 910,0,24
 915,0,27
 920,0,27
 925,0,27
 930,0,27
 935,0,28
 940,0,28
 945,0,20
 950,0,18
 955,0,17
 960,0,17
 965,0,23
 970,0,25
 975,0,28
 980,0,28
 985,0,29
 990,0,29
 995,0,29
 1000,0,29
 1005,0,25
 1010,0,25
 1015,0,25
 1020,0,24
 1025,0,23
 1030,0,24
 1035,0,26
 1040,0,26
 1045,0,26
 1050,0,27
 1055,0,27
 1060,0,26
 1065,0,16
 1070,0,14
 1075,0,11
 1080,0,11
 1085,0,20
 1090,0,25
 1095,0,28
 1100,0,28
 1105,0,28
 1110,0,28
 1115,0,28
 1120,0,28
 1125,0,27
 1130,0,27
 1135,0,27
 1140,0,28
 1145,0,25
 1150,0,27
 1155,0,27
 1160,0,27
 1165,0,27
 1170,0,27
 1175,0,28
 1180,0,28
 1185,0,13
 1190,0,10
 1195,0,5
 1200,0,5
 1205,0,22
 1210,0,25
 1215,0,26
 1220,0,26
 1225,0,26
 1230,0,26
 1235,0,26
 1240,0,26
 1245,0,26
 1250,0,26
 1255,0,26
 1260,0,26
 1265,0,21
 1270,0,21
 1275,0,21
 1280,0,23
 1285,0,23
 1290,0,23
 1295,0,23
 1300,0,23
 1305,0,8
 1310,0,8
 1315,0,9
 1320,0,9
 1325,0,19
 1330,0,20
 1335,0,20
 1340,0,21
 1345,0,23
 1350,0,26
 1355,0,26
 1360,0,26
 1365,0,25
 1370,0,25
 1375,0,26
 1380,0,25
 1385,0,23
 1390,0,23
 1395,0,25
 1400,0,25
 1405,0,25
 1410,0,25
 1415,0,25
 1420,0,23
 1425,0,12
 1430,0,10
 1435,0,10
 1440,0,10
 1445,0,16
 1450,0,18
 1455,0,20
 1460,0,24
 1465,0,27
 1470,0,27
 1475,0,27
 1480,0,27
 1485,0,27
 1490,0,27
 1495,0,27
 1500,0,27
 1505,0,27
 1510,0,27
 1515,0,27
 1520,0,27
 1525,0,27
 1530,0,27
 1535,0,27
 1540,0,27
 1545,0,14
 1550,0,10
 1555,0,12
 1560,0,13
 1565,0,17
 1570,0,18
 1575,0,20
 1580,0,20
 1585,0,20
 1590,0,20
 1595,0,20
 1600,0,21
 1605,0,21
 1610,0,22
 1615,0,23
 1620,0,23
 1625,0,24
 1630,0,24
 1635,0,24
 1640,0,24
 1645,0,25
 1650,0,25
 1655,0,23
 1660,0,19
 1665,0,11
 1670,0,9
 1675,0,11
 1680,0,17
 1685,0,22
 1690,0,23
 1695,0,23
 1700,0,25
 1705,0,25
 1710,0,24
 1715,0,26
 1720,0,27
 1725,0,26
 1730,0,27
 1735,0,27
 1740,0,27
 1745,0,23
 1750,0,23
 1755,0,23
 1760,0,23
 1765,0,23
 1770,0,23
 1775,0,22
 1780,0,19
 1785,0,8
 1790,0,12
 1795,0,18
 1800,0,18
 1805,0,24
 1810,0,25
 1815,0,26
 1820,0,26
 1825,0,26
 1830,0,26
 1835,0,26
 1840,0,26
 1845,0,26
 1850,0,26
 1855,0,26
 1860,0,26
 1865,0,26
 1870,0,26
 1875,0,26
 1880,0,26
 1885,0,26
 1890,0,24
 1895,0,19
 1900,0,19
 1905,0,10
 1910,0,10
 1915,0,9
 1920,0,15
 1925,0,21
 1930,0,21
 1935,0,21
 1940,0,21
 1945,0,22
 1950,0,23
 1955,0,25
 1960,0,27
 1965,0,28
 1970,0,29
 1975,0,30
 1980,0,30
 1985,0,30
 1990,0,30
 1995,0,30
 2000,0,30
 2005,0,30
 2010,0,25
 2015,0,22
 2020,0,16
 2025,0,9
 2030,0,10
 2035,0,10
 2040,0,12
 2045,0,20
 2050,0,22
 2055,0,23
 2060,0,21
 2065,0,20
 2070,0,19
 2075,0,19
 2080,0,19
 2085,0,20
 2090,0,22
 2095,0,22
 2100,0,22
 2105,0,26
