Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Prio Packet Dropped due to Faulty Node, Low Prio Packet Dropped due to Faulty Node 
5,1,1,1,1,0,0,0,0
10,6,5,5,4,0,0,0,0
15,8,7,6,6,0,0,0,0
20,16,11,10,7,1,1,1,0
25,20,17,11,10,2,2,1,1
30,30,26,16,13,2,2,1,1
35,36,31,19,17,2,2,1,1
40,47,39,23,21,3,3,1,2
45,51,46,27,24,4,4,2,2
50,61,55,30,27,4,4,2,2
55,67,60,32,30,4,4,2,2
60,78,68,36,33,5,5,2,3
65,82,75,37,34,5,5,2,3
70,92,85,43,40,5,5,2,3
75,98,90,44,42,5,5,2,3
80,109,98,50,45,6,6,3,3
85,113,105,54,49,6,6,3,3
90,123,113,59,55,8,6,3,3
95,129,117,63,58,9,6,3,3
100,140,123,68,62,13,7,4,3
105,144,128,70,65,14,7,4,3
110,154,136,75,70,16,7,4,3
115,160,141,79,74,18,7,4,3
120,171,146,85,78,20,8,4,4
125,175,151,88,82,22,8,4,4
130,185,158,94,88,25,8,4,4
135,191,163,95,89,26,8,4,4
140,202,169,101,92,29,9,4,5
145,206,174,104,97,30,9,4,5
150,216,179,107,101,36,9,4,5
155,222,182,110,103,38,9,4,5
160,233,186,113,105,45,10,5,5
165,237,188,115,107,47,10,5,5
170,247,193,120,111,52,10,5,5
175,253,197,123,114,53,10,5,5
180,264,203,131,119,56,11,5,6
185,268,207,132,123,60,11,5,6
190,278,212,137,128,66,11,5,6
195,284,213,138,128,70,11,5,6
200,295,217,144,131,76,12,6,6
205,299,219,145,133,79,12,6,6
210,309,223,151,136,84,12,6,6
215,315,227,156,140,85,12,6,6
220,326,232,161,144,92,13,7,6
225,330,233,163,145,95,13,7,6
230,340,238,170,150,99,13,7,6
235,346,241,172,153,104,13,7,6
240,357,243,177,155,111,14,8,6
245,361,246,178,158,115,14,8,6
250,371,249,183,159,122,14,8,6
255,377,251,186,161,126,14,8,6
260,388,254,193,164,132,15,8,7
265,392,256,194,166,136,15,8,7
270,402,259,200,169,142,15,8,7
275,408,260,200,170,148,15,8,7
280,419,261,205,171,158,16,9,7
285,423,261,206,171,162,16,9,7
290,433,262,210,171,170,16,9,7
295,439,264,212,173,175,16,9,7
300,450,264,218,173,186,17,10,7
305,454,264,221,173,190,17,10,7
310,464,264,223,173,200,17,10,7
315,470,264,225,173,206,17,10,7
320,481,264,227,173,217,18,10,8
325,485,264,228,173,221,18,10,8
330,495,264,231,173,231,18,10,8
335,501,265,234,173,236,18,10,8
340,512,266,241,174,246,19,11,8
345,516,266,242,174,250,19,11,8
350,526,267,245,175,258,19,11,8
355,532,268,247,175,264,19,11,8
360,543,271,252,177,270,20,11,9
365,547,272,253,178,275,20,11,9
370,557,273,255,178,284,20,11,9
375,563,274,257,179,289,20,11,9
380,574,276,261,180,298,21,11,10
385,578,277,264,181,301,21,11,10
390,588,279,270,182,309,21,11,10
395,594,280,274,183,313,21,11,10
400,605,284,281,187,321,22,11,11
405,609,285,283,188,324,22,11,11
410,619,288,286,189,331,22,11,11
415,625,289,290,189,335,22,11,11
420,636,291,296,191,345,23,11,12
425,640,291,297,191,349,23,11,12
430,650,293,302,193,356,23,11,12
435,656,295,306,194,360,23,11,12
440,667,298,312,197,368,24,12,12
445,671,299,315,198,372,24,12,12
450,681,301,322,199,379,24,12,12
455,687,303,325,200,383,24,12,12
460,698,306,333,203,391,25,12,13
465,702,307,335,204,395,25,12,13
470,712,310,340,206,400,25,12,13
475,718,313,344,209,403,25,12,13
480,729,317,350,213,408,26,12,14
485,733,319,353,215,414,26,12,14
490,743,320,357,216,423,26,12,14
495,749,320,360,216,429,26,12,14
