Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Pri Packet Dropped due to Faulty Node, Low Pri Packet Dropped due to Faulty Node, S/R dead, S/R is state 2, max hop, bufferFull 
5,1,1,1,1,0,0,0,0,0,0,0,0
10,6,5,5,4,0,0,0,0,0,0,0,0
15,8,7,6,6,1,1,0,1,0,0,0,0
20,16,10,10,7,2,2,1,1,0,0,0,0
25,20,16,11,10,3,3,1,2,0,0,0,0
30,30,24,16,12,5,5,3,2,0,0,0,0
35,36,28,19,15,5,5,3,2,0,0,0,0
40,47,36,23,19,6,6,3,3,0,0,0,0
45,51,43,27,22,8,8,5,3,0,0,0,0
50,61,51,30,24,9,9,6,3,0,0,0,0
55,67,55,32,26,10,10,6,4,0,0,0,0
60,78,62,36,29,11,11,6,5,0,0,0,0
65,82,69,37,30,11,11,6,5,0,0,0,0
70,92,79,43,36,12,12,6,6,0,0,0,0
75,98,83,44,38,12,12,6,6,0,0,0,0
80,109,91,50,41,13,13,7,6,0,0,0,0
85,113,98,54,45,13,13,7,6,0,0,0,0
90,123,108,59,51,14,14,8,6,0,0,0,0
95,129,112,63,53,14,14,8,6,0,0,0,0
100,140,120,68,57,15,15,9,6,0,0,0,0
105,144,127,70,60,15,15,9,6,0,0,0,0
110,154,137,75,65,16,16,10,6,0,0,0,0
115,160,141,79,68,16,16,10,6,0,0,0,0
120,171,149,85,72,17,17,10,7,0,0,0,0
125,175,156,88,76,17,17,10,7,0,0,0,0
130,185,166,94,83,18,18,11,7,0,0,0,0
135,191,170,95,83,18,18,11,7,0,0,0,0
140,202,178,101,86,19,19,11,8,0,0,0,0
145,206,185,104,91,19,19,11,8,0,0,0,0
150,216,195,107,95,20,20,11,9,0,0,0,0
155,222,199,110,97,20,20,11,9,0,0,0,0
160,233,207,113,99,21,21,12,9,0,0,0,0
165,237,214,115,102,21,21,12,9,0,0,0,0
170,247,224,120,106,22,22,13,9,0,0,0,0
175,253,228,123,108,22,22,13,9,0,0,0,0
180,264,236,131,113,23,23,13,10,0,0,0,0
185,268,243,132,118,23,23,13,10,0,0,0,0
190,278,253,137,124,24,24,13,11,0,0,0,0
195,284,257,138,124,24,24,13,11,0,0,0,0
200,295,265,144,128,25,25,14,11,0,0,0,0
205,299,272,145,130,25,25,14,11,0,0,0,0
210,309,282,151,135,26,26,15,11,0,0,0,0
215,315,286,156,138,26,26,15,11,0,0,0,0
220,326,294,161,143,27,27,16,11,0,0,0,0
225,330,301,163,146,27,27,16,11,0,0,0,0
230,340,311,170,152,28,28,17,11,0,0,0,0
235,346,315,172,154,28,28,17,11,0,0,0,0
240,357,323,177,156,29,29,18,11,0,0,0,0
245,361,330,178,159,29,29,18,11,0,0,0,0
250,371,340,183,164,30,30,18,12,0,0,0,0
255,377,344,186,168,30,30,18,12,0,0,0,0
260,388,352,193,171,31,31,18,13,0,0,0,0
265,392,359,194,176,31,31,18,13,0,0,0,0
270,402,369,200,181,32,32,19,13,0,0,0,0
275,408,373,200,181,32,32,19,13,0,0,0,0
280,419,381,205,183,33,33,20,13,0,0,0,0
285,423,388,206,185,33,33,20,13,0,0,0,0
290,433,398,210,190,34,34,20,14,0,0,0,0
295,439,402,212,191,34,34,20,14,0,0,0,0
300,450,410,218,194,35,35,21,14,0,0,0,0
305,454,417,221,199,35,35,21,14,0,0,0,0
310,464,424,223,201,37,36,22,14,0,1,0,0
315,470,428,225,202,38,36,22,14,0,2,0,0
320,481,431,227,205,42,40,22,18,0,2,0,0
325,485,433,228,206,47,44,22,22,0,3,0,0
330,495,435,231,208,49,46,23,23,0,3,0,0
335,501,436,234,209,50,47,23,24,0,3,0,0
340,512,441,241,214,59,50,24,26,0,9,0,0
345,516,444,242,217,64,51,24,27,0,13,0,0
350,526,447,245,220,69,52,24,28,0,17,0,0
355,532,448,247,221,71,52,24,28,0,19,0,0
360,543,453,252,226,78,53,24,29,0,25,0,0
365,547,456,253,229,79,53,24,29,0,26,0,0
370,557,458,255,231,81,55,24,31,0,26,0,0
375,563,459,257,232,86,60,24,36,0,26,0,0
380,574,462,261,235,95,63,24,39,0,32,0,0
385,578,465,264,238,100,63,24,39,0,37,0,0
390,588,471,270,244,101,64,25,39,0,37,0,0
395,594,474,274,247,103,66,25,41,0,37,0,0
400,605,481,281,254,107,67,25,42,0,40,0,0
405,609,484,283,257,108,67,25,42,0,41,0,0
410,619,487,286,260,112,71,26,45,0,41,0,0
415,625,489,290,262,116,75,26,49,0,41,0,0
420,636,493,296,266,120,77,26,51,0,43,0,0
425,640,498,297,271,120,77,26,51,0,43,0,0
430,650,502,302,275,121,78,26,52,0,43,0,0
435,656,504,306,277,121,78,26,52,0,43,0,0
440,667,511,312,284,122,79,27,52,0,43,0,0
445,671,513,315,286,122,79,27,52,0,43,0,0
450,681,521,322,294,123,80,27,53,0,43,0,0
455,687,523,325,296,123,80,27,53,0,43,0,0
460,698,530,333,303,124,81,27,54,0,43,0,0
465,702,533,335,306,124,81,27,54,0,43,0,0
470,712,538,340,311,125,82,28,54,0,43,0,0
475,718,542,344,315,125,82,28,54,0,43,0,0
480,729,546,350,319,126,83,28,55,0,43,0,0
485,733,551,353,324,126,83,28,55,0,43,0,0
490,743,556,357,329,128,84,28,56,0,44,0,0
495,749,558,360,331,129,84,28,56,0,45,0,0
500,760,562,365,335,130,85,28,57,0,45,0,0
505,764,565,368,338,134,85,28,57,0,49,0,0
510,774,573,374,346,137,86,28,58,0,51,0,0
515,780,573,375,346,137,86,28,58,0,51,0,0
520,791,576,380,349,138,87,29,58,0,51,0,0
525,795,579,381,352,139,87,29,58,0,52,0,0
530,805,581,384,354,140,88,29,59,0,52,0,0
535,811,583,385,356,140,88,29,59,0,52,0,0
540,822,584,389,357,141,89,29,60,0,52,0,0
545,826,587,390,360,143,89,29,60,0,54,0,0
550,836,589,392,362,156,90,30,60,0,66,0,0
555,842,591,396,364,162,90,30,60,0,72,0,0
560,853,596,401,369,165,91,30,61,0,74,0,0
565,857,598,402,371,165,91,30,61,0,74,0,0
570,867,604,407,377,169,92,30,62,0,77,0,0
575,873,605,410,378,172,92,30,62,0,80,0,0
580,884,610,417,383,175,93,31,62,0,82,0,0
585,888,614,418,387,178,93,31,62,0,85,0,0
590,898,618,422,391,184,94,31,63,0,90,0,0
595,904,620,425,393,184,94,31,63,0,90,0,0
600,915,623,431,396,188,95,32,63,0,93,0,0
605,919,627,433,400,190,95,32,63,0,95,0,0
610,929,632,437,405,193,96,32,64,0,97,0,0
615,935,634,440,407,195,96,32,64,0,99,0,0
620,946,638,446,411,212,97,33,64,0,115,0,0
625,950,641,448,414,218,97,33,64,0,121,0,0
630,960,647,454,420,220,98,33,65,0,122,0,0
635,966,651,458,424,222,98,33,65,0,124,0,0
640,977,654,461,427,226,99,33,66,0,127,0,0
645,981,655,462,428,230,99,33,66,0,131,0,0
650,991,660,467,433,233,100,34,66,0,133,0,0
655,997,662,471,435,245,100,34,66,0,145,0,0
660,1008,667,478,440,255,101,35,66,0,154,0,0
665,1012,670,479,443,260,101,35,66,0,159,0,0
670,1022,675,483,448,263,102,35,67,0,161,0,0
675,1028,676,486,449,266,102,35,67,0,164,0,0
680,1039,681,492,454,269,103,35,68,0,166,0,0
685,1043,685,494,458,273,103,35,68,0,170,0,0
690,1053,688,497,461,277,104,36,68,0,173,0,0
695,1059,689,501,462,279,104,36,68,0,175,0,0
700,1070,696,509,469,282,105,37,68,0,177,0,0
705,1074,700,511,473,285,105,37,68,0,180,0,0
710,1084,705,515,478,288,106,37,69,0,182,0,0
715,1090,705,515,478,292,106,37,69,0,186,0,0
720,1101,708,520,481,295,107,38,69,0,188,0,0
725,1105,711,523,484,298,107,38,69,0,191,0,0
730,1115,714,527,487,303,108,39,69,0,195,0,0
735,1121,718,533,491,303,108,39,69,0,195,0,0
740,1132,724,539,497,306,109,40,69,0,197,0,0
745,1136,728,543,501,308,109,40,69,0,199,0,0
750,1146,734,548,507,311,110,41,69,0,201,0,0
755,1152,735,551,508,313,110,41,69,0,203,0,0
760,1163,738,556,511,316,111,42,69,0,205,0,0
765,1167,743,560,516,317,111,42,69,0,206,0,0
770,1177,750,565,523,320,112,42,70,0,208,0,0
775,1183,752,567,525,321,112,42,70,0,209,0,0
780,1194,754,571,527,327,113,43,70,0,214,0,0
785,1198,756,573,529,330,113,43,70,0,217,0,0
790,1208,761,579,534,333,114,44,70,0,219,0,0
795,1214,762,581,535,335,114,44,70,0,221,0,0
800,1225,767,585,540,339,115,44,71,0,224,0,0
805,1229,770,587,543,342,115,44,71,0,227,0,0
810,1239,775,593,548,344,116,44,72,0,228,0,0
815,1245,776,594,549,347,116,44,72,0,231,0,0
820,1256,779,598,552,354,117,45,72,0,237,0,0
825,1260,781,600,554,360,117,45,72,0,243,0,0
830,1270,787,607,560,362,118,46,72,0,244,0,0
835,1276,789,609,562,364,118,46,72,0,246,0,0
840,1287,794,615,567,366,119,46,73,0,247,0,0
845,1291,796,616,569,370,119,46,73,0,251,0,0
850,1301,799,619,572,374,120,46,74,0,254,0,0
855,1307,801,622,574,376,120,46,74,0,256,0,0
860,1318,805,627,578,380,121,46,75,0,259,0,0
865,1322,808,628,581,381,121,46,75,0,260,0,0
870,1332,811,631,584,385,122,46,76,0,263,0,0
875,1338,814,634,587,386,122,46,76,0,264,0,0
880,1349,816,639,589,391,123,46,77,0,268,0,0
885,1353,820,640,593,391,123,46,77,0,268,0,0
890,1363,828,648,601,393,124,46,78,0,269,0,0
895,1369,830,650,603,394,124,46,78,0,270,0,0
900,1380,834,656,607,399,125,46,79,0,274,0,0
905,1384,838,659,611,401,125,46,79,0,276,0,0
910,1394,843,662,616,406,126,46,80,0,280,0,0
915,1400,845,665,618,407,126,46,80,0,281,0,0
920,1411,850,671,623,412,127,47,80,0,285,0,0
925,1415,852,673,625,414,127,47,80,0,287,0,0
930,1425,857,678,630,418,128,47,81,0,290,0,0
935,1431,860,682,633,419,128,47,81,0,291,0,0
940,1442,865,687,638,421,129,47,82,0,292,0,0
945,1446,868,689,641,425,129,47,82,0,296,0,0
950,1456,872,693,645,430,130,47,83,0,300,0,0
955,1462,875,697,648,431,130,47,83,0,301,0,0
960,1473,879,701,652,435,131,48,83,0,304,0,0
965,1477,880,701,653,439,131,48,83,0,308,0,0
970,1487,883,706,656,445,132,49,83,0,313,0,0
975,1493,886,710,659,446,132,49,83,0,314,0,0
980,1504,892,717,665,450,133,49,84,0,317,0,0
985,1508,897,720,670,452,133,49,84,0,319,0,0
990,1518,903,726,676,455,134,50,84,0,321,0,0
995,1524,903,727,676,458,134,50,84,0,324,0,0
1000,1535,907,732,680,463,135,51,84,0,328,0,0
1005,1539,910,735,683,466,135,51,84,0,331,0,0
1010,1549,915,740,688,470,136,51,85,0,334,0,0
1015,1555,918,743,691,472,136,51,85,0,336,0,0
1020,1566,921,747,694,477,137,52,85,0,340,0,0
1025,1570,923,750,696,479,137,52,85,0,342,0,0
1030,1580,925,752,698,485,138,53,85,0,347,0,0
1035,1586,927,754,700,487,138,53,85,0,349,0,0
1040,1597,930,760,703,492,139,54,85,0,353,0,0
1045,1601,934,763,707,494,139,54,85,0,355,0,0
1050,1611,938,766,711,498,140,54,86,0,358,0,0
1055,1617,940,769,713,500,140,54,86,0,360,0,0
1060,1628,944,774,717,503,141,55,86,0,362,0,0
1065,1632,947,777,720,507,141,55,86,0,366,0,0
1070,1642,949,781,722,514,142,56,86,0,372,0,0
1075,1648,953,785,726,515,142,56,86,0,373,0,0
1080,1659,956,792,729,518,143,57,86,0,375,0,0
1085,1663,960,794,733,521,143,57,86,0,378,0,0
1090,1673,960,799,733,526,144,57,87,0,382,0,0
1095,1679,962,803,735,530,144,57,87,0,386,0,0
1100,1690,962,809,735,533,145,57,88,0,388,0,0
1105,1694,962,809,735,538,145,57,88,0,393,0,0
1110,1704,962,813,735,544,146,57,89,0,398,0,0
1115,1710,962,816,735,546,146,57,89,0,400,0,0
1120,1721,962,822,735,548,147,57,90,0,401,0,0
1125,1725,968,824,741,550,147,57,90,0,403,0,0
1130,1735,971,829,744,553,148,58,90,0,405,0,0
1135,1741,974,832,747,555,148,58,90,0,407,0,0
1140,1752,978,838,751,558,149,59,90,0,409,0,0
1145,1756,981,839,754,560,149,59,90,0,411,0,0
1150,1766,981,843,754,565,150,60,90,0,415,0,0
1155,1772,981,844,754,566,150,60,90,0,416,0,0
1160,1783,982,846,755,568,151,60,91,0,417,0,0
1165,1787,984,847,757,568,151,60,91,0,417,0,0
1170,1797,988,853,761,570,152,61,91,0,418,0,0
1175,1803,991,856,764,571,152,61,91,0,419,0,0
1180,1814,995,860,768,573,153,62,91,0,420,0,0
1185,1818,996,864,769,573,153,62,91,0,420,0,0
1190,1828,1000,870,773,577,154,62,92,0,423,0,0
1195,1834,1001,874,774,580,154,62,92,0,426,0,0
1200,1845,1003,876,776,581,155,62,93,0,426,0,0
1205,1849,1004,879,777,581,155,62,93,0,426,0,0
1210,1859,1010,886,783,584,156,63,93,0,428,0,0
1215,1865,1013,888,786,584,156,63,93,0,428,0,0
1220,1876,1016,895,789,585,157,64,93,0,428,0,0
1225,1880,1022,895,795,595,157,64,93,0,438,0,0
1230,1890,1026,900,799,598,158,65,93,0,440,0,0
1235,1896,1027,902,800,598,158,65,93,0,440,0,0
1240,1907,1030,911,803,599,159,66,93,0,440,0,0
1245,1911,1038,914,811,599,159,66,93,0,440,0,0
1250,1921,1044,920,817,602,160,67,93,0,442,0,0
1255,1927,1048,925,821,602,160,67,93,0,442,0,0
1260,1938,1052,929,825,603,161,67,94,0,442,0,0
1265,1942,1055,932,828,603,161,67,94,0,442,0,0
1270,1952,1059,937,832,606,162,67,95,0,444,0,0
1275,1958,1061,940,834,608,162,67,95,0,446,0,0
1280,1969,1067,946,840,614,163,67,96,0,451,0,0
1285,1973,1069,947,842,616,163,67,96,0,453,0,0
1290,1983,1073,951,846,620,164,67,97,0,456,0,0
1295,1989,1073,953,846,621,164,67,97,0,457,0,0
1300,2000,1073,956,846,625,165,67,98,0,460,0,0
1305,2004,1076,958,849,629,165,67,98,0,464,0,0
1310,2014,1078,960,851,632,166,67,99,0,466,0,0
1315,2020,1081,963,854,633,166,67,99,0,467,0,0
1320,2031,1085,972,858,635,167,68,99,0,468,0,0
1325,2035,1087,972,860,636,167,68,99,0,469,0,0
1330,2045,1090,980,863,638,168,69,99,0,470,0,0
1335,2051,1093,983,866,641,168,69,99,0,473,0,0
1340,2062,1093,989,866,643,169,69,100,0,474,0,0
1345,2066,1093,991,866,644,169,69,100,0,475,0,0
1350,2076,1093,994,866,647,170,69,101,0,477,0,0
1355,2082,1093,998,866,648,170,69,101,0,478,0,0
1360,2093,1093,1006,866,652,171,70,101,0,481,0,0
1365,2097,1093,1009,866,653,171,70,101,0,482,0,0
1370,2107,1101,1014,874,657,172,70,102,0,485,0,0
1375,2113,1108,1016,881,658,172,70,102,0,486,0,0
1380,2124,1109,1022,882,660,173,71,102,0,487,0,0
1385,2128,1115,1024,888,661,173,71,102,0,488,0,0
1390,2138,1116,1027,889,665,174,71,103,0,491,0,0
1395,2144,1118,1030,891,667,174,71,103,0,493,0,0
1400,2155,1120,1034,893,668,175,71,104,0,493,0,0
1405,2159,1121,1037,894,669,175,71,104,0,494,0,0
1410,2169,1125,1043,898,672,176,72,104,0,496,0,0
1415,2175,1127,1047,900,674,176,72,104,0,498,0,0
1420,2186,1132,1051,905,676,177,72,105,0,499,0,0
1425,2190,1135,1052,908,676,177,72,105,0,499,0,0
1430,2200,1140,1060,913,679,178,73,105,0,501,0,0
1435,2206,1140,1064,913,681,178,73,105,0,503,0,0
1440,2217,1143,1069,916,683,179,73,106,0,504,0,0
1445,2221,1147,1072,920,683,179,73,106,0,504,0,0
1450,2231,1151,1077,924,686,180,74,106,0,506,0,0
1455,2237,1151,1077,924,688,180,74,106,0,508,0,0
1460,2248,1154,1086,927,690,181,75,106,0,509,0,0
1465,2252,1161,1090,934,691,181,75,106,0,510,0,0
1470,2262,1170,1093,943,693,182,75,107,0,511,0,0
1475,2268,1173,1096,946,695,182,75,107,0,513,0,0
1480,2279,1174,1100,947,698,183,76,107,0,515,0,0
1485,2283,1176,1103,949,699,183,76,107,0,516,0,0
1490,2293,1178,1107,951,702,184,77,107,0,518,0,0
1495,2299,1181,1110,954,703,184,77,107,0,519,0,0
1500,2310,1183,1114,956,706,185,78,107,0,521,0,0
1505,2314,1185,1115,958,706,185,78,107,0,521,0,0
1510,2324,1186,1118,959,707,185,78,107,0,522,0,0
1515,2330,1189,1121,962,707,185,78,107,0,522,0,0
1520,2341,1192,1128,965,710,186,78,108,0,524,0,0
1525,2345,1199,1131,972,710,186,78,108,0,524,0,0
1530,2355,1204,1134,977,712,187,78,109,0,525,0,0
1535,2361,1206,1137,979,712,187,78,109,0,525,0,0
1540,2372,1211,1143,984,714,188,78,110,0,526,0,0
1545,2376,1215,1146,988,714,188,78,110,0,526,0,0
1550,2386,1220,1153,993,716,189,78,111,0,527,0,0
1555,2392,1223,1154,996,716,189,78,111,0,527,0,0
1560,2403,1227,1161,1000,718,190,78,112,0,528,0,0
1565,2407,1230,1163,1003,718,190,78,112,0,528,0,0
1570,2417,1232,1169,1005,720,190,78,112,0,530,0,0
1575,2423,1237,1173,1010,720,190,78,112,0,530,0,0
1580,2434,1241,1179,1014,721,191,78,113,0,530,0,0
1585,2438,1246,1180,1019,721,191,78,113,0,530,0,0
1590,2448,1247,1181,1020,724,192,78,114,0,532,0,0
1595,2454,1248,1184,1021,725,192,78,114,0,533,0,0
1600,2465,1251,1188,1024,726,193,78,115,0,533,0,0
1605,2469,1255,1190,1028,726,193,78,115,0,533,0,0
1610,2479,1255,1192,1028,729,194,78,116,0,535,0,0
1615,2485,1255,1195,1028,730,194,78,116,0,536,0,0
1620,2496,1255,1200,1028,732,195,78,117,0,537,0,0
1625,2500,1255,1203,1028,732,195,78,117,0,537,0,0
1630,2510,1255,1210,1028,734,195,78,117,0,539,0,0
1635,2516,1255,1213,1028,735,195,78,117,0,540,0,0
1640,2527,1255,1216,1028,737,196,78,118,0,541,0,0
1645,2531,1255,1218,1028,739,196,78,118,0,543,0,0
1650,2541,1255,1221,1028,742,197,78,119,0,545,0,0
1655,2547,1255,1224,1028,746,197,78,119,0,549,0,0
1660,2558,1255,1230,1028,751,198,78,120,0,553,0,0
1665,2562,1255,1233,1028,752,198,78,120,0,554,0,0
1670,2572,1256,1239,1029,753,198,78,120,0,555,0,0
1675,2578,1256,1242,1029,755,198,78,120,0,557,0,0
1680,2589,1258,1248,1031,759,199,79,120,0,560,0,0
1685,2593,1261,1249,1034,760,199,79,120,0,561,0,0
1690,2603,1266,1253,1039,762,199,79,120,0,563,0,0
1695,2609,1271,1256,1044,763,199,79,120,0,564,0,0
1700,2620,1277,1263,1050,768,200,80,120,0,568,0,0
1705,2624,1277,1264,1050,769,200,80,120,0,569,0,0
1710,2634,1279,1271,1052,774,200,80,120,0,574,0,0
1715,2640,1280,1273,1053,776,200,80,120,0,576,0,0
1720,2651,1281,1280,1054,780,201,80,121,0,579,0,0
1725,2655,1282,1282,1055,782,201,80,121,0,581,0,0
1730,2665,1283,1284,1056,785,202,80,122,0,583,0,0
1735,2671,1287,1286,1060,787,202,80,122,0,585,0,0
1740,2682,1289,1290,1062,791,203,81,122,0,588,0,0
1745,2686,1290,1293,1063,793,203,81,122,0,590,0,0
1750,2696,1292,1297,1065,796,203,81,122,0,593,0,0
1755,2702,1299,1299,1072,796,203,81,122,0,593,0,0
1760,2713,1303,1303,1076,800,204,81,123,0,596,0,0
1765,2717,1305,1304,1078,802,204,81,123,0,598,0,0
1770,2727,1309,1310,1082,804,205,81,124,0,599,0,0
1775,2733,1312,1313,1085,804,205,81,124,0,599,0,0
1780,2744,1316,1319,1089,807,206,81,125,0,601,0,0
1785,2748,1320,1322,1093,808,206,81,125,0,602,0,0
1790,2758,1326,1325,1099,809,207,81,126,0,602,0,0
1795,2764,1331,1328,1104,809,207,81,126,0,602,0,0
1800,2775,1339,1334,1112,811,208,82,126,0,603,0,0
1805,2779,1346,1337,1119,812,208,82,126,0,604,0,0
1810,2789,1355,1343,1128,816,209,82,127,0,607,0,0
1815,2795,1359,1347,1132,817,209,82,127,0,608,0,0
1820,2806,1364,1352,1137,822,210,83,127,0,612,0,0
1825,2810,1365,1353,1138,823,210,83,127,0,613,0,0
1830,2820,1369,1358,1142,824,211,83,128,0,613,0,0
1835,2826,1372,1361,1145,824,211,83,128,0,613,0,0
1840,2837,1376,1367,1149,826,212,84,128,0,614,0,0
1845,2841,1380,1369,1153,827,212,84,128,0,615,0,0
1850,2851,1387,1376,1160,827,212,84,128,0,615,0,0
1855,2857,1388,1378,1161,827,212,84,128,0,615,0,0
1860,2868,1391,1382,1164,830,213,85,128,0,617,0,0
1865,2872,1395,1384,1168,833,214,86,128,0,619,0,0
1870,2882,1400,1391,1173,834,215,87,128,0,619,0,0
1875,2888,1403,1393,1176,834,215,87,128,0,619,0,0
1880,2899,1406,1399,1179,837,216,88,128,0,621,0,0
1885,2903,1410,1401,1183,838,216,88,128,0,622,0,0
1890,2913,1413,1404,1186,839,217,89,128,0,622,0,0
1895,2919,1415,1407,1188,839,217,89,128,0,622,0,0
1900,2930,1417,1413,1190,841,218,89,129,0,623,0,0
1905,2934,1423,1415,1196,842,218,89,129,0,624,0,0
1910,2944,1423,1416,1196,844,219,89,130,0,625,0,0
1915,2950,1426,1420,1199,844,219,89,130,0,625,0,0
1920,2961,1428,1424,1201,847,220,90,130,0,627,0,0
1925,2965,1434,1427,1207,849,221,91,130,0,628,0,0
1930,2975,1440,1434,1213,854,222,92,130,0,632,0,0
1935,2981,1442,1437,1215,859,222,92,130,0,637,0,0
1940,2992,1444,1443,1217,866,223,93,130,0,643,0,0
1945,2996,1450,1445,1223,872,223,93,130,0,649,0,0
1950,3006,1455,1450,1228,877,224,93,131,0,653,0,0
