
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,0
 140,0,0
 145,0,0
 150,0,0
 155,0,0
 160,0,0
 165,0,0
 170,0,0
 175,0,0
 180,0,0
 185,0,0
 190,0,0
 195,0,0
 200,0,0
 205,0,0
 210,0,0
 215,0,0
 220,0,0
 225,0,0
 230,0,0
 235,0,0
 240,0,0
 245,0,0
 250,0,1
 255,0,1
 260,0,1
 265,0,1
 270,0,1
 275,0,2
 280,0,2
 285,0,3
 290,0,3
 295,0,4
 300,0,4
 305,0,5
 310,0,5
 315,0,5
 320,0,5
 325,0,6
 330,0,7
 335,0,9
 340,0,11
 345,0,11
 350,0,11
 355,0,10
 360,0,12
 365,0,12
 370,0,13
 375,0,12
 380,0,12
 385,0,13
 390,0,12
 395,0,11
 400,0,11
 405,0,11
 410,0,11
 415,0,10
 420,0,10
 425,0,10
 430,0,8
 435,0,8
 440,0,6
 445,0,4
 450,0,4
 455,0,4
 460,0,4
 465,0,2
 470,0,2
 475,0,2
 480,0,1
 485,0,1
 490,0,1
 495,0,0
 500,0,0
 505,0,2
 510,0,2
 515,0,2
 520,0,2
 525,0,2
 530,0,3
 535,0,4
 540,0,4
 545,0,6
 550,0,7
 555,0,9
 560,0,12
 565,0,12
 570,0,12
 575,0,12
 580,0,12
 585,0,12
 590,0,12
 595,0,12
 600,0,13
 605,0,12
 610,0,11
 615,0,11
 620,0,12
 625,0,12
 630,0,11
 635,0,11
 640,0,11
 645,0,10
 650,0,9
 655,0,9
 660,0,7
 665,0,5
 670,0,6
 675,0,6
 680,0,6
 685,0,6
 690,0,6
 695,0,6
 700,0,6
 705,0,5
 710,0,5
 715,0,6
 720,0,7
 725,0,7
 730,0,7
 735,0,9
 740,0,9
 745,0,12
 750,0,12
 755,0,12
 760,0,11
 765,0,10
 770,0,9
 775,0,9
 780,0,9
 785,0,10
 790,0,12
 795,0,12
 800,0,12
 805,0,12
 810,0,12
 815,0,12
 820,0,10
 825,0,9
 830,0,9
 835,0,8
 840,0,7
 845,0,7
 850,0,4
 855,0,4
 860,0,5
 865,0,6
 870,0,6
 875,0,6
 880,0,6
 885,0,6
 890,0,6
 895,0,3
 900,0,3
 905,0,4
 910,0,4
 915,0,4
 920,0,6
 925,0,6
 930,0,7
 935,0,7
 940,0,8
 945,0,7
 950,0,7
 955,0,7
 960,0,8
 965,0,7
 970,0,7
 975,0,7
 980,0,8
 985,0,9
 990,0,10
 995,0,10
 1000,0,10
 1005,0,9
 1010,0,9
 1015,0,10
 1020,0,9
 1025,0,9
 1030,0,9
 1035,0,8
 1040,0,8
 1045,0,7
 1050,0,8
 1055,0,9
 1060,0,9
 1065,0,8
 1070,0,9
 1075,0,8
 1080,0,9
 1085,0,7
 1090,0,7
 1095,0,8
 1100,0,8
 1105,0,10
 1110,0,10
 1115,0,10
 1120,0,10
 1125,0,10
 1130,0,9
 1135,0,9
 1140,0,9
 1145,0,9
 1150,0,8
 1155,0,8
 1160,0,7
 1165,0,7
 1170,0,7
 1175,0,6
 1180,0,6
 1185,0,5
 1190,0,5
 1195,0,5
 1200,0,4
 1205,0,5
 1210,0,3
 1215,0,3
 1220,0,3
 1225,0,3
 1230,0,3
 1235,0,3
 1240,0,3
 1245,0,3
 1250,0,3
 1255,0,5
 1260,0,5
 1265,0,6
 1270,0,6
 1275,0,6
 1280,0,7
 1285,0,7
 1290,0,7
 1295,0,9
 1300,0,9
 1305,0,9
 1310,0,8
 1315,0,8
 1320,0,10
 1325,0,9
 1330,0,9
 1335,0,9
 1340,0,9
 1345,0,9
 1350,0,9
 1355,0,9
 1360,0,7
 1365,0,7
 1370,0,6
 1375,0,6
 1380,0,6
 1385,0,5
 1390,0,5
 1395,0,5
 1400,0,3
 1405,0,3
 1410,0,3
 1415,0,3
 1420,0,4
 1425,0,3
 1430,0,3
 1435,0,3
 1440,0,6
 1445,0,7
 1450,0,7
 1455,0,7
 1460,0,10
 1465,0,10
 1470,0,10
 1475,0,10
 1480,0,10
 1485,0,10
 1490,0,10
 1495,0,10
 1500,0,11
 1505,0,11
 1510,0,11
 1515,0,10
 1520,0,9
 1525,0,9
 1530,0,10
 1535,0,10
 1540,0,12
 1545,0,8
 1550,0,8
 1555,0,8
 1560,0,7
 1565,0,5
 1570,0,5
 1575,0,5
 1580,0,5
 1585,0,5
 1590,0,5
 1595,0,5
 1600,0,6
 1605,0,5
 1610,0,5
 1615,0,5
 1620,0,6
 1625,0,8
 1630,0,7
 1635,0,8
 1640,0,7
 1645,0,6
 1650,0,6
 1655,0,6
 1660,0,6
 1665,0,6
 1670,0,6
 1675,0,6
 1680,0,6
 1685,0,7
 1690,0,9
 1695,0,9
 1700,0,8
 1705,0,9
 1710,0,10
 1715,0,11
 1720,0,11
 1725,0,10
 1730,0,9
 1735,0,8
 1740,0,8
 1745,0,8
 1750,0,8
 1755,0,9
 1760,0,10
 1765,0,11
 1770,0,13
 1775,0,13
 1780,0,13
 1785,0,12
 1790,0,11
 1795,0,10
 1800,0,10
 1805,0,9
 1810,0,10
 1815,0,9
 1820,0,8
 1825,0,7
 1830,0,7
 1835,0,7
 1840,0,7
 1845,0,7
 1850,0,6
 1855,0,6
 1860,0,5
 1865,0,5
 1870,0,6
 1875,0,4
 1880,0,4
 1885,0,5
 1890,0,5
 1895,0,5
 1900,0,6
 1905,0,6
 1910,0,6
 1915,0,5
 1920,0,6
 1925,0,6
 1930,0,6
 1935,0,6
 1940,0,7
 1945,0,7
 1950,0,9
 1955,0,9
 1960,0,9
 1965,0,9
 1970,0,8
 1975,0,8
 1980,0,8
 1985,0,8
 1990,0,8
 1995,0,8
 2000,0,8
 2005,0,7
 2010,0,8
 2015,0,9
 2020,0,8
 2025,0,8
 2030,0,9
 2035,0,9
 2040,0,9
 2045,0,8
 2050,0,7
 2055,0,7
 2060,0,6
 2065,0,6
 2070,0,7
 2075,0,7
 2080,0,5
 2085,0,5
 2090,0,4
 2095,0,5
 2100,0,5
 2105,0,5
