Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Prio Packet Dropped due to Faulty Node, Low Prio Packet Dropped due to Faulty Node 
5,1,1,1,1,0,0,0,0
10,6,5,5,4,0,0,0,0
15,8,7,6,6,0,0,0,0
20,16,11,10,7,1,1,1,0
25,19,16,11,9,2,2,2,0
30,24,21,13,10,2,2,2,0
35,28,24,15,11,2,2,2,0
40,32,29,17,14,2,2,2,0
45,37,34,19,17,2,2,2,0
50,39,36,21,18,2,2,2,0
55,47,40,23,20,3,3,2,1
60,50,45,26,22,4,4,3,1
65,55,50,29,26,4,4,3,1
70,59,53,30,26,4,4,3,1
75,63,58,31,28,4,4,3,1
80,68,63,32,29,4,4,3,1
85,70,65,34,30,4,4,3,1
90,78,69,36,32,5,5,3,2
95,81,74,37,33,5,5,3,2
100,86,80,39,36,5,5,3,2
105,90,83,41,38,5,5,3,2
110,94,88,44,40,5,5,3,2
115,99,93,45,41,5,5,3,2
120,101,95,46,42,5,5,3,2
125,109,99,50,45,7,6,4,2
130,112,103,53,47,7,6,4,2
135,117,109,56,51,7,6,4,2
140,121,111,58,52,8,6,4,2
145,125,115,60,56,9,6,4,2
150,130,119,63,59,10,6,4,2
155,132,121,64,59,10,6,4,2
160,140,125,68,62,12,7,5,2
165,143,128,70,63,13,7,5,2
170,148,133,72,67,14,7,5,2
175,152,136,74,68,15,7,5,2
180,156,139,77,71,16,7,5,2
185,161,140,80,72,20,7,5,2
190,163,142,80,73,21,7,5,2
195,171,144,85,75,25,8,6,2
200,174,146,87,77,26,8,6,2
205,179,151,91,82,27,8,6,2
210,183,152,93,83,29,8,6,2
215,187,156,94,86,31,8,6,2
220,192,157,96,87,34,8,6,2
225,194,159,96,88,35,8,6,2
230,202,161,101,89,38,9,7,2
235,205,165,103,93,39,9,7,2
240,210,169,106,97,41,9,7,2
245,214,169,106,97,44,9,7,2
250,218,171,108,98,46,9,7,2
255,223,172,110,99,50,9,7,2
260,225,174,110,100,51,9,7,2
265,233,174,113,100,59,10,7,3
270,236,174,115,100,60,10,7,3
275,241,177,117,102,63,10,7,3
280,245,178,119,103,65,10,7,3
285,249,181,121,106,67,10,7,3
290,254,183,124,107,69,10,7,3
295,256,186,124,109,70,10,7,3
300,264,186,131,109,78,11,8,3
305,267,186,132,109,81,11,8,3
310,272,187,133,109,85,11,8,3
315,276,188,136,110,87,11,8,3
320,280,190,137,112,90,11,8,3
325,285,191,139,112,94,11,8,3
330,287,192,140,112,95,11,8,3
335,295,193,144,113,102,12,8,4
340,298,193,144,113,105,12,8,4
345,303,194,148,114,109,12,8,4
350,307,195,150,115,112,12,8,4
355,311,196,152,116,115,12,8,4
360,316,197,157,117,117,12,8,4
365,318,199,157,119,119,12,8,4
370,326,201,161,120,124,12,8,4
375,329,201,163,120,128,12,8,4
380,334,202,165,121,132,12,8,4
385,338,202,168,121,135,12,8,4
390,342,203,171,122,139,12,8,4
395,347,203,172,122,144,12,8,4
400,349,203,173,122,146,12,8,4
405,357,203,177,122,154,12,8,4
410,360,203,178,122,157,12,8,4
415,365,204,181,123,161,12,8,4
420,369,204,182,123,165,12,8,4
425,373,204,185,123,169,12,8,4
430,378,204,186,123,174,12,8,4
435,380,205,188,124,175,12,8,4
440,388,205,193,124,183,12,8,4
445,391,205,194,124,186,12,8,4
450,396,206,197,125,190,12,8,4
455,400,206,199,125,193,12,8,4
460,404,208,200,127,196,12,8,4
465,409,208,201,127,200,12,8,4
470,411,210,202,129,201,12,8,4
475,419,212,205,130,207,13,8,5
480,422,212,206,130,209,13,8,5
485,427,213,207,131,214,13,8,5
490,431,213,209,131,217,13,8,5
495,435,214,211,132,221,13,8,5
