
 TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 12130,95986,82734,82656,82392,81282,84149,84225,79102,82112,83316,79185,83615,81612,82332,81297,80736,82879,82488,80140,82208,83237,82674,82445,83877,78925,80564,81784,80364,83746,84175,83528,83627
 12135,95986,82734,82656,82392,81265,84149,84225,79094,82112,83311,79168,83615,81607,82327,81297,80719,82879,82488,80123,82208,83237,82657,82445,83877,78920,80549,81755,80337,83746,84175,83501,83627
 12140,95986,82734,82656,82392,81248,84149,84225,79089,82112,83296,79161,83615,81580,82300,81297,80704,82879,82488,80106,82208,83237,82644,82445,83877,78915,80544,81748,80332,83746,84175,83488,83627
 12145,95986,82734,82656,82392,81231,84149,84225,79084,82112,83281,79161,83615,81580,82283,81297,80689,82879,82488,80094,82208,83237,82644,82445,83877,78910,80539,81748,80327,83746,84175,83488,83627
 12150,95986,82734,82656,82392,81226,84149,84225,79079,82112,83276,79161,83615,81580,82278,81297,80684,82879,82488,80094,82208,83237,82644,82445,83877,78902,80534,81748,80322,83746,84175,83488,83627
 12155,95986,82734,82656,82392,81209,84149,84225,79071,82112,83271,79161,83615,81580,82273,81297,80667,82879,82488,80094,82208,83237,82644,82445,83877,78897,80519,81748,80305,83746,84175,83488,83627
 12160,95986,82734,82656,82392,81204,84149,84211,79066,82112,83266,79161,83615,81580,82258,81297,80662,82879,82488,80094,82208,83237,82644,82445,83877,78892,80514,81748,80300,83746,84175,83488,83627
 12165,95986,82734,82656,82392,81187,84149,84194,79061,82112,83251,79161,83615,81580,82241,81297,80647,82879,82488,80094,82208,83237,82644,82445,83877,78887,80509,81748,80295,83746,84175,83488,83627
 12170,95986,82734,82656,82392,81182,84149,84179,79056,82112,83246,79161,83615,81580,82236,81297,80642,82879,82488,80094,82208,83237,82644,82445,83877,78879,80504,81748,80290,83746,84161,83488,83627
 12175,95986,82734,82656,82392,81165,84149,84174,79048,82112,83241,79161,83615,81580,82231,81297,80625,82879,82488,80094,82208,83237,82644,82445,83877,78874,80489,81748,80273,83746,84156,83488,83627
 12180,95986,82734,82656,82392,81160,84149,84147,79043,82112,83236,79161,83615,81580,82216,81297,80620,82879,82488,80094,82208,83237,82644,82445,83877,78869,80484,81748,80268,83746,84129,83488,83627
 12185,95986,82734,82656,82392,81125,84126,84118,79030,82112,83221,79161,83615,81580,82202,81297,80601,82879,82488,80094,82208,83237,82644,82445,83877,78860,80475,81748,80263,83717,84100,83488,83627
 12190,95986,82734,82656,82392,81115,84099,84091,79025,82112,83216,79161,83615,81580,82202,81297,80596,82879,82488,80094,82208,83237,82644,82445,83877,78852,80470,81748,80258,83712,84073,83488,83627
 12195,95986,82734,82656,82392,81115,84094,84086,79017,82112,83211,79161,83615,81580,82202,81297,80579,82879,82488,80094,82208,83237,82644,82445,83877,78847,80455,81748,80231,83697,84068,83488,83627
 12200,95986,82734,82656,82392,81115,84077,84071,79012,82112,83206,79161,83615,81580,82202,81297,80574,82879,82488,80094,82208,83237,82644,82445,83877,78842,80450,81748,80226,83692,84053,83488,83627
 12205,95986,82734,82656,82392,81115,84060,84054,79007,82112,83191,79161,83615,81580,82202,81297,80559,82879,82488,80094,82208,83237,82644,82445,83877,78837,80445,81748,80221,83675,84036,83488,83627
 12210,95986,82734,82656,82392,81115,84033,84027,79002,82112,83186,79161,83615,81580,82202,81297,80554,82879,82488,80094,82208,83237,82644,82445,83877,78829,80440,81748,80216,83670,84009,83488,83627
 12215,95986,82734,82656,82392,81115,84028,84022,78994,82112,83181,79161,83615,81580,82202,81297,80537,82879,82488,80094,82208,83237,82644,82445,83877,78824,80425,81748,80189,83655,84004,83488,83627
 12220,95986,82734,82656,82392,81115,84011,84007,78989,82112,83176,79161,83615,81580,82202,81297,80532,82879,82488,80094,82208,83237,82644,82445,83877,78819,80420,81748,80184,83650,83989,83488,83627
 12225,95986,82719,82642,82376,81115,83991,83997,78984,82109,83161,79161,83615,81580,82202,81295,80505,82863,82484,80094,82205,83223,82644,82445,83861,78814,80405,81748,80167,83621,83960,83488,83612
 12230,95986,82711,82625,82361,81115,83991,83997,78979,82104,83156,79161,83599,81580,82202,81290,80500,82846,82479,80094,82190,83206,82644,82443,83846,78806,80400,81748,80150,83604,83956,83488,83595
 12235,95986,82700,82620,82344,81115,83991,83997,78971,82099,83151,79161,83584,81580,82202,81285,80495,82841,82474,80094,82185,83189,82644,82438,83841,78801,80392,81748,80135,83589,83956,83488,83590
 12240,95986,82696,82615,82339,81115,83991,83997,78966,82086,83143,79159,83579,81580,82202,81277,80490,82833,82466,80094,82180,83184,82641,82423,83824,78796,80387,81745,80130,83584,83956,83485,83575
 12245,95944,82600,82512,82249,81053,83968,83979,78907,81993,83053,79082,83485,81499,82163,81192,80448,82741,82383,80068,82095,83094,82576,82336,83738,78721,80304,81690,80068,83524,83936,83408,83485
 12250,95944,82600,82507,82249,81053,83962,83979,78902,81988,83053,79077,83485,81484,82146,81187,80448,82741,82378,80063,82080,83094,82556,82321,83738,78713,80299,81685,80068,83524,83936,83391,83485
 12255,95944,82600,82492,82249,81053,83962,83979,78894,81983,83053,79060,83485,81479,82141,81170,80448,82741,82373,80046,82075,83094,82539,82304,83738,78708,80284,81668,80068,83524,83936,83364,83485
 12260,95944,82600,82487,82249,81053,83962,83979,78889,81975,83053,79035,83485,81442,82106,81155,80448,82741,82348,80041,82046,83094,82534,82299,83738,78703,80279,81660,80068,83524,83936,83359,83485
 12265,95944,82600,82472,82249,81053,83962,83979,78884,81970,83053,79018,83485,81442,82106,81126,80448,82741,82331,80014,82041,83094,82517,82282,83738,78698,80264,81643,80068,83524,83936,83342,83485
 12270,95944,82600,82467,82249,81053,83962,83979,78879,81965,83053,79013,83485,81442,82106,81121,80448,82741,82326,80009,82026,83094,82497,82267,83738,78690,80259,81638,80068,83524,83936,83330,83485
 12275,95944,82600,82452,82249,81053,83962,83979,78871,81960,83053,78996,83485,81442,82106,81104,80448,82741,82321,79992,82021,83094,82480,82251,83738,78685,80244,81621,80068,83524,83936,83330,83485
 12280,95944,82600,82447,82249,81053,83962,83979,78866,81952,83053,78979,83485,81442,82106,81099,80448,82741,82296,79987,81994,83094,82475,82251,83738,78680,80239,81613,80068,83524,83936,83330,83485
 12285,95944,82600,82432,82249,81053,83962,83979,78861,81947,83053,78979,83485,81442,82106,81081,80448,82741,82279,79960,81994,83094,82458,82251,83738,78675,80224,81596,80068,83524,83936,83330,83485
 12290,95944,82600,82427,82249,81053,83962,83979,78856,81942,83053,78979,83485,81442,82106,81081,80448,82741,82274,79955,81994,83094,82453,82251,83738,78667,80219,81591,80068,83524,83936,83330,83485
 12295,95944,82600,82412,82249,81053,83962,83979,78848,81937,83053,78979,83485,81442,82106,81081,80448,82741,82269,79938,81994,83094,82436,82251,83738,78662,80204,81574,80068,83524,83936,83330,83485
 12300,95944,82600,82407,82249,81053,83962,83979,78843,81929,83053,78979,83485,81442,82106,81081,80448,82741,82254,79933,81994,83094,82431,82251,83738,78657,80199,81566,80068,83524,83936,83330,83485
 12305,95944,82600,82393,82249,81053,83962,83979,78838,81924,83053,78979,83485,81442,82106,81081,80448,82741,82228,79898,81994,83094,82419,82251,83738,78642,80154,81531,80068,83524,83936,83330,83485
 12310,95944,82600,82393,82249,81053,83962,83979,78833,81919,83053,78979,83485,81442,82106,81081,80448,82741,82228,79893,81994,83094,82419,82251,83738,78634,80149,81526,80068,83524,83936,83330,83485
 12315,95944,82600,82393,82249,81053,83962,83979,78825,81914,83053,78979,83485,81442,82106,81081,80448,82741,82228,79876,81994,83094,82419,82251,83738,78629,80134,81509,80068,83524,83936,83330,83485
 12320,95944,82600,82393,82249,81053,83962,83979,78820,81906,83053,78979,83485,81442,82106,81081,80448,82741,82228,79871,81994,83094,82419,82251,83738,78624,80129,81501,80068,83524,83936,83330,83485
 12325,95944,82600,82393,82249,81053,83962,83979,78815,81901,83053,78979,83485,81442,82106,81081,80448,82741,82228,79856,81994,83094,82419,82251,83738,78619,80124,81496,80068,83524,83936,83330,83485
 12330,95944,82600,82393,82249,81053,83962,83979,78810,81896,83053,78979,83485,81442,82106,81081,80448,82741,82228,79851,81994,83094,82419,82251,83738,78611,80119,81491,80068,83524,83936,83330,83485
 12335,95944,82600,82393,82249,81053,83962,83979,78802,81891,83053,78979,83485,81442,82106,81081,80448,82741,82228,79834,81994,83094,82419,82251,83738,78606,80104,81474,80068,83524,83936,83330,83485
 12340,95944,82600,82393,82249,81053,83962,83979,78797,81883,83053,78979,83485,81442,82106,81081,80448,82741,82228,79829,81994,83094,82419,82251,83738,78601,80099,81466,80068,83524,83936,83330,83485
 12345,95944,82599,82393,82247,81053,83962,83976,78792,81878,83051,78979,83482,81442,82106,81081,80444,82739,82228,79814,81994,83092,82419,82251,83734,78596,80094,81461,80067,83521,83936,83330,83484
 12350,95944,82591,82393,82232,81037,83947,83961,78787,81873,83046,78979,83465,81442,82106,81081,80439,82722,82228,79797,81994,83087,82419,82251,83719,78588,80089,81456,80050,83516,83922,83330,83455
 12355,95944,82586,82393,82215,81022,83942,83956,78779,81868,83041,78979,83450,81442,82106,81081,80434,82717,82228,79792,81994,83070,82419,82251,83714,78583,80081,81439,80035,83501,83917,83330,83450
 12360,95944,82581,82393,82210,81017,83925,83941,78774,81860,83033,78979,83445,81442,82106,81081,80429,82709,82228,79787,81994,83065,82419,82251,83697,78578,80076,81431,80030,83496,83902,83330,83423
 12365,95914,82508,82353,82183,80950,83856,83872,78705,81761,82940,78948,83376,81391,82093,81081,80381,82626,82168,79753,81910,82984,82419,82240,83618,78519,80034,81419,79965,83386,83819,83277,83351
 12370,95914,82500,82324,82156,80923,83829,83845,78700,81756,82935,78943,83349,81386,82076,81081,80376,82609,82168,79753,81910,82979,82419,82201,83591,78511,80034,81419,79948,83386,83792,83236,83351
 12375,95914,82495,82319,82139,80908,83824,83840,78692,81751,82930,78938,83334,81381,82071,81081,80371,82604,82168,79753,81910,82974,82419,82196,83586,78506,80034,81419,79933,83386,83787,83221,83351
 12380,95914,82490,82314,82122,80891,83799,83802,78687,81743,82910,78923,83317,81342,82032,81081,80366,82596,82168,79753,81910,82935,82419,82191,83581,78501,80034,81419,79928,83386,83773,83216,83351
 12385,95914,82480,82306,82117,80886,83799,83802,78682,81733,82905,78918,83312,81325,82017,81079,80358,82591,82168,79753,81910,82920,82419,82186,83576,78496,80034,81419,79923,83386,83773,83211,83351
 12390,95914,82472,82289,82090,80871,83799,83802,78677,81728,82900,78913,83295,81320,82012,81074,80353,82574,82168,79753,81910,82915,82419,82159,83549,78488,80034,81419,79906,83386,83773,83182,83351
 12395,95914,82467,82284,82085,80871,83799,83802,78669,81723,82895,78908,83295,81315,82007,81069,80348,82569,82168,79753,81910,82910,82419,82154,83544,78483,80034,81419,79891,83386,83773,83172,83351
 12400,95914,82462,82279,82068,80871,83799,83802,78664,81710,82875,78893,83295,81276,81968,81054,80331,82561,82168,79753,81910,82880,82419,82149,83539,78478,80034,81419,79886,83386,83773,83172,83351
 12405,95914,82452,82271,82063,80871,83799,83802,78659,81705,82870,78888,83295,81271,81963,81049,80323,82556,82168,79753,81910,82880,82417,82144,83534,78473,80034,81419,79881,83386,83773,83172,83351
 12410,95914,82444,82254,82048,80871,83799,83802,78654,81700,82865,78883,83295,81266,81958,81044,80318,82539,82168,79753,81910,82880,82385,82117,83507,78465,80034,81419,79864,83386,83773,83172,83351
 12415,95914,82439,82249,82043,80871,83799,83802,78646,81695,82860,78878,83295,81261,81953,81039,80313,82534,82168,79753,81910,82880,82380,82112,83502,78460,80034,81419,79849,83386,83773,83172,83351
 12420,95914,82434,82244,82026,80871,83799,83802,78641,81682,82840,78863,83295,81223,81914,81031,80308,82526,82168,79753,81910,82880,82375,82107,83497,78455,80034,81419,79844,83386,83773,83172,83351
 12425,95896,82401,82220,81993,80871,83799,83802,78618,81654,82810,78834,83295,81223,81888,80982,80279,82495,82168,79753,81910,82880,82334,82064,83479,78440,80034,81419,79829,83386,83773,83172,83351
 12430,95896,82393,82220,81982,80871,83799,83802,78613,81654,82810,78829,83295,81223,81888,80977,80274,82490,82168,79753,81910,82880,82314,82049,83479,78432,80034,81419,79812,83386,83773,83172,83351
 12435,95896,82388,82220,81982,80871,83799,83802,78605,81654,82810,78824,83295,81223,81888,80972,80269,82485,82168,79753,81910,82880,82309,82044,83479,78427,80034,81419,79807,83386,83773,83172,83351
 12440,95896,82383,82220,81982,80871,83799,83802,78600,81654,82810,78807,83295,81223,81888,80952,80254,82470,82168,79753,81910,82880,82292,82027,83479,78422,80034,81419,79802,83386,83773,83172,83351
 12445,95896,82378,82220,81982,80871,83799,83802,78595,81654,82810,78790,83295,81223,81888,80935,80239,82455,82168,79753,81910,82880,82275,82010,83479,78417,80034,81419,79797,83386,83773,83172,83351
 12450,95896,82370,82220,81982,80871,83799,83802,78590,81654,82810,78785,83295,81223,81888,80930,80234,82450,82168,79753,81910,82880,82255,81995,83479,78409,80034,81419,79792,83386,83773,83172,83351
 12455,95896,82365,82220,81982,80871,83799,83802,78582,81654,82810,78780,83295,81223,81888,80925,80229,82445,82168,79753,81910,82880,82250,81990,83479,78404,80034,81419,79787,83386,83773,83172,83351
 12460,95896,82360,82220,81982,80871,83799,83802,78577,81654,82810,78763,83295,81223,81888,80905,80214,82430,82168,79753,81910,82880,82233,81973,83479,78399,80034,81419,79782,83386,83773,83172,83351
 12465,95896,82355,82220,81982,80871,83799,83802,78572,81654,82810,78746,83295,81223,81888,80888,80199,82415,82166,79751,81909,82880,82216,81963,83479,78394,80032,81415,79777,83383,83773,83172,83348
 12470,95896,82347,82220,81982,80871,83799,83802,78567,81654,82810,78741,83295,81223,81888,80883,80194,82410,82161,79746,81894,82880,82201,81963,83479,78386,80027,81410,79772,83366,83773,83172,83343
 12475,95896,82336,82220,81982,80871,83799,83802,78559,81654,82810,78736,83295,81223,81888,80878,80189,82405,82156,79741,81889,82880,82196,81963,83479,78381,80019,81393,79757,83351,83773,83172,83338
 12480,95896,82332,82220,81982,80871,83798,83802,78554,81654,82810,78699,83295,81223,81888,80858,80174,82390,82119,79724,81848,82880,82177,81963,83479,78376,80014,81373,79752,83310,83747,83172,83311
 12485,95878,82269,82164,81982,80871,83733,83721,78511,81637,82787,78672,83246,81180,81888,80795,80140,82372,82072,79671,81772,82805,82169,81943,83462,78341,79949,81332,79705,83246,83668,83139,83290
 12490,95878,82261,82164,81982,80869,83706,83694,78506,81632,82782,78667,83241,81175,81888,80790,80135,82372,82067,79654,81772,82800,82169,81943,83447,78333,79944,81327,79700,83246,83655,83110,83261
 12495,95878,82250,82164,81982,80854,83701,83689,78498,81627,82777,78662,83226,81170,81888,80785,80130,82372,82062,79649,81772,82795,82169,81943,83442,78328,79936,81310,79685,83246,83655,83102,83256
 12500,95878,82246,82164,81982,80825,83660,83664,78493,81619,82745,78637,83209,81131,81888,80777,80125,82372,82037,79644,81772,82761,82169,81943,83425,78323,79931,81302,79680,83246,83655,83085,83241
 12505,95878,82241,82164,81982,80820,83655,83664,78488,81614,82740,78632,83204,81126,81888,80760,80117,82372,82020,79629,81772,82761,82169,81943,83420,78318,79926,81297,79675,83246,83655,83080,83236
 12510,95878,82233,82164,81982,80805,83644,83664,78483,81609,82735,78627,83189,81121,81888,80755,80112,82372,82015,79612,81772,82761,82169,81943,83405,78310,79921,81292,79670,83246,83655,83063,83219
 12515,95878,82222,82164,81982,80790,83644,83664,78475,81604,82730,78622,83174,81116,81888,80750,80107,82372,82010,79607,81772,82761,82169,81943,83400,78305,79913,81275,79655,83246,83655,83055,83214
 12520,95878,82218,82164,81982,80761,83644,83664,78470,81596,82698,78597,83157,81084,81888,80742,80102,82372,81985,79602,81772,82761,82169,81943,83383,78300,79908,81267,79650,83246,83655,83038,83199
 12525,95878,82213,82164,81982,80756,83644,83664,78465,81591,82693,78592,83152,81084,81885,80725,80094,82372,81968,79587,81772,82761,82169,81943,83378,78295,79903,81262,79645,83246,83655,83033,83194
 12530,95878,82205,82164,81979,80741,83644,83664,78460,81586,82688,78587,83137,81084,81880,80720,80089,82372,81963,79570,81772,82761,82169,81943,83363,78287,79898,81257,79640,83246,83655,83016,83177
 12535,95878,82200,82164,81962,80726,83644,83664,78452,81581,82683,78582,83122,81084,81875,80715,80084,82372,81958,79565,81772,82761,82169,81943,83358,78282,79890,81240,79625,83246,83655,83008,83172
 12540,95878,82195,82164,81933,80697,83644,83664,78447,81568,82651,78557,83117,81084,81836,80707,80079,82372,81933,79560,81772,82761,82169,81943,83341,78277,79885,81232,79620,83246,83655,82991,83157
 12545,95848,82158,82164,81908,80682,83627,83664,78394,81502,82639,78535,83096,81084,81815,80681,80021,82323,81913,79541,81772,82761,82169,81943,83295,78222,79832,81205,79607,83246,83640,82973,83090
 12550,95848,82150,82164,81881,80655,83612,83664,78389,81497,82639,78535,83069,81084,81798,80681,80016,82318,81913,79536,81772,82761,82169,81943,83295,78214,79827,81200,79590,83246,83623,82973,83085
 12555,95848,82145,82164,81864,80640,83607,83664,78381,81492,82639,78535,83056,81084,81793,80681,80011,82313,81913,79531,81772,82761,82169,81943,83295,78209,79819,81183,79575,83246,83618,82973,83080
 12560,95848,82140,82164,81859,80635,83578,83664,78376,81479,82639,78535,83056,81084,81778,80681,80006,82305,81913,79526,81772,82761,82169,81943,83295,78204,79814,81175,79570,83246,83591,82973,83058
 12565,95848,82135,82164,81854,80630,83573,83664,78371,81474,82639,78535,83056,81084,81773,80681,79998,82300,81913,79511,81772,82761,82169,81943,83295,78199,79809,81170,79565,83246,83586,82973,83058
 12570,95848,82127,82164,81827,80613,83558,83664,78366,81469,82639,78535,83056,81084,81756,80681,79993,82295,81913,79506,81772,82761,82169,81943,83295,78191,79804,81165,79548,83246,83569,82973,83058
 12575,95848,82122,82164,81822,80613,83553,83664,78358,81464,82639,78535,83056,81084,81751,80681,79988,82290,81913,79501,81772,82761,82169,81943,83295,78186,79796,81148,79533,83246,83564,82973,83058
 12580,95848,82117,82164,81817,80613,83534,83664,78353,81451,82639,78535,83056,81084,81736,80681,79983,82282,81913,79496,81772,82761,82169,81943,83295,78181,79791,81140,79528,83246,83537,82973,83058
 12585,95848,82112,82157,81812,80613,83534,83664,78348,81441,82639,78535,83056,81084,81731,80681,79975,82277,81913,79481,81772,82761,82169,81942,83295,78176,79786,81135,79523,83245,83532,82973,83058
 12590,95848,82104,82140,81797,80613,83534,83664,78343,81436,82639,78535,83056,81084,81726,80681,79970,82272,81913,79476,81768,82761,82166,81927,83295,78168,79781,81130,79506,83240,83527,82973,83058
 12595,95848,82093,82135,81792,80613,83534,83664,78335,81431,82639,78535,83056,81084,81721,80681,79965,82267,81913,79471,81763,82761,82161,81922,83295,78163,79773,81113,79491,83225,83522,82973,83058
 12600,95848,82089,82118,81787,80613,83534,83664,78330,81418,82639,78535,83056,81084,81706,80681,79960,82259,81913,79466,81758,82761,82144,81905,83295,78158,79768,81105,79486,83208,83495,82973,83058
 12605,95824,82043,82029,81735,80575,83510,83649,78313,81392,82639,78474,83000,81019,81631,80622,79917,82218,81913,79391,81657,82684,82075,81842,83260,78125,79713,81061,79454,83153,83479,82918,83011
 12610,95824,82043,82012,81735,80575,83510,83622,78308,81392,82639,78469,83000,81004,81621,80617,79912,82201,81913,79374,81642,82667,82031,81803,83233,78117,79708,81061,79454,83136,83479,82898,83007
 12615,95824,82043,82000,81735,80575,83510,83617,78300,81392,82639,78452,83000,80999,81621,80600,79895,82184,81913,79357,81637,82650,82017,81786,83216,78112,79693,81061,79454,83121,83479,82898,83007
 12620,95824,82043,82000,81735,80575,83510,83576,78295,81392,82639,78442,83000,80963,81621,80589,79880,82171,81913,79342,81605,82625,82017,81773,83203,78107,79688,81061,79454,83080,83479,82898,83007
 12625,95824,82043,82000,81735,80575,83510,83559,78290,81392,82639,78442,83000,80963,81621,80589,79865,82171,81913,79342,81605,82625,82017,81773,83203,78102,79683,81061,79454,83070,83479,82898,83007
 12630,95824,82043,82000,81735,80575,83510,83544,78285,81392,82639,78442,83000,80963,81621,80589,79860,82171,81913,79342,81605,82625,82017,81773,83203,78094,79678,81061,79454,83070,83479,82898,83007
 12635,95824,82043,82000,81735,80575,83510,83539,78277,81392,82639,78442,83000,80963,81621,80589,79843,82171,81913,79342,81605,82625,82017,81773,83203,78089,79663,81061,79454,83070,83479,82898,83007
 12640,95824,82043,82000,81735,80575,83510,83534,78272,81392,82639,78442,83000,80963,81621,80589,79838,82171,81913,79342,81605,82625,82017,81773,83203,78084,79658,81061,79454,83070,83479,82898,83007
 12645,95824,82043,82000,81735,80575,83510,83517,78267,81392,82635,78442,83000,80963,81621,80589,79823,82171,81909,79342,81605,82625,82017,81773,83203,78079,79653,81061,79454,83070,83479,82898,83007
 12650,95824,82043,82000,81735,80575,83510,83502,78262,81392,82630,78442,83000,80963,81621,80589,79818,82171,81904,79342,81605,82625,82017,81773,83203,78071,79648,81061,79454,83070,83479,82898,83007
 12655,95824,82043,82000,81735,80575,83510,83497,78254,81392,82625,78442,83000,80963,81621,80589,79801,82171,81899,79342,81605,82625,82017,81773,83203,78066,79633,81061,79454,83070,83479,82898,83007
 12660,95824,82043,82000,81735,80575,83510,83480,78249,81392,82605,78442,83000,80963,81621,80589,79796,82171,81884,79342,81605,82625,82017,81773,83203,78061,79628,81061,79454,83070,83479,82898,83007
 12665,95824,82032,82000,81735,80575,83510,83455,78236,81392,82564,78442,83000,80963,81621,80589,79777,82150,81833,79342,81605,82625,82017,81773,83203,78046,79601,81061,79454,83070,83479,82898,83007
 12670,95824,82024,82000,81735,80575,83510,83440,78231,81392,82559,78442,83000,80963,81621,80589,79772,82145,81828,79342,81605,82625,82017,81773,83203,78038,79596,81061,79454,83070,83479,82898,83007
 12675,95824,82013,82000,81735,80575,83510,83435,78223,81392,82554,78442,83000,80963,81621,80589,79767,82140,81823,79342,81605,82625,82017,81773,83203,78033,79588,81061,79454,83070,83479,82898,83007
 12680,95824,82004,82000,81735,80575,83510,83410,78218,81392,82524,78442,83000,80963,81621,80589,79752,82125,81796,79342,81605,82625,82017,81773,83203,78028,79583,81061,79454,83070,83479,82898,83007
 12685,95824,81999,82000,81735,80575,83510,83410,78213,81392,82509,78442,83000,80963,81621,80589,79737,82110,81779,79342,81605,82625,82017,81773,83203,78023,79578,81061,79454,83070,83479,82898,83007
 12690,95824,81991,82000,81735,80575,83510,83410,78208,81392,82504,78442,83000,80963,81621,80589,79732,82105,81774,79342,81605,82625,82017,81773,83203,78015,79573,81061,79454,83070,83479,82898,83007
 12695,95824,81986,82000,81735,80575,83510,83410,78200,81392,82499,78442,83000,80963,81621,80589,79727,82100,81769,79342,81605,82625,82017,81773,83203,78010,79565,81061,79454,83070,83479,82898,83007
 12700,95824,81981,82000,81735,80575,83510,83410,78195,81392,82469,78442,83000,80963,81621,80589,79712,82085,81742,79342,81605,82625,82017,81773,83203,78005,79560,81061,79454,83070,83479,82898,83007
 12705,95824,81976,82000,81731,80574,83508,83410,78190,81389,82454,78442,83000,80963,81621,80589,79697,82070,81725,79342,81605,82625,82017,81773,83203,78000,79555,81057,79451,83070,83478,82898,83007
 12710,95824,81968,82000,81704,80547,83493,83410,78185,81384,82449,78442,83000,80963,81605,80589,79692,82065,81720,79342,81605,82625,82017,81773,83203,77992,79550,81052,79434,83070,83461,82897,83003
 12715,95824,81963,82000,81687,80532,83488,83410,78177,81379,82444,78442,82985,80963,81600,80589,79687,82060,81715,79342,81605,82625,82017,81773,83203,77987,79542,81035,79419,83070,83456,82882,82986
 12720,95824,81953,81983,81670,80515,83447,83410,78172,81366,82424,78442,82980,80963,81573,80589,79682,82052,81700,79341,81605,82624,81988,81773,83202,77982,79537,81027,79414,83070,83417,82853,82959
 12725,95794,81881,81886,81594,80437,83369,83368,78103,81303,82376,78361,82876,80902,81498,80486,79620,82010,81652,79254,81502,82567,81902,81680,83103,77927,79472,80982,79321,82968,83345,82771,82875
 12730,95794,81881,81881,81594,80437,83369,83368,78098,81298,82376,78356,82876,80887,81481,80481,79615,82010,81652,79237,81494,82550,81902,81658,83085,77919,79467,80977,79316,82968,83345,82771,82875
 12735,95794,81881,81866,81594,80437,83369,83368,78090,81293,82376,78339,82876,80882,81476,80464,79598,82010,81652,79220,81494,82545,81902,81658,83085,77914,79452,80948,79289,82968,83345,82771,82875
 12740,95794,81881,81861,81594,80437,83369,83368,78085,81285,82376,78324,82876,80843,81453,80456,79593,82010,81652,79215,81494,82506,81902,81658,83085,77909,79447,80940,79284,82968,83345,82771,82875
 12745,95794,81881,81846,81594,80437,83369,83368,78080,81275,82376,78307,82876,80826,81453,80448,79578,82010,81652,79193,81494,82491,81902,81658,83085,77904,79432,80923,79272,82968,83345,82771,82875
 12750,95794,81881,81841,81594,80437,83369,83368,78075,81270,82376,78302,82876,80821,81453,80448,79578,82010,81652,79193,81494,82486,81902,81658,83085,77896,79427,80918,79272,82968,83345,82771,82875
 12755,95794,81881,81826,81594,80437,83369,83368,78067,81265,82376,78285,82876,80816,81453,80448,79578,82010,81652,79193,81494,82481,81902,81658,83085,77891,79412,80901,79272,82968,83345,82771,82875
 12760,95794,81881,81821,81594,80437,83369,83368,78062,81257,82376,78270,82876,80789,81453,80448,79578,82010,81652,79193,81494,82452,81902,81658,83085,77886,79407,80893,79272,82968,83345,82771,82875
 12765,95794,81881,81806,81594,80437,83369,83368,78057,81252,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82437,81902,81658,83085,77881,79392,80876,79272,82968,83345,82771,82875
 12770,95794,81881,81801,81594,80437,83369,83368,78052,81247,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82432,81902,81658,83085,77873,79387,80871,79272,82968,83345,82771,82875
 12775,95794,81881,81786,81594,80437,83369,83368,78044,81242,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82427,81902,81658,83085,77868,79372,80854,79272,82968,83345,82771,82875
 12780,95794,81881,81781,81594,80437,83369,83368,78039,81234,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82422,81902,81658,83085,77863,79367,80846,79272,82968,83345,82771,82875
 12785,95794,81881,81765,81594,80437,83369,83368,78034,81229,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82417,81902,81658,83085,77848,79338,80819,79272,82968,83345,82771,82875
 12790,95794,81881,81765,81594,80437,83369,83368,78029,81224,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82412,81902,81658,83085,77840,79333,80814,79272,82968,83345,82771,82875
 12795,95794,81881,81765,81594,80437,83369,83368,78021,81219,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82407,81902,81658,83085,77835,79318,80797,79272,82968,83345,82771,82875
 12800,95794,81881,81765,81594,80437,83369,83368,78016,81211,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82402,81902,81658,83085,77830,79313,80789,79272,82968,83345,82771,82875
 12805,95794,81881,81765,81594,80437,83369,83368,78011,81206,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82397,81902,81658,83085,77825,79308,80784,79272,82968,83345,82771,82875
 12810,95794,81881,81765,81594,80437,83369,83368,78006,81201,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82392,81902,81658,83085,77817,79303,80779,79272,82968,83345,82771,82875
 12815,95794,81881,81765,81594,80437,83369,83368,77998,81196,82376,78256,82876,80777,81453,80448,79578,82010,81652,79193,81494,82387,81902,81658,83085,77812,79288,80762,79272,82968,83345,82771,82875
