
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,1
 95,0,1
 100,0,1
 105,0,1
 110,0,1
 115,0,1
 120,0,1
 125,0,2
 130,0,2
 135,0,2
 140,0,2
 145,0,2
 150,0,2
 155,0,2
 160,0,2
 165,0,2
 170,0,4
 175,0,4
 180,0,5
 185,0,5
 190,0,7
 195,0,6
 200,0,6
 205,0,7
 210,0,7
 215,0,7
 220,0,7
 225,0,6
 230,0,7
 235,0,7
 240,0,7
 245,0,7
 250,0,7
 255,0,7
 260,0,7
 265,0,7
 270,0,6
 275,0,5
 280,0,6
 285,0,6
 290,0,5
 295,0,4
 300,0,3
 305,0,4
 310,0,3
 315,0,4
 320,0,4
 325,0,4
 330,0,5
 335,0,5
 340,0,6
 345,0,6
 350,0,6
 355,0,6
 360,0,6
 365,0,8
 370,0,8
 375,0,8
 380,0,10
 385,0,9
 390,0,9
 395,0,9
 400,0,9
 405,0,10
 410,0,9
 415,0,9
 420,0,8
 425,0,8
 430,0,8
 435,0,8
 440,0,7
 445,0,6
 450,0,6
 455,0,6
 460,0,6
 465,0,5
 470,0,5
 475,0,6
 480,0,10
 485,0,8
 490,0,10
 495,0,10
 500,0,10
 505,0,10
 510,0,9
 515,0,9
 520,0,9
 525,0,9
 530,0,8
 535,0,8
 540,0,8
 545,0,9
 550,0,9
 555,0,10
 560,0,11
 565,0,12
 570,0,12
 575,0,12
 580,0,12
 585,0,8
 590,0,7
 595,0,5
 600,0,5
 605,0,6
 610,0,7
 615,0,7
 620,0,7
 625,0,7
 630,0,7
 635,0,7
 640,0,8
 645,0,8
 650,0,9
 655,0,9
 660,0,8
 665,0,10
 670,0,10
 675,0,10
 680,0,9
 685,0,10
 690,0,10
 695,0,10
 700,0,10
 705,0,10
 710,0,10
 715,0,9
 720,0,8
 725,0,10
 730,0,10
 735,0,10
 740,0,10
 745,0,10
 750,0,9
 755,0,9
 760,0,9
 765,0,7
 770,0,8
 775,0,7
 780,0,7
 785,0,7
 790,0,7
 795,0,7
 800,0,8
 805,0,8
 810,0,8
 815,0,8
 820,0,9
 825,0,8
 830,0,8
 835,0,9
 840,0,9
 845,0,10
 850,0,11
 855,0,10
 860,0,10
 865,0,10
 870,0,10
 875,0,9
 880,0,8
 885,0,8
 890,0,8
 895,0,8
 900,0,6
 905,0,7
 910,0,7
 915,0,8
 920,0,8
 925,0,9
 930,0,8
 935,0,8
 940,0,10
 945,0,9
 950,0,9
 955,0,9
 960,0,8
 965,0,8
 970,0,7
 975,0,8
 980,0,8
 985,0,8
 990,0,9
 995,0,9
 1000,0,10
 1005,0,9
 1010,0,10
 1015,0,9
 1020,0,10
 1025,0,11
 1030,0,10
 1035,0,9
 1040,0,9
 1045,0,7
 1050,0,7
 1055,0,7
 1060,0,7
 1065,0,7
 1070,0,7
 1075,0,8
 1080,0,7
 1085,0,8
 1090,0,11
 1095,0,10
 1100,0,10
 1105,0,10
 1110,0,10
 1115,0,9
 1120,0,10
 1125,0,9
 1130,0,9
 1135,0,9
 1140,0,9
 1145,0,8
 1150,0,8
 1155,0,8
 1160,0,8
 1165,0,9
 1170,0,9
 1175,0,9
 1180,0,9
 1185,0,8
 1190,0,8
 1195,0,5
 1200,0,5
 1205,0,7
 1210,0,8
 1215,0,7
 1220,0,8
 1225,0,10
 1230,0,8
 1235,0,8
 1240,0,8
 1245,0,9
 1250,0,9
 1255,0,9
 1260,0,9
 1265,0,10
 1270,0,9
 1275,0,10
 1280,0,10
 1285,0,10
 1290,0,10
 1295,0,10
 1300,0,10
 1305,0,10
 1310,0,9
 1315,0,8
 1320,0,8
 1325,0,9
 1330,0,7
 1335,0,7
 1340,0,8
 1345,0,9
 1350,0,8
 1355,0,8
 1360,0,8
 1365,0,7
 1370,0,7
 1375,0,7
 1380,0,6
 1385,0,7
 1390,0,9
 1395,0,9
 1400,0,9
 1405,0,9
 1410,0,9
 1415,0,9
 1420,0,8
 1425,0,8
 1430,0,7
 1435,0,8
 1440,0,9
 1445,0,8
 1450,0,7
 1455,0,7
 1460,0,7
 1465,0,8
 1470,0,8
 1475,0,8
 1480,0,8
 1485,0,6
 1490,0,5
 1495,0,7
 1500,0,7
 1505,0,7
 1510,0,9
 1515,0,9
 1520,0,9
 1525,0,9
 1530,0,9
 1535,0,8
 1540,0,8
 1545,0,8
 1550,0,8
 1555,0,8
 1560,0,8
 1565,0,9
 1570,0,8
 1575,0,9
 1580,0,10
 1585,0,10
 1590,0,10
 1595,0,10
 1600,0,8
 1605,0,8
 1610,0,10
 1615,0,8
 1620,0,8
 1625,0,9
 1630,0,9
 1635,0,8
 1640,0,8
 1645,0,8
 1650,0,8
 1655,0,7
 1660,0,8
 1665,0,7
 1670,0,7
 1675,0,7
 1680,0,7
 1685,0,8
 1690,0,8
 1695,0,8
 1700,0,7
 1705,0,7
 1710,0,8
 1715,0,6
 1720,0,8
 1725,0,8
 1730,0,7
 1735,0,7
 1740,0,7
 1745,0,8
 1750,0,10
 1755,0,10
 1760,0,11
 1765,0,11
 1770,0,11
 1775,0,11
 1780,0,11
 1785,0,10
 1790,0,9
 1795,0,9
 1800,0,9
 1805,0,10
 1810,0,10
 1815,0,9
 1820,0,8
 1825,0,8
 1830,0,8
 1835,0,8
 1840,0,8
 1845,0,7
 1850,0,8
 1855,0,9
 1860,0,8
 1865,0,7
 1870,0,7
 1875,0,7
 1880,0,7
 1885,0,7
 1890,0,7
 1895,0,6
 1900,0,6
 1905,0,6
 1910,0,6
 1915,0,6
 1920,0,6
 1925,0,9
 1930,0,10
 1935,0,9
 1940,0,10
 1945,0,10
 1950,0,10
 1955,0,10
 1960,0,9
 1965,0,8
 1970,0,8
 1975,0,9
 1980,0,9
 1985,0,10
 1990,0,10
 1995,0,10
 2000,0,10
 2005,0,10
 2010,0,10
 2015,0,10
 2020,0,9
 2025,0,6
 2030,0,6
 2035,0,6
 2040,0,7
 2045,0,9
 2050,0,8
 2055,0,8
 2060,0,8
 2065,0,8
 2070,0,7
 2075,0,7
 2080,0,9
 2085,0,6
 2090,0,6
 2095,0,7
 2100,0,7
 2105,0,8
