
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,0
 140,0,0
 145,0,0
 150,0,0
 155,0,0
 160,0,0
 165,0,0
 170,0,0
 175,0,0
 180,0,0
 185,0,0
 190,0,0
 195,0,0
 200,0,0
 205,0,0
 210,0,0
 215,0,0
 220,0,0
 225,0,0
 230,0,0
 235,0,0
 240,0,0
 245,0,0
 250,0,1
 255,0,2
 260,0,2
 265,0,2
 270,0,2
 275,0,3
 280,0,4
 285,0,4
 290,0,4
 295,0,5
 300,0,5
 305,0,5
 310,0,6
 315,0,7
 320,0,11
 325,0,12
 330,0,12
 335,0,12
 340,0,12
 345,0,14
 350,0,14
 355,0,13
 360,0,12
 365,0,12
 370,0,12
 375,0,12
 380,0,11
 385,0,13
 390,0,13
 395,0,14
 400,0,13
 405,0,13
 410,0,13
 415,0,12
 420,0,11
 425,0,8
 430,0,7
 435,0,6
 440,0,6
 445,0,6
 450,0,4
 455,0,4
 460,0,4
 465,0,4
 470,0,4
 475,0,5
 480,0,5
 485,0,4
 490,0,3
 495,0,3
 500,0,6
 505,0,6
 510,0,8
 515,0,10
 520,0,11
 525,0,12
 530,0,13
 535,0,14
 540,0,14
 545,0,15
 550,0,16
 555,0,16
 560,0,16
 565,0,16
 570,0,16
 575,0,16
 580,0,15
 585,0,15
 590,0,15
 595,0,14
 600,0,14
 605,0,11
 610,0,10
 615,0,9
 620,0,7
 625,0,6
 630,0,5
 635,0,4
 640,0,4
 645,0,4
 650,0,2
 655,0,3
 660,0,4
 665,0,4
 670,0,4
 675,0,5
 680,0,5
 685,0,6
 690,0,7
 695,0,8
 700,0,10
 705,0,11
 710,0,11
 715,0,11
 720,0,10
 725,0,11
 730,0,12
 735,0,12
 740,0,12
 745,0,14
 750,0,13
 755,0,12
 760,0,12
 765,0,11
 770,0,11
 775,0,11
 780,0,10
 785,0,10
 790,0,8
 795,0,8
 800,0,6
 805,0,5
 810,0,4
 815,0,4
 820,0,4
 825,0,4
 830,0,3
 835,0,2
 840,0,2
 845,0,3
 850,0,3
 855,0,4
 860,0,6
 865,0,8
 870,0,9
 875,0,10
 880,0,10
 885,0,11
 890,0,11
 895,0,12
 900,0,13
 905,0,14
 910,0,14
 915,0,15
 920,0,15
 925,0,15
 930,0,15
 935,0,15
 940,0,15
 945,0,15
 950,0,14
 955,0,11
 960,0,12
 965,0,10
 970,0,8
 975,0,7
 980,0,6
 985,0,6
 990,0,5
 995,0,7
 1000,0,5
 1005,0,5
 1010,0,5
 1015,0,7
 1020,0,6
 1025,0,6
 1030,0,6
 1035,0,7
 1040,0,7
 1045,0,9
 1050,0,9
 1055,0,9
 1060,0,9
 1065,0,9
 1070,0,8
 1075,0,9
 1080,0,12
 1085,0,14
 1090,0,14
 1095,0,13
 1100,0,16
 1105,0,14
 1110,0,14
 1115,0,14
 1120,0,13
 1125,0,13
 1130,0,13
 1135,0,13
 1140,0,12
 1145,0,12
 1150,0,11
 1155,0,10
 1160,0,10
 1165,0,11
 1170,0,13
 1175,0,14
 1180,0,13
 1185,0,10
 1190,0,8
 1195,0,9
 1200,0,9
 1205,0,6
 1210,0,8
 1215,0,8
 1220,0,9
 1225,0,9
 1230,0,9
 1235,0,9
 1240,0,9
 1245,0,9
 1250,0,10
 1255,0,10
 1260,0,11
 1265,0,11
 1270,0,12
 1275,0,9
 1280,0,9
 1285,0,9
 1290,0,9
 1295,0,9
 1300,0,8
 1305,0,8
 1310,0,8
 1315,0,7
 1320,0,7
 1325,0,6
 1330,0,8
 1335,0,10
 1340,0,11
 1345,0,12
 1350,0,11
 1355,0,11
 1360,0,12
 1365,0,11
 1370,0,10
 1375,0,9
 1380,0,9
 1385,0,10
 1390,0,10
 1395,0,10
 1400,0,10
 1405,0,10
 1410,0,10
 1415,0,9
 1420,0,9
 1425,0,10
 1430,0,8
 1435,0,8
 1440,0,7
 1445,0,6
 1450,0,6
 1455,0,8
 1460,0,11
 1465,0,11
 1470,0,10
 1475,0,10
 1480,0,10
 1485,0,10
 1490,0,9
 1495,0,9
 1500,0,9
 1505,0,9
 1510,0,9
 1515,0,9
 1520,0,9
 1525,0,9
 1530,0,9
 1535,0,9
 1540,0,8
 1545,0,7
 1550,0,7
 1555,0,6
 1560,0,4
 1565,0,3
 1570,0,4
 1575,0,4
 1580,0,6
 1585,0,6
 1590,0,7
 1595,0,8
 1600,0,9
 1605,0,9
 1610,0,9
 1615,0,11
 1620,0,11
 1625,0,12
 1630,0,12
 1635,0,11
 1640,0,12
 1645,0,11
 1650,0,12
 1655,0,12
 1660,0,13
 1665,0,13
 1670,0,12
 1675,0,12
 1680,0,11
 1685,0,9
 1690,0,11
 1695,0,10
 1700,0,8
 1705,0,8
 1710,0,8
 1715,0,7
 1720,0,6
 1725,0,6
 1730,0,9
 1735,0,10
 1740,0,11
 1745,0,12
 1750,0,13
 1755,0,13
 1760,0,13
 1765,0,12
 1770,0,13
 1775,0,13
 1780,0,13
 1785,0,13
 1790,0,13
 1795,0,13
 1800,0,12
 1805,0,12
 1810,0,12
 1815,0,12
 1820,0,12
 1825,0,12
 1830,0,10
 1835,0,7
 1840,0,7
 1845,0,5
 1850,0,4
 1855,0,3
 1860,0,3
 1865,0,3
 1870,0,1
 1875,0,1
 1880,0,1
 1885,0,1
 1890,0,1
 1895,0,2
 1900,0,2
 1905,0,2
 1910,0,3
 1915,0,4
 1920,0,6
 1925,0,7
 1930,0,8
 1935,0,8
 1940,0,9
 1945,0,10
 1950,0,11
 1955,0,11
 1960,0,11
 1965,0,11
 1970,0,11
 1975,0,11
 1980,0,12
 1985,0,12
 1990,0,12
 1995,0,12
 2000,0,14
 2005,0,14
 2010,0,13
 2015,0,13
 2020,0,12
 2025,0,8
 2030,0,8
 2035,0,7
 2040,0,7
 2045,0,7
 2050,0,6
 2055,0,5
 2060,0,5
 2065,0,5
 2070,0,6
 2075,0,6
 2080,0,6
 2085,0,5
 2090,0,5
 2095,0,5
 2100,0,4
 2105,0,3
