
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,1
 70,0,1
 75,0,1
 80,0,2
 85,0,2
 90,0,2
 95,0,3
 100,0,3
 105,0,3
 110,0,3
 115,0,10
 120,0,14
 125,0,22
 130,0,23
 135,0,23
 140,0,23
 145,0,23
 150,0,23
 155,0,23
 160,0,23
 165,0,23
 170,0,23
 175,0,24
 180,0,24
 185,0,24
 190,0,23
 195,0,24
 200,0,23
 205,0,23
 210,0,23
 215,0,21
 220,0,17
 225,0,5
 230,0,4
 235,0,2
 240,0,3
 245,0,22
 250,0,24
 255,0,24
 260,0,25
 265,0,26
 270,0,26
 275,0,26
 280,0,26
 285,0,28
 290,0,28
 295,0,28
 300,0,28
 305,0,23
 310,0,25
 315,0,26
 320,0,28
 325,0,28
 330,0,28
 335,0,28
 340,0,28
 345,0,16
 350,0,14
 355,0,14
 360,0,20
 365,0,20
 370,0,23
 375,0,23
 380,0,25
 385,0,25
 390,0,28
 395,0,28
 400,0,28
 405,0,27
 410,0,26
 415,0,25
 420,0,25
 425,0,21
 430,0,23
 435,0,24
 440,0,26
 445,0,27
 450,0,28
 455,0,28
 460,0,27
 465,0,21
 470,0,19
 475,0,18
 480,0,17
 485,0,23
 490,0,23
 495,0,25
 500,0,26
 505,0,27
 510,0,27
 515,0,28
 520,0,28
 525,0,24
 530,0,20
 535,0,20
 540,0,19
 545,0,17
 550,0,21
 555,0,22
 560,0,23
 565,0,24
 570,0,24
 575,0,24
 580,0,24
 585,0,18
 590,0,20
 595,0,19
 600,0,20
 605,0,28
 610,0,29
 615,0,29
 620,0,30
 625,0,30
 630,0,30
 635,0,30
 640,0,30
 645,0,25
 650,0,21
 655,0,20
 660,0,19
 665,0,21
 670,0,21
 675,0,21
 680,0,23
 685,0,27
 690,0,27
 695,0,27
 700,0,27
 705,0,25
 710,0,23
 715,0,23
 720,0,24
 725,0,23
 730,0,24
 735,0,26
 740,0,26
 745,0,26
 750,0,27
 755,0,27
 760,0,27
 765,0,20
 770,0,17
 775,0,17
 780,0,17
 785,0,18
 790,0,24
 795,0,26
 800,0,28
 805,0,28
 810,0,28
 815,0,28
 820,0,28
 825,0,27
 830,0,26
 835,0,26
 840,0,26
 845,0,20
 850,0,21
 855,0,24
 860,0,28
 865,0,28
 870,0,28
 875,0,28
 880,0,28
 885,0,23
 890,0,18
 895,0,17
 900,0,17
 905,0,18
 910,0,18
 915,0,20
 920,0,20
 925,0,20
 930,0,21
 935,0,22
 940,0,25
 945,0,23
 950,0,22
 955,0,23
 960,0,20
 965,0,24
 970,0,25
 975,0,25
 980,0,26
 985,0,27
 990,0,28
 995,0,28
 1000,0,29
 1005,0,20
 1010,0,19
 1015,0,18
 1020,0,19
 1025,0,18
 1030,0,20
 1035,0,22
 1040,0,23
 1045,0,24
 1050,0,25
 1055,0,27
 1060,0,31
 1065,0,31
 1070,0,30
 1075,0,30
 1080,0,30
 1085,0,27
 1090,0,27
 1095,0,27
 1100,0,27
 1105,0,27
 1110,0,27
 1115,0,27
 1120,0,27
 1125,0,16
 1130,0,14
 1135,0,14
 1140,0,11
 1145,0,22
 1150,0,23
 1155,0,24
 1160,0,23
 1165,0,24
 1170,0,24
 1175,0,26
 1180,0,26
 1185,0,26
 1190,0,26
 1195,0,26
 1200,0,26
 1205,0,23
 1210,0,26
 1215,0,26
 1220,0,26
 1225,0,26
 1230,0,27
 1235,0,27
 1240,0,26
 1245,0,16
 1250,0,12
 1255,0,12
 1260,0,17
 1265,0,21
 1270,0,23
 1275,0,24
 1280,0,26
 1285,0,27
 1290,0,28
 1295,0,28
 1300,0,28
 1305,0,29
 1310,0,30
 1315,0,29
 1320,0,29
 1325,0,29
 1330,0,29
 1335,0,28
 1340,0,28
 1345,0,28
 1350,0,28
 1355,0,27
 1360,0,26
 1365,0,16
 1370,0,7
 1375,0,8
 1380,0,11
 1385,0,22
 1390,0,22
 1395,0,23
 1400,0,23
 1405,0,24
 1410,0,24
 1415,0,24
 1420,0,24
 1425,0,24
 1430,0,24
 1435,0,24
 1440,0,25
 1445,0,22
 1450,0,22
 1455,0,24
 1460,0,24
 1465,0,24
 1470,0,24
 1475,0,25
 1480,0,24
 1485,0,15
 1490,0,13
 1495,0,17
 1500,0,25
 1505,0,27
 1510,0,27
 1515,0,27
 1520,0,27
 1525,0,27
 1530,0,27
 1535,0,27
 1540,0,26
 1545,0,25
 1550,0,25
 1555,0,23
 1560,0,23
 1565,0,24
 1570,0,26
 1575,0,25
 1580,0,23
 1585,0,23
 1590,0,22
 1595,0,21
 1600,0,16
 1605,0,8
 1610,0,7
 1615,0,7
 1620,0,8
 1625,0,26
 1630,0,26
 1635,0,26
 1640,0,29
 1645,0,30
 1650,0,30
 1655,0,29
 1660,0,29
 1665,0,29
 1670,0,29
 1675,0,29
 1680,0,30
 1685,0,25
 1690,0,25
 1695,0,25
 1700,0,26
 1705,0,27
 1710,0,27
 1715,0,27
 1720,0,27
 1725,0,9
 1730,0,8
 1735,0,7
 1740,0,11
 1745,0,25
 1750,0,25
 1755,0,25
 1760,0,25
 1765,0,25
 1770,0,25
 1775,0,25
 1780,0,25
 1785,0,25
 1790,0,25
 1795,0,25
 1800,0,26
 1805,0,25
 1810,0,25
 1815,0,25
 1820,0,25
 1825,0,25
 1830,0,25
 1835,0,23
 1840,0,21
 1845,0,4
 1850,0,4
 1855,0,3
 1860,0,10
 1865,0,24
 1870,0,24
 1875,0,24
 1880,0,24
 1885,0,24
 1890,0,24
 1895,0,24
 1900,0,24
 1905,0,24
 1910,0,24
 1915,0,25
 1920,0,25
 1925,0,23
 1930,0,23
 1935,0,24
 1940,0,24
 1945,0,24
 1950,0,24
 1955,0,24
 1960,0,22
 1965,0,6
 1970,0,4
 1975,0,6
 1980,0,9
 1985,0,23
 1990,0,23
 1995,0,23
 2000,0,25
 2005,0,25
 2010,0,26
 2015,0,26
 2020,0,26
 2025,0,26
 2030,0,26
 2035,0,26
 2040,0,27
 2045,0,25
 2050,0,26
 2055,0,27
 2060,0,27
 2065,0,27
 2070,0,28
 2075,0,28
 2080,0,27
 2085,0,18
 2090,0,17
 2095,0,24
 2100,0,28
 2105,0,23
