
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,3
 130,0,3
 135,0,3
 140,0,3
 145,0,3
 150,0,3
 155,0,3
 160,0,3
 165,0,3
 170,0,4
 175,0,4
 180,0,4
 185,0,5
 190,0,5
 195,0,5
 200,0,6
 205,0,6
 210,0,6
 215,0,6
 220,0,6
 225,0,3
 230,0,3
 235,0,3
 240,0,3
 245,0,15
 250,0,15
 255,0,16
 260,0,18
 265,0,18
 270,0,17
 275,0,17
 280,0,18
 285,0,18
 290,0,19
 295,0,20
 300,0,20
 305,0,16
 310,0,17
 315,0,19
 320,0,19
 325,0,19
 330,0,19
 335,0,19
 340,0,19
 345,0,10
 350,0,8
 355,0,9
 360,0,9
 365,0,21
 370,0,21
 375,0,21
 380,0,20
 385,0,20
 390,0,20
 395,0,20
 400,0,20
 405,0,19
 410,0,19
 415,0,18
 420,0,18
 425,0,21
 430,0,22
 435,0,22
 440,0,22
 445,0,22
 450,0,22
 455,0,22
 460,0,22
 465,0,16
 470,0,16
 475,0,16
 480,0,16
 485,0,16
 490,0,18
 495,0,18
 500,0,18
 505,0,18
 510,0,18
 515,0,18
 520,0,18
 525,0,15
 530,0,15
 535,0,15
 540,0,15
 545,0,21
 550,0,21
 555,0,21
 560,0,21
 565,0,21
 570,0,21
 575,0,21
 580,0,21
 585,0,10
 590,0,7
 595,0,8
 600,0,10
 605,0,19
 610,0,20
 615,0,20
 620,0,20
 625,0,20
 630,0,20
 635,0,20
 640,0,20
 645,0,18
 650,0,18
 655,0,18
 660,0,18
 665,0,17
 670,0,17
 675,0,17
 680,0,18
 685,0,18
 690,0,18
 695,0,18
 700,0,18
 705,0,17
 710,0,13
 715,0,15
 720,0,15
 725,0,17
 730,0,17
 735,0,17
 740,0,17
 745,0,20
 750,0,21
 755,0,21
 760,0,21
 765,0,16
 770,0,16
 775,0,16
 780,0,15
 785,0,17
 790,0,17
 795,0,19
 800,0,19
 805,0,19
 810,0,19
 815,0,19
 820,0,19
 825,0,16
 830,0,16
 835,0,16
 840,0,16
 845,0,13
 850,0,13
 855,0,13
 860,0,13
 865,0,13
 870,0,13
 875,0,13
 880,0,13
 885,0,8
 890,0,7
 895,0,7
 900,0,7
 905,0,23
 910,0,24
 915,0,24
 920,0,24
 925,0,24
 930,0,24
 935,0,24
 940,0,24
 945,0,22
 950,0,22
 955,0,21
 960,0,21
 965,0,18
 970,0,18
 975,0,18
 980,0,18
 985,0,18
 990,0,18
 995,0,18
 1000,0,18
 1005,0,14
 1010,0,14
 1015,0,14
 1020,0,14
 1025,0,22
 1030,0,23
 1035,0,23
 1040,0,23
 1045,0,23
 1050,0,23
 1055,0,23
 1060,0,23
 1065,0,10
 1070,0,10
 1075,0,9
 1080,0,9
 1085,0,20
 1090,0,20
 1095,0,20
 1100,0,20
 1105,0,21
 1110,0,21
 1115,0,21
 1120,0,21
 1125,0,20
 1130,0,19
 1135,0,19
 1140,0,19
 1145,0,23
 1150,0,23
 1155,0,23
 1160,0,23
 1165,0,24
 1170,0,24
 1175,0,24
 1180,0,24
 1185,0,14
 1190,0,11
 1195,0,11
 1200,0,11
 1205,0,22
 1210,0,21
 1215,0,21
 1220,0,22
 1225,0,23
 1230,0,23
 1235,0,23
 1240,0,23
 1245,0,17
 1250,0,17
 1255,0,16
 1260,0,16
 1265,0,19
 1270,0,19
 1275,0,19
 1280,0,23
 1285,0,23
 1290,0,23
 1295,0,23
 1300,0,23
 1305,0,19
 1310,0,16
 1315,0,15
 1320,0,14
 1325,0,19
 1330,0,24
 1335,0,24
 1340,0,24
 1345,0,25
 1350,0,25
 1355,0,25
 1360,0,25
 1365,0,18
 1370,0,15
 1375,0,15
 1380,0,13
 1385,0,16
 1390,0,16
 1395,0,16
 1400,0,18
 1405,0,22
 1410,0,22
 1415,0,22
 1420,0,23
 1425,0,21
 1430,0,17
 1435,0,19
 1440,0,19
 1445,0,23
 1450,0,23
 1455,0,23
 1460,0,23
 1465,0,23
 1470,0,23
 1475,0,23
 1480,0,23
 1485,0,17
 1490,0,16
 1495,0,15
 1500,0,14
 1505,0,20
 1510,0,24
 1515,0,24
 1520,0,24
 1525,0,25
 1530,0,25
 1535,0,25
 1540,0,25
 1545,0,25
 1550,0,25
 1555,0,25
 1560,0,25
 1565,0,25
 1570,0,25
 1575,0,25
 1580,0,25
 1585,0,25
 1590,0,25
 1595,0,25
 1600,0,25
 1605,0,8
 1610,0,2
 1615,0,1
 1620,0,1
 1625,0,25
 1630,0,27
 1635,0,27
 1640,0,27
 1645,0,27
 1650,0,27
 1655,0,27
 1660,0,27
 1665,0,27
 1670,0,27
 1675,0,27
 1680,0,27
 1685,0,20
 1690,0,20
 1695,0,21
 1700,0,21
 1705,0,22
 1710,0,22
 1715,0,22
 1720,0,22
 1725,0,6
 1730,0,6
 1735,0,5
 1740,0,5
 1745,0,23
 1750,0,24
 1755,0,24
 1760,0,24
 1765,0,24
 1770,0,24
 1775,0,24
 1780,0,25
 1785,0,25
 1790,0,25
 1795,0,25
 1800,0,25
 1805,0,20
 1810,0,20
 1815,0,21
 1820,0,21
 1825,0,21
 1830,0,21
 1835,0,22
 1840,0,22
 1845,0,8
 1850,0,7
 1855,0,7
 1860,0,9
 1865,0,25
 1870,0,26
 1875,0,26
 1880,0,26
 1885,0,26
 1890,0,26
 1895,0,26
 1900,0,26
 1905,0,26
 1910,0,26
 1915,0,25
 1920,0,24
 1925,0,11
 1930,0,11
 1935,0,11
 1940,0,12
 1945,0,12
 1950,0,12
 1955,0,12
 1960,0,11
 1965,0,11
 1970,0,12
 1975,0,14
 1980,0,14
 1985,0,18
 1990,0,20
 1995,0,20
 2000,0,20
 2005,0,22
 2010,0,22
 2015,0,22
 2020,0,22
 2025,0,18
 2030,0,18
 2035,0,18
 2040,0,17
 2045,0,22
 2050,0,23
 2055,0,23
 2060,0,23
 2065,0,19
 2070,0,18
 2075,0,17
 2080,0,15
 2085,0,12
 2090,0,10
 2095,0,10
 2100,0,11
 2105,0,20
