
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,3
 135,0,3
 140,0,3
 145,0,3
 150,0,4
 155,0,4
 160,0,6
 165,0,8
 170,0,11
 175,0,11
 180,0,11
 185,0,12
 190,0,12
 195,0,12
 200,0,12
 205,0,12
 210,0,12
 215,0,13
 220,0,13
 225,0,13
 230,0,12
 235,0,10
 240,0,10
 245,0,11
 250,0,11
 255,0,10
 260,0,9
 265,0,9
 270,0,8
 275,0,6
 280,0,7
 285,0,8
 290,0,9
 295,0,9
 300,0,9
 305,0,11
 310,0,12
 315,0,12
 320,0,12
 325,0,12
 330,0,12
 335,0,12
 340,0,12
 345,0,11
 350,0,12
 355,0,13
 360,0,13
 365,0,13
 370,0,12
 375,0,10
 380,0,10
 385,0,10
 390,0,9
 395,0,8
 400,0,10
 405,0,10
 410,0,9
 415,0,9
 420,0,9
 425,0,10
 430,0,12
 435,0,12
 440,0,12
 445,0,12
 450,0,12
 455,0,11
 460,0,10
 465,0,10
 470,0,11
 475,0,12
 480,0,12
 485,0,13
 490,0,12
 495,0,13
 500,0,14
 505,0,13
 510,0,11
 515,0,10
 520,0,11
 525,0,10
 530,0,8
 535,0,7
 540,0,9
 545,0,14
 550,0,14
 555,0,15
 560,0,15
 565,0,15
 570,0,15
 575,0,13
 580,0,13
 585,0,13
 590,0,12
 595,0,12
 600,0,12
 605,0,11
 610,0,12
 615,0,14
 620,0,13
 625,0,13
 630,0,13
 635,0,13
 640,0,15
 645,0,10
 650,0,8
 655,0,9
 660,0,9
 665,0,10
 670,0,11
 675,0,11
 680,0,11
 685,0,12
 690,0,12
 695,0,12
 700,0,12
 705,0,11
 710,0,11
 715,0,8
 720,0,10
 725,0,10
 730,0,9
 735,0,9
 740,0,8
 745,0,9
 750,0,9
 755,0,8
 760,0,8
 765,0,8
 770,0,7
 775,0,8
 780,0,9
 785,0,9
 790,0,8
 795,0,9
 800,0,9
 805,0,9
 810,0,9
 815,0,9
 820,0,10
 825,0,10
 830,0,8
 835,0,9
 840,0,11
 845,0,9
 850,0,9
 855,0,10
 860,0,10
 865,0,10
 870,0,9
 875,0,9
 880,0,7
 885,0,7
 890,0,7
 895,0,8
 900,0,11
 905,0,10
 910,0,11
 915,0,11
 920,0,10
 925,0,10
 930,0,10
 935,0,9
 940,0,9
 945,0,8
 950,0,8
 955,0,9
 960,0,9
 965,0,9
 970,0,9
 975,0,9
 980,0,9
 985,0,9
 990,0,8
 995,0,8
 1000,0,7
 1005,0,5
 1010,0,6
 1015,0,7
 1020,0,8
 1025,0,8
 1030,0,8
 1035,0,9
 1040,0,8
 1045,0,8
 1050,0,9
 1055,0,11
 1060,0,9
 1065,0,10
 1070,0,11
 1075,0,11
 1080,0,11
 1085,0,11
 1090,0,11
 1095,0,11
 1100,0,11
 1105,0,10
 1110,0,10
 1115,0,10
 1120,0,8
 1125,0,8
 1130,0,9
 1135,0,10
 1140,0,9
 1145,0,10
 1150,0,10
 1155,0,10
 1160,0,7
 1165,0,7
 1170,0,10
 1175,0,9
 1180,0,10
 1185,0,10
 1190,0,11
 1195,0,11
 1200,0,11
 1205,0,11
 1210,0,11
 1215,0,11
 1220,0,11
 1225,0,10
 1230,0,10
 1235,0,9
 1240,0,8
 1245,0,8
 1250,0,9
 1255,0,12
 1260,0,12
 1265,0,12
 1270,0,12
 1275,0,8
 1280,0,8
 1285,0,9
 1290,0,10
 1295,0,10
 1300,0,10
 1305,0,10
 1310,0,11
 1315,0,11
 1320,0,11
 1325,0,11
 1330,0,11
 1335,0,11
 1340,0,11
 1345,0,11
 1350,0,10
 1355,0,8
 1360,0,6
 1365,0,7
 1370,0,11
 1375,0,11
 1380,0,11
 1385,0,11
 1390,0,9
 1395,0,8
 1400,0,7
 1405,0,8
 1410,0,9
 1415,0,9
 1420,0,9
 1425,0,9
 1430,0,9
 1435,0,9
 1440,0,9
 1445,0,9
 1450,0,9
 1455,0,9
 1460,0,8
 1465,0,8
 1470,0,7
 1475,0,5
 1480,0,3
 1485,0,6
 1490,0,8
 1495,0,8
 1500,0,8
 1505,0,8
 1510,0,7
 1515,0,8
 1520,0,7
 1525,0,8
 1530,0,8
 1535,0,8
 1540,0,8
 1545,0,8
 1550,0,8
 1555,0,8
 1560,0,8
 1565,0,8
 1570,0,8
 1575,0,8
 1580,0,8
 1585,0,8
 1590,0,3
 1595,0,5
 1600,0,7
 1605,0,7
 1610,0,8
 1615,0,7
 1620,0,7
 1625,0,6
 1630,0,6
 1635,0,6
 1640,0,7
 1645,0,7
 1650,0,7
 1655,0,7
 1660,0,8
 1665,0,8
 1670,0,8
 1675,0,8
 1680,0,8
 1685,0,8
 1690,0,8
 1695,0,8
 1700,0,6
 1705,0,4
 1710,0,7
 1715,0,7
 1720,0,8
 1725,0,8
 1730,0,7
 1735,0,7
 1740,0,7
 1745,0,6
 1750,0,6
 1755,0,6
 1760,0,6
 1765,0,6
 1770,0,6
 1775,0,7
 1780,0,7
 1785,0,7
 1790,0,7
 1795,0,7
 1800,0,8
 1805,0,8
 1810,0,8
 1815,0,6
 1820,0,4
 1825,0,7
 1830,0,7
 1835,0,7
 1840,0,8
 1845,0,8
 1850,0,8
 1855,0,8
 1860,0,8
 1865,0,7
 1870,0,7
 1875,0,7
 1880,0,7
 1885,0,7
 1890,0,7
 1895,0,8
 1900,0,7
 1905,0,7
 1910,0,7
 1915,0,8
 1920,0,8
 1925,0,8
 1930,0,7
 1935,0,4
 1940,0,5
 1945,0,6
 1950,0,6
 1955,0,6
 1960,0,7
 1965,0,7
 1970,0,7
 1975,0,7
 1980,0,7
 1985,0,6
 1990,0,6
 1995,0,6
 2000,0,6
 2005,0,6
 2010,0,7
 2015,0,7
 2020,0,7
 2025,0,6
 2030,0,6
 2035,0,6
 2040,0,6
 2045,0,5
 2050,0,3
 2055,0,4
 2060,0,4
 2065,0,5
 2070,0,6
 2075,0,6
 2080,0,6
 2085,0,7
 2090,0,7
 2095,0,7
 2100,0,8
 2105,0,7
