Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Prio Packet Dropped due to Faulty Node, Low Prio Packet Dropped due to Faulty Node 
5,1,1,1,1,0,0,0,0
10,6,5,5,4,0,0,0,0
15,9,8,7,6,0,0,0,0
20,22,16,12,9,1,1,1,0
25,28,24,15,12,2,2,1,1
30,46,37,22,19,3,3,2,1
35,56,48,29,24,4,4,3,1
40,77,65,36,30,5,5,3,2
45,87,77,40,34,6,6,3,3
50,108,94,49,42,7,7,4,3
55,118,106,56,50,8,8,5,3
60,139,123,68,58,9,9,5,4
65,149,135,73,65,9,9,5,4
70,170,152,85,74,11,10,6,4
75,180,164,91,82,12,10,6,4
80,201,178,100,91,16,11,7,4
85,211,188,106,96,19,11,7,4
90,232,202,112,103,23,12,7,5
95,242,213,117,109,26,12,7,5
100,263,225,130,117,31,13,8,5
105,273,236,134,124,33,13,8,5
110,294,246,144,129,42,14,9,5
115,304,254,149,133,48,14,9,5
120,325,259,160,136,60,15,10,5
125,335,266,166,141,68,15,10,5
130,356,273,177,147,77,16,10,6
135,366,279,181,150,85,16,10,6
140,387,286,193,156,97,17,10,7
145,397,290,197,159,105,17,10,7
150,418,295,204,161,120,18,11,7
155,428,298,208,163,129,18,11,7
160,449,300,217,164,145,19,12,7
165,459,304,222,168,154,19,12,7
170,480,306,227,168,170,20,12,8
175,490,310,230,172,179,20,12,8
180,511,314,240,175,194,21,13,8
185,521,318,242,178,203,21,13,8
190,542,322,251,181,216,22,13,9
195,552,327,254,186,225,22,13,9
200,573,332,261,189,237,23,13,10
205,583,336,268,192,245,23,13,10
210,604,343,281,198,257,24,14,10
215,614,347,283,201,267,24,14,10
220,635,350,296,204,282,25,15,10
225,645,352,299,206,293,25,15,10
230,666,355,312,208,307,26,16,10
235,676,358,319,211,317,26,16,10
240,697,362,332,214,330,27,17,10
245,707,366,336,217,341,27,17,10
250,728,370,349,220,354,28,18,10
255,738,374,356,224,364,28,18,10
260,759,378,364,226,379,29,19,10
265,769,380,372,227,388,29,19,10
270,790,383,380,229,405,30,20,10
275,800,384,382,229,416,30,20,10
280,821,386,389,231,432,31,20,11
285,831,390,391,234,441,31,20,11
290,852,394,400,237,456,32,20,12
295,862,398,407,240,463,32,20,12
300,883,403,416,243,477,33,21,12
305,893,406,419,245,487,33,21,12
310,914,410,431,249,502,34,21,13
315,924,412,436,250,512,34,21,13
320,945,417,446,254,524,35,22,13
325,955,419,451,256,536,35,22,13
330,976,423,460,259,551,36,22,14
335,986,425,465,261,560,36,22,14
340,1007,429,477,264,576,37,22,15
345,1017,432,482,267,584,37,22,15
350,1038,436,492,270,600,38,22,16
355,1048,436,496,270,611,38,22,16
360,1069,439,509,272,626,39,23,16
365,1079,441,513,274,637,39,23,16
370,1100,442,520,274,657,40,24,16
375,1110,442,525,274,667,40,24,16
380,1131,443,539,275,686,41,24,17
385,1141,443,546,275,697,41,24,17
390,1162,444,556,276,717,42,24,18
395,1172,444,563,276,728,42,24,18
400,1193,445,571,276,746,43,25,18
405,1203,445,575,276,758,43,25,18
410,1224,446,585,276,777,44,26,18
415,1234,446,591,276,788,44,26,18
420,1255,448,597,276,806,45,26,19
425,1265,448,604,276,817,45,26,19
430,1286,451,615,278,832,46,27,19
435,1296,454,617,280,842,46,27,19
440,1317,458,627,282,857,47,28,19
445,1327,460,629,283,867,47,28,19
450,1348,463,638,285,884,48,28,20
455,1358,466,645,287,891,48,28,20
460,1379,470,656,291,906,49,29,20
465,1389,473,660,293,915,49,29,20
470,1410,480,671,298,927,50,30,20
475,1420,485,676,302,935,50,30,20
480,1441,492,686,307,948,51,30,21
485,1451,495,691,309,954,51,30,21
