Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Prio Packet Dropped due to Faulty Node, Low Prio Packet Dropped due to Faulty Node 
5,1,1,1,1,0,0,0,0
10,6,5,5,4,0,0,0,0
15,8,7,6,6,0,0,0,0
20,16,11,10,7,1,1,1,0
25,19,16,11,9,2,2,2,0
30,25,22,13,10,2,2,2,0
35,34,29,18,14,2,2,2,0
40,39,35,21,17,2,2,2,0
45,47,40,23,20,3,3,2,1
50,50,45,26,22,4,4,3,1
55,56,51,29,26,4,4,3,1
60,65,58,32,28,4,4,3,1
65,70,64,34,29,4,4,3,1
70,78,69,36,32,5,5,3,2
75,81,74,37,33,5,5,3,2
80,87,81,40,37,5,5,3,2
85,96,88,44,40,5,5,3,2
90,101,94,46,42,5,5,3,2
95,109,99,50,45,6,6,4,2
100,112,104,53,47,6,6,4,2
105,118,111,56,51,6,6,4,2
110,127,117,61,56,8,6,4,2
115,132,120,64,59,10,6,4,2
120,140,125,68,62,12,7,5,2
125,143,128,70,63,13,7,5,2
130,149,134,73,68,14,7,5,2
135,158,139,78,71,17,7,5,2
140,163,144,80,75,18,7,5,2
145,171,147,85,77,20,8,6,2
150,174,151,87,79,21,8,6,2
155,180,157,91,84,22,8,6,2
160,189,163,95,88,24,8,6,2
165,194,168,96,90,24,8,6,2
170,202,171,101,91,28,9,7,2
175,205,175,103,95,29,9,7,2
180,211,179,106,98,31,9,7,2
185,220,181,109,100,37,9,7,2
190,225,185,110,103,40,9,7,2
195,233,187,113,104,44,10,7,3
200,236,189,115,106,45,10,7,3
205,242,192,117,108,49,10,7,3
210,251,195,122,111,54,10,7,3
215,256,200,124,115,56,10,7,3
220,264,202,131,117,58,11,8,3
225,267,206,132,121,60,11,8,3
230,273,208,134,123,65,11,8,3
235,282,209,137,124,72,11,8,3
240,287,212,140,126,74,11,8,3
245,295,213,144,127,82,12,8,4
250,298,213,144,127,85,12,8,4
255,304,215,149,129,88,12,8,4
260,313,218,154,132,93,12,8,4
265,318,223,157,137,95,12,8,4
270,326,224,161,138,102,13,8,5
275,329,224,163,138,103,13,8,5
280,335,227,166,141,107,13,8,5
285,344,231,171,144,111,13,8,5
290,349,233,173,146,115,13,8,5
295,357,235,177,148,122,14,9,5
300,360,235,178,148,124,14,9,5
305,366,236,181,148,130,14,9,5
310,375,238,186,150,137,14,9,5
315,380,238,188,150,142,14,9,5
320,388,239,193,151,149,15,10,5
325,391,239,194,151,152,15,10,5
330,397,240,197,151,157,15,10,5
335,406,241,200,151,164,15,10,5
340,411,242,202,152,169,15,10,5
345,419,244,205,153,173,16,10,6
350,422,246,206,155,176,16,10,6
355,428,248,208,157,180,16,10,6
360,437,249,212,157,186,16,10,6
365,442,251,213,159,191,16,10,6
370,450,252,218,160,197,17,10,7
375,453,253,221,161,200,17,10,7
380,459,254,222,161,205,17,10,7
385,468,255,224,161,213,17,10,7
390,473,255,226,161,218,17,10,7
395,481,255,227,161,226,18,10,8
400,484,255,228,161,229,18,10,8
405,490,256,230,161,234,18,10,8
410,499,257,233,161,240,18,10,8
415,504,261,236,165,243,18,10,8
420,512,262,241,166,250,19,10,9
425,515,262,242,166,253,19,10,9
430,521,263,242,166,258,19,10,9
435,530,263,245,166,267,19,10,9
440,535,264,249,167,271,19,10,9
445,543,265,252,168,278,20,10,10
450,546,266,253,169,280,20,10,10
455,552,267,254,169,285,20,10,10
460,561,267,256,169,294,20,10,10
465,566,268,259,169,298,20,10,10
470,574,269,261,169,305,21,11,10
475,577,269,263,169,308,21,11,10
480,583,271,268,171,312,21,11,10
485,592,271,273,171,319,21,11,10
490,597,274,277,174,323,21,11,10
495,605,274,281,174,331,22,12,10
