
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,0
 140,0,0
 145,0,0
 150,0,0
 155,0,0
 160,0,0
 165,0,0
 170,0,0
 175,0,0
 180,0,0
 185,0,0
 190,0,0
 195,0,0
 200,0,0
 205,0,0
 210,0,0
 215,0,0
 220,0,0
 225,0,0
 230,0,0
 235,0,0
 240,0,0
 245,0,0
 250,0,0
 255,0,0
 260,0,1
 265,0,1
 270,0,1
 275,0,1
 280,0,1
 285,0,1
 290,0,1
 295,0,2
 300,0,3
 305,0,3
 310,0,4
 315,0,4
 320,0,5
 325,0,5
 330,0,5
 335,0,6
 340,0,6
 345,0,8
 350,0,9
 355,0,9
 360,0,9
 365,0,8
 370,0,8
 375,0,8
 380,0,9
 385,0,11
 390,0,11
 395,0,11
 400,0,11
 405,0,10
 410,0,10
 415,0,9
 420,0,9
 425,0,8
 430,0,8
 435,0,8
 440,0,7
 445,0,7
 450,0,4
 455,0,4
 460,0,4
 465,0,4
 470,0,4
 475,0,4
 480,0,4
 485,0,3
 490,0,3
 495,0,2
 500,0,2
 505,0,1
 510,0,1
 515,0,2
 520,0,2
 525,0,3
 530,0,3
 535,0,4
 540,0,4
 545,0,4
 550,0,6
 555,0,7
 560,0,7
 565,0,7
 570,0,7
 575,0,8
 580,0,9
 585,0,10
 590,0,10
 595,0,9
 600,0,12
 605,0,12
 610,0,12
 615,0,12
 620,0,11
 625,0,11
 630,0,12
 635,0,11
 640,0,12
 645,0,12
 650,0,12
 655,0,10
 660,0,9
 665,0,9
 670,0,9
 675,0,8
 680,0,8
 685,0,6
 690,0,6
 695,0,6
 700,0,5
 705,0,3
 710,0,3
 715,0,3
 720,0,3
 725,0,3
 730,0,3
 735,0,1
 740,0,1
 745,0,2
 750,0,4
 755,0,5
 760,0,6
 765,0,7
 770,0,10
 775,0,11
 780,0,11
 785,0,11
 790,0,11
 795,0,12
 800,0,13
 805,0,13
 810,0,13
 815,0,13
 820,0,13
 825,0,13
 830,0,13
 835,0,13
 840,0,13
 845,0,14
 850,0,14
 855,0,12
 860,0,10
 865,0,9
 870,0,8
 875,0,6
 880,0,4
 885,0,4
 890,0,4
 895,0,4
 900,0,3
 905,0,2
 910,0,4
 915,0,6
 920,0,7
 925,0,7
 930,0,8
 935,0,8
 940,0,8
 945,0,8
 950,0,9
 955,0,9
 960,0,11
 965,0,12
 970,0,12
 975,0,12
 980,0,12
 985,0,12
 990,0,12
 995,0,12
 1000,0,12
 1005,0,12
 1010,0,12
 1015,0,9
 1020,0,8
 1025,0,8
 1030,0,7
 1035,0,7
 1040,0,7
 1045,0,7
 1050,0,8
 1055,0,8
 1060,0,7
 1065,0,6
 1070,0,4
 1075,0,4
 1080,0,4
 1085,0,5
 1090,0,6
 1095,0,6
 1100,0,6
 1105,0,6
 1110,0,7
 1115,0,7
 1120,0,7
 1125,0,7
 1130,0,8
 1135,0,7
 1140,0,7
 1145,0,7
 1150,0,7
 1155,0,8
 1160,0,7
 1165,0,7
 1170,0,11
 1175,0,12
 1180,0,12
 1185,0,11
 1190,0,11
 1195,0,10
 1200,0,10
 1205,0,10
 1210,0,10
 1215,0,9
 1220,0,9
 1225,0,11
 1230,0,10
 1235,0,10
 1240,0,10
 1245,0,10
 1250,0,10
 1255,0,10
 1260,0,8
 1265,0,8
 1270,0,8
 1275,0,5
 1280,0,3
 1285,0,3
 1290,0,4
 1295,0,4
 1300,0,6
 1305,0,6
 1310,0,6
 1315,0,7
 1320,0,7
 1325,0,7
 1330,0,7
 1335,0,8
 1340,0,10
 1345,0,10
 1350,0,10
 1355,0,10
 1360,0,10
 1365,0,10
 1370,0,10
 1375,0,9
 1380,0,9
 1385,0,9
 1390,0,10
 1395,0,9
 1400,0,8
 1405,0,7
 1410,0,7
 1415,0,7
 1420,0,6
 1425,0,6
 1430,0,5
 1435,0,5
 1440,0,5
 1445,0,3
 1450,0,3
 1455,0,4
 1460,0,6
 1465,0,6
 1470,0,6
 1475,0,6
 1480,0,6
 1485,0,7
 1490,0,8
 1495,0,8
 1500,0,7
 1505,0,7
 1510,0,7
 1515,0,7
 1520,0,7
 1525,0,6
 1530,0,6
 1535,0,9
 1540,0,11
 1545,0,12
 1550,0,12
 1555,0,11
 1560,0,10
 1565,0,8
 1570,0,9
 1575,0,9
 1580,0,9
 1585,0,9
 1590,0,8
 1595,0,7
 1600,0,8
 1605,0,8
 1610,0,8
 1615,0,8
 1620,0,8
 1625,0,8
 1630,0,8
 1635,0,9
 1640,0,6
 1645,0,4
 1650,0,6
 1655,0,7
 1660,0,7
 1665,0,7
 1670,0,7
 1675,0,6
 1680,0,6
 1685,0,6
 1690,0,6
 1695,0,7
 1700,0,8
 1705,0,7
 1710,0,8
 1715,0,8
 1720,0,8
 1725,0,8
 1730,0,8
 1735,0,7
 1740,0,7
 1745,0,8
 1750,0,9
 1755,0,8
 1760,0,5
 1765,0,6
 1770,0,7
 1775,0,8
 1780,0,8
 1785,0,8
 1790,0,8
 1795,0,7
 1800,0,7
 1805,0,6
 1810,0,7
 1815,0,8
 1820,0,8
 1825,0,8
 1830,0,8
 1835,0,8
 1840,0,8
 1845,0,8
 1850,0,7
 1855,0,6
 1860,0,6
 1865,0,6
 1870,0,5
 1875,0,3
 1880,0,5
 1885,0,5
 1890,0,8
 1895,0,9
 1900,0,10
 1905,0,10
 1910,0,10
 1915,0,9
 1920,0,7
 1925,0,7
 1930,0,8
 1935,0,8
 1940,0,8
 1945,0,8
 1950,0,8
 1955,0,8
 1960,0,8
 1965,0,8
 1970,0,8
 1975,0,8
 1980,0,9
 1985,0,7
 1990,0,7
 1995,0,6
 2000,0,6
 2005,0,5
 2010,0,5
 2015,0,6
 2020,0,8
 2025,0,9
 2030,0,10
 2035,0,9
 2040,0,9
 2045,0,9
 2050,0,10
 2055,0,10
 2060,0,10
 2065,0,10
 2070,0,10
 2075,0,10
 2080,0,10
 2085,0,9
 2090,0,10
 2095,0,10
 2100,0,9
 2105,0,8
