
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,1
 75,0,1
 80,0,1
 85,0,1
 90,0,1
 95,0,1
 100,0,1
 105,0,1
 110,0,1
 115,0,2
 120,0,3
 125,0,13
 130,0,16
 135,0,18
 140,0,19
 145,0,22
 150,0,23
 155,0,23
 160,0,24
 165,0,24
 170,0,25
 175,0,24
 180,0,24
 185,0,23
 190,0,23
 195,0,23
 200,0,23
 205,0,23
 210,0,23
 215,0,23
 220,0,22
 225,0,18
 230,0,14
 235,0,11
 240,0,11
 245,0,18
 250,0,20
 255,0,22
 260,0,22
 265,0,22
 270,0,23
 275,0,23
 280,0,23
 285,0,23
 290,0,23
 295,0,23
 300,0,24
 305,0,21
 310,0,21
 315,0,21
 320,0,22
 325,0,22
 330,0,23
 335,0,24
 340,0,24
 345,0,16
 350,0,14
 355,0,12
 360,0,19
 365,0,24
 370,0,24
 375,0,26
 380,0,26
 385,0,26
 390,0,26
 395,0,26
 400,0,26
 405,0,24
 410,0,24
 415,0,24
 420,0,26
 425,0,18
 430,0,22
 435,0,24
 440,0,25
 445,0,27
 450,0,27
 455,0,27
 460,0,27
 465,0,20
 470,0,19
 475,0,17
 480,0,17
 485,0,18
 490,0,27
 495,0,28
 500,0,28
 505,0,28
 510,0,28
 515,0,28
 520,0,27
 525,0,25
 530,0,23
 535,0,20
 540,0,20
 545,0,15
 550,0,18
 555,0,18
 560,0,19
 565,0,19
 570,0,20
 575,0,20
 580,0,21
 585,0,17
 590,0,13
 595,0,13
 600,0,14
 605,0,22
 610,0,23
 615,0,24
 620,0,24
 625,0,24
 630,0,24
 635,0,24
 640,0,24
 645,0,22
 650,0,22
 655,0,24
 660,0,23
 665,0,22
 670,0,26
 675,0,28
 680,0,29
 685,0,29
 690,0,29
 695,0,29
 700,0,28
 705,0,22
 710,0,22
 715,0,21
 720,0,21
 725,0,12
 730,0,15
 735,0,17
 740,0,22
 745,0,22
 750,0,23
 755,0,23
 760,0,23
 765,0,22
 770,0,22
 775,0,23
 780,0,25
 785,0,25
 790,0,27
 795,0,28
 800,0,28
 805,0,28
 810,0,27
 815,0,27
 820,0,27
 825,0,23
 830,0,19
 835,0,19
 840,0,17
 845,0,20
 850,0,22
 855,0,22
 860,0,23
 865,0,23
 870,0,23
 875,0,21
 880,0,20
 885,0,20
 890,0,20
 895,0,20
 900,0,20
 905,0,27
 910,0,28
 915,0,28
 920,0,28
 925,0,28
 930,0,28
 935,0,28
 940,0,28
 945,0,16
 950,0,15
 955,0,16
 960,0,20
 965,0,21
 970,0,22
 975,0,27
 980,0,27
 985,0,27
 990,0,27
 995,0,27
 1000,0,28
 1005,0,23
 1010,0,22
 1015,0,22
 1020,0,22
 1025,0,24
 1030,0,25
 1035,0,25
 1040,0,25
 1045,0,25
 1050,0,25
 1055,0,24
 1060,0,22
 1065,0,15
 1070,0,15
 1075,0,15
 1080,0,18
 1085,0,20
 1090,0,21
 1095,0,22
 1100,0,23
 1105,0,24
 1110,0,24
 1115,0,26
 1120,0,26
 1125,0,22
 1130,0,21
 1135,0,22
 1140,0,22
 1145,0,24
 1150,0,25
 1155,0,25
 1160,0,25
 1165,0,24
 1170,0,24
 1175,0,21
 1180,0,18
 1185,0,16
 1190,0,18
 1195,0,17
 1200,0,18
 1205,0,23
 1210,0,24
 1215,0,24
 1220,0,25
 1225,0,26
 1230,0,26
 1235,0,26
 1240,0,27
 1245,0,20
 1250,0,19
 1255,0,19
 1260,0,19
 1265,0,20
 1270,0,20
 1275,0,20
 1280,0,24
 1285,0,27
 1290,0,27
 1295,0,27
 1300,0,27
 1305,0,23
 1310,0,24
 1315,0,25
 1320,0,26
 1325,0,27
 1330,0,29
 1335,0,29
 1340,0,28
 1345,0,29
 1350,0,29
 1355,0,29
 1360,0,30
 1365,0,20
 1370,0,20
 1375,0,20
 1380,0,18
 1385,0,19
 1390,0,20
 1395,0,21
 1400,0,22
 1405,0,23
 1410,0,24
 1415,0,24
 1420,0,23
 1425,0,20
 1430,0,19
 1435,0,19
 1440,0,20
 1445,0,23
 1450,0,24
 1455,0,24
 1460,0,25
 1465,0,25
 1470,0,25
 1475,0,26
 1480,0,26
 1485,0,19
 1490,0,16
 1495,0,13
 1500,0,12
 1505,0,25
 1510,0,24
 1515,0,24
 1520,0,24
 1525,0,24
 1530,0,24
 1535,0,24
 1540,0,26
 1545,0,24
 1550,0,22
 1555,0,22
 1560,0,22
 1565,0,25
 1570,0,25
 1575,0,25
 1580,0,25
 1585,0,25
 1590,0,26
 1595,0,26
 1600,0,27
 1605,0,10
 1610,0,8
 1615,0,8
 1620,0,8
 1625,0,23
 1630,0,23
 1635,0,23
 1640,0,24
 1645,0,24
 1650,0,24
 1655,0,24
 1660,0,25
 1665,0,23
 1670,0,24
 1675,0,24
 1680,0,24
 1685,0,21
 1690,0,21
 1695,0,23
 1700,0,23
 1705,0,25
 1710,0,25
 1715,0,26
 1720,0,26
 1725,0,17
 1730,0,15
 1735,0,14
 1740,0,15
 1745,0,15
 1750,0,20
 1755,0,23
 1760,0,24
 1765,0,24
 1770,0,25
 1775,0,25
 1780,0,25
 1785,0,24
 1790,0,24
 1795,0,23
 1800,0,24
 1805,0,20
 1810,0,21
 1815,0,25
 1820,0,26
 1825,0,27
 1830,0,26
 1835,0,26
 1840,0,26
 1845,0,21
 1850,0,16
 1855,0,14
 1860,0,14
 1865,0,23
 1870,0,27
 1875,0,27
 1880,0,27
 1885,0,27
 1890,0,27
 1895,0,27
 1900,0,26
 1905,0,26
 1910,0,26
 1915,0,25
 1920,0,25
 1925,0,26
 1930,0,26
 1935,0,27
 1940,0,27
 1945,0,27
 1950,0,27
 1955,0,27
 1960,0,27
 1965,0,11
 1970,0,8
 1975,0,8
 1980,0,12
 1985,0,20
 1990,0,20
 1995,0,20
 2000,0,23
 2005,0,24
 2010,0,25
 2015,0,25
 2020,0,26
 2025,0,25
 2030,0,24
 2035,0,24
 2040,0,24
 2045,0,22
 2050,0,23
 2055,0,25
 2060,0,26
 2065,0,28
 2070,0,28
 2075,0,28
 2080,0,26
 2085,0,17
 2090,0,16
 2095,0,18
 2100,0,18
 2105,0,23
