Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Pri Packet Dropped due to Faulty Node, Low Pri Packet Dropped due to Faulty Node, S/R dead, S/R is state 2, max hop, bufferFull 
5,1,1,1,1,0,0,0,0,0,0,0,0
10,6,5,5,4,0,0,0,0,0,0,0,0
15,8,7,6,6,1,1,0,1,0,0,0,0
20,16,10,10,7,2,2,1,1,0,0,0,0
25,20,16,11,10,3,3,1,2,0,0,0,0
30,30,24,16,12,5,5,3,2,0,0,0,0
35,36,27,19,14,6,6,4,2,0,0,0,0
40,47,35,23,18,7,7,4,3,0,0,0,0
45,51,42,27,21,9,9,6,3,0,0,0,0
50,61,49,30,22,11,11,8,3,0,0,0,0
55,67,52,32,24,14,14,8,6,0,0,0,0
60,78,58,36,27,15,15,8,7,0,0,0,0
65,82,65,37,28,15,15,8,7,0,0,0,0
70,92,75,43,34,16,16,8,8,0,0,0,0
75,98,78,44,35,17,17,9,8,0,0,0,0
80,109,86,50,38,18,18,10,8,0,0,0,0
85,113,93,54,42,18,18,10,8,0,0,0,0
90,123,103,59,48,19,19,11,8,0,0,0,0
95,129,106,63,50,20,20,11,9,0,0,0,0
100,140,114,68,54,21,21,12,9,0,0,0,0
105,144,121,70,57,21,21,12,9,0,0,0,0
110,154,131,75,62,22,22,13,9,0,0,0,0
115,160,134,79,64,23,23,14,9,0,0,0,0
120,171,142,85,68,24,24,14,10,0,0,0,0
125,175,149,88,72,24,24,14,10,0,0,0,0
130,185,159,94,79,25,25,15,10,0,0,0,0
135,191,162,95,79,26,26,15,11,0,0,0,0
140,202,170,101,82,27,27,15,12,0,0,0,0
145,206,177,104,87,27,27,15,12,0,0,0,0
150,216,187,107,91,28,28,15,13,0,0,0,0
155,222,190,110,92,29,29,16,13,0,0,0,0
160,233,198,113,94,30,30,17,13,0,0,0,0
165,237,205,115,97,30,30,17,13,0,0,0,0
170,247,215,120,101,31,31,18,13,0,0,0,0
175,253,218,123,102,32,32,19,13,0,0,0,0
180,264,226,131,107,33,33,19,14,0,0,0,0
185,268,233,132,112,33,33,19,14,0,0,0,0
190,278,243,137,118,34,34,19,15,0,0,0,0
195,284,246,138,118,35,35,19,16,0,0,0,0
200,295,254,144,122,36,36,20,16,0,0,0,0
205,299,261,145,124,36,36,20,16,0,0,0,0
210,309,271,151,129,37,37,21,16,0,0,0,0
215,315,274,156,132,38,38,21,17,0,0,0,0
220,326,282,161,137,39,39,22,17,0,0,0,0
225,330,289,163,140,39,39,22,17,0,0,0,0
230,340,299,170,146,40,40,23,17,0,0,0,0
235,346,302,172,148,41,41,23,18,0,0,0,0
240,357,310,177,150,42,42,24,18,0,0,0,0
245,361,317,178,153,42,42,24,18,0,0,0,0
250,371,327,183,158,43,43,24,19,0,0,0,0
255,377,330,186,161,44,44,25,19,0,0,0,0
260,388,338,193,164,45,45,25,20,0,0,0,0
265,392,345,194,169,45,45,25,20,0,0,0,0
270,402,355,200,174,46,46,26,20,0,0,0,0
275,408,358,200,174,47,47,26,21,0,0,0,0
280,419,366,205,176,48,48,27,21,0,0,0,0
285,423,373,206,178,48,48,27,21,0,0,0,0
290,433,383,210,183,49,49,27,22,0,0,0,0
295,439,386,212,183,50,50,28,22,0,0,0,0
300,450,394,218,186,51,51,29,22,0,0,0,0
305,454,401,221,191,51,51,29,22,0,0,0,0
310,464,411,223,193,52,52,30,22,0,0,0,0
315,470,414,225,193,53,53,31,22,0,0,0,0
320,481,422,227,196,54,54,31,23,0,0,0,0
325,485,429,228,197,55,55,31,24,0,0,0,0
330,495,432,231,199,56,56,32,24,0,0,0,0
335,501,434,234,200,59,59,32,27,0,0,0,0
340,512,439,241,205,65,61,33,28,0,4,0,0
345,516,442,242,208,66,62,33,29,0,4,0,0
350,526,445,245,211,69,64,33,31,0,5,0,0
355,532,446,247,212,75,70,33,37,0,5,0,0
360,543,451,252,217,77,71,33,38,0,6,0,0
365,547,454,253,220,78,72,33,39,0,6,0,0
370,557,456,255,222,82,76,33,43,0,6,0,0
375,563,457,257,223,86,79,33,46,0,7,0,0
380,574,460,261,226,93,81,33,48,0,12,0,0
385,578,463,264,229,96,83,33,50,0,13,0,0
390,588,469,270,235,103,86,34,52,0,17,0,0
395,594,472,274,238,107,90,34,56,0,17,0,0
400,605,479,281,245,110,91,34,57,0,19,0,0
405,609,482,283,248,110,91,34,57,0,19,0,0
410,619,485,286,251,115,96,35,61,0,19,0,0
415,625,486,290,252,120,99,36,63,0,21,0,0
420,636,490,296,256,124,100,36,64,0,24,0,0
425,640,495,297,261,124,100,36,64,0,24,0,0
430,650,499,302,265,127,102,36,66,0,25,0,0
435,656,500,306,266,128,103,37,66,0,25,0,0
440,667,507,312,273,129,104,38,66,0,25,0,0
445,671,509,315,275,130,104,38,66,0,26,0,0
450,681,517,322,283,133,107,38,69,0,26,0,0
455,687,518,325,284,134,108,39,69,0,26,0,0
460,698,525,333,291,136,110,39,71,0,26,0,0
465,702,528,335,294,136,110,39,71,0,26,0,0
470,712,533,340,299,137,111,40,71,0,26,0,0
475,718,536,344,302,139,113,41,72,0,26,0,0
480,729,540,350,306,140,114,41,73,0,26,0,0
485,733,545,353,311,140,114,41,73,0,26,0,0
490,743,550,357,316,141,115,41,74,0,26,0,0
495,749,551,360,317,142,116,42,74,0,26,0,0
500,760,555,365,321,144,118,42,76,0,26,0,0
505,764,558,368,324,144,118,42,76,0,26,0,0
510,774,566,374,332,145,119,42,77,0,26,0,0
515,780,566,375,332,147,121,42,79,0,26,0,0
520,791,569,380,335,149,123,43,80,0,26,0,0
525,795,572,381,338,151,124,43,81,0,27,0,0
530,805,574,384,340,155,127,43,84,0,28,0,0
535,811,575,385,341,160,132,44,88,0,28,0,0
540,822,576,389,342,165,135,44,91,0,30,0,0
545,826,579,390,345,173,135,44,91,0,38,0,0
550,836,581,392,347,178,136,45,91,0,42,0,0
555,842,582,396,348,181,137,46,91,0,44,0,0
560,853,587,401,353,183,138,46,92,0,45,0,0
565,857,589,402,355,184,138,46,92,0,46,0,0
570,867,595,407,361,188,139,46,93,0,49,0,0
575,873,596,410,362,190,140,46,94,0,50,0,0
580,884,601,417,367,192,141,47,94,0,51,0,0
585,888,605,418,371,194,141,47,94,0,53,0,0
590,898,609,422,375,196,142,47,95,0,54,0,0
595,904,610,425,376,201,143,48,95,0,58,0,0
600,915,613,431,379,204,144,49,95,0,60,0,0
605,919,617,433,383,209,144,49,95,0,65,0,0
610,929,622,437,388,212,145,49,96,0,67,0,0
615,935,624,440,390,215,146,49,97,0,69,0,0
620,946,628,446,394,219,147,50,97,0,72,0,0
625,950,631,448,397,222,147,50,97,0,75,0,0
630,960,637,454,403,224,148,50,98,0,76,0,0
635,966,640,458,406,226,149,51,98,0,77,0,0
640,977,643,461,409,232,150,51,99,0,82,0,0
645,981,644,462,410,233,150,51,99,0,83,0,0
650,991,648,467,414,237,151,52,99,0,86,0,0
655,997,649,471,415,240,152,53,99,0,88,0,0
660,1008,654,478,420,244,153,54,99,0,91,0,0
665,1012,657,479,423,246,153,54,99,0,93,0,0
670,1022,661,483,427,249,154,54,100,0,95,0,0
675,1028,662,486,428,252,155,54,101,0,97,0,0
680,1039,667,492,433,258,156,54,102,0,102,0,0
685,1043,671,494,437,260,156,54,102,0,104,0,0
690,1053,674,497,440,264,157,55,102,0,107,0,0
695,1059,674,501,440,266,158,55,103,0,108,0,0
700,1070,681,509,447,270,159,56,103,0,111,0,0
705,1074,685,511,451,273,159,56,103,0,114,0,0
710,1084,689,515,455,275,160,56,104,0,115,0,0
715,1090,690,515,456,279,161,56,105,0,118,0,0
720,1101,693,520,459,285,162,57,105,0,123,0,0
725,1105,696,523,462,288,162,57,105,0,126,0,0
730,1115,699,527,465,292,163,58,105,0,129,0,0
735,1121,701,533,467,295,164,59,105,0,131,0,0
740,1132,707,539,473,299,165,60,105,0,134,0,0
745,1136,711,543,477,300,165,60,105,0,135,0,0
750,1146,717,548,483,302,166,61,105,0,136,0,0
755,1152,718,551,484,303,167,61,106,0,136,0,0
760,1163,721,556,487,308,168,62,106,0,140,0,0
765,1167,726,560,492,309,168,62,106,0,141,0,0
770,1177,733,565,499,312,169,62,107,0,143,0,0
775,1183,734,567,500,314,170,63,107,0,144,0,0
780,1194,736,571,502,321,171,64,107,0,150,0,0
785,1198,738,573,504,323,171,64,107,0,152,0,0
790,1208,743,579,509,326,172,65,107,0,154,0,0
795,1214,744,581,510,327,173,65,108,0,154,0,0
800,1225,749,585,515,332,174,65,109,0,158,0,0
805,1229,752,587,518,335,174,65,109,0,161,0,0
810,1239,757,593,523,336,175,65,110,0,161,0,0
815,1245,758,594,524,339,176,65,111,0,163,0,0
820,1256,761,598,527,345,177,66,111,0,168,0,0
825,1260,763,600,529,346,177,66,111,0,169,0,0
830,1270,769,607,535,348,178,67,111,0,170,0,0
835,1276,771,609,537,350,179,67,112,0,171,0,0
840,1287,776,615,542,352,180,67,113,0,172,0,0
845,1291,778,616,544,354,180,67,113,0,174,0,0
850,1301,781,619,547,358,181,67,114,0,177,0,0
855,1307,783,622,549,365,182,67,115,0,183,0,0
860,1318,787,627,553,373,183,67,116,0,190,0,0
865,1322,790,628,556,375,183,67,116,0,192,0,0
870,1332,793,631,559,379,184,67,117,0,195,0,0
875,1338,795,634,561,382,185,68,117,0,197,0,0
880,1349,797,639,563,386,186,68,118,0,200,0,0
885,1353,801,640,567,386,186,68,118,0,200,0,0
890,1363,809,648,575,387,187,68,119,0,200,0,0
895,1369,810,650,576,389,188,69,119,0,201,0,0
900,1380,814,656,580,391,189,69,120,0,202,0,0
905,1384,818,659,584,393,189,69,120,0,204,0,0
910,1394,823,662,589,396,190,69,121,0,206,0,0
915,1400,824,665,590,400,191,70,121,0,209,0,0
920,1411,829,671,595,405,192,71,121,0,213,0,0
925,1415,831,673,597,407,192,71,121,0,215,0,0
930,1425,836,678,602,409,193,71,122,0,216,0,0
935,1431,838,682,604,413,194,72,122,0,219,0,0
940,1442,843,687,609,416,195,72,123,0,221,0,0
945,1446,846,689,612,417,195,72,123,0,222,0,0
950,1456,850,693,616,420,196,72,124,0,224,0,0
955,1462,852,697,618,424,197,73,124,0,227,0,0
960,1473,856,701,622,426,198,74,124,0,228,0,0
965,1477,857,701,623,430,198,74,124,0,232,0,0
970,1487,860,706,626,434,199,75,124,0,235,0,0
975,1493,863,710,629,438,200,75,125,0,238,0,0
980,1504,869,717,635,439,201,75,126,0,238,0,0
985,1508,874,720,640,442,201,75,126,0,241,0,0
990,1518,880,726,646,443,202,76,126,0,241,0,0
995,1524,880,727,646,447,203,76,127,0,244,0,0
1000,1535,884,732,650,451,204,77,127,0,247,0,0
1005,1539,887,735,653,454,204,77,127,0,250,0,0
1010,1549,892,740,658,457,205,77,128,0,252,0,0
1015,1555,894,743,660,461,206,78,128,0,255,0,0
1020,1566,897,747,663,466,207,79,128,0,259,0,0
1025,1570,900,750,666,469,207,79,128,0,262,0,0
1030,1580,902,752,668,473,208,80,128,0,265,0,0
1035,1586,903,754,669,476,209,80,129,0,267,0,0
1040,1597,906,760,672,478,210,81,129,0,268,0,0
1045,1601,911,763,677,482,210,81,129,0,272,0,0
1050,1611,915,766,681,487,211,81,130,0,276,0,0
1055,1617,916,769,682,494,212,81,131,0,282,0,0
1060,1628,921,774,687,504,213,82,131,0,291,0,0
1065,1632,924,777,690,511,213,82,131,0,298,0,0
1070,1642,928,781,694,516,214,83,131,0,302,0,0
1075,1648,930,785,696,519,215,84,131,0,304,0,0
1080,1659,933,792,699,521,216,85,131,0,305,0,0
1085,1663,938,794,704,524,216,85,131,0,308,0,0
1090,1673,943,799,709,527,217,85,132,0,310,0,0
1095,1679,945,803,711,530,218,86,132,0,312,0,0
1100,1690,951,809,717,533,219,86,133,0,314,0,0
1105,1694,953,809,719,536,219,86,133,0,317,0,0
1110,1704,957,813,723,547,220,86,134,0,327,0,0
1115,1710,958,816,724,552,221,86,135,0,331,0,0
1120,1721,964,822,730,558,222,86,136,0,336,0,0
1125,1725,967,824,733,561,222,86,136,0,339,0,0
1130,1735,971,829,737,564,223,87,136,0,341,0,0
1135,1741,972,832,738,568,224,88,136,0,344,0,0
1140,1752,975,838,741,572,225,89,136,0,347,0,0
1145,1756,979,839,745,574,225,89,136,0,349,0,0
1150,1766,983,843,749,577,226,90,136,0,351,0,0
1155,1772,984,844,750,582,227,90,137,0,355,0,0
1160,1783,984,846,750,588,228,90,138,0,360,0,0
1165,1787,985,847,751,592,228,90,138,0,364,0,0
1170,1797,990,853,756,595,229,91,138,0,366,0,0
1175,1803,993,856,759,597,230,91,139,0,367,0,0
1180,1814,997,860,763,601,231,92,139,0,370,0,0
1185,1818,999,864,765,603,231,92,139,0,372,0,0
1190,1828,1004,870,770,611,232,92,140,0,379,0,0
1195,1834,1005,874,771,615,233,93,140,0,382,0,0
1200,1845,1008,876,774,620,234,93,141,0,386,0,0
1205,1849,1009,879,775,623,234,93,141,0,389,0,0
1210,1859,1012,886,778,627,235,94,141,0,392,0,0
1215,1865,1017,888,783,630,236,94,142,0,394,0,0
1220,1876,1022,895,788,634,237,95,142,0,397,0,0
1225,1880,1025,895,791,638,237,95,142,0,401,0,0
1230,1890,1027,900,793,641,238,96,142,0,403,0,0
1235,1896,1029,902,795,644,239,96,143,0,405,0,0
1240,1907,1035,911,801,648,240,97,143,0,408,0,0
1245,1911,1036,914,802,650,240,97,143,0,410,0,0
1250,1921,1036,920,802,655,241,98,143,0,414,0,0
1255,1927,1036,925,802,658,242,99,143,0,416,0,0
1260,1938,1036,929,802,661,243,99,144,0,418,0,0
1265,1942,1039,932,805,662,243,99,144,0,419,0,0
1270,1952,1045,937,811,664,244,99,145,0,420,0,0
1275,1958,1047,940,813,667,245,99,146,0,422,0,0
1280,1969,1050,946,816,673,246,99,147,0,427,0,0
1285,1973,1053,947,819,676,246,99,147,0,430,0,0
1290,1983,1056,951,822,680,247,99,148,0,433,0,0
1295,1989,1060,953,826,682,248,99,149,0,434,0,0
1300,2000,1060,956,826,687,249,99,150,0,438,0,0
1305,2004,1062,958,828,689,249,99,150,0,440,0,0
1310,2014,1063,960,829,694,250,99,151,0,444,0,0
1315,2020,1067,963,833,696,251,100,151,0,445,0,0
1320,2031,1068,972,834,699,252,101,151,0,447,0,0
1325,2035,1071,972,837,701,252,101,151,0,449,0,0
1330,2045,1074,980,840,705,253,102,151,0,452,0,0
1335,2051,1077,983,843,709,254,103,151,0,455,0,0
1340,2062,1077,989,843,711,255,103,152,0,456,0,0
1345,2066,1078,991,844,712,255,103,152,0,457,0,0
1350,2076,1083,994,849,716,256,103,153,0,460,0,0
1355,2082,1084,998,850,718,257,104,153,0,461,0,0
1360,2093,1091,1006,857,719,258,105,153,0,461,0,0
1365,2097,1094,1009,860,719,258,105,153,0,461,0,0
1370,2107,1100,1014,866,722,259,105,154,0,463,0,0
1375,2113,1102,1016,868,724,260,105,155,0,464,0,0
1380,2124,1105,1022,871,725,261,106,155,0,464,0,0
1385,2128,1108,1024,874,725,261,106,155,0,464,0,0
1390,2138,1109,1027,875,727,262,106,156,0,465,0,0
1395,2144,1113,1030,879,729,263,106,157,0,466,0,0
1400,2155,1119,1034,885,731,264,106,158,0,467,0,0
1405,2159,1120,1037,886,731,264,106,158,0,467,0,0
1410,2169,1125,1043,891,734,265,107,158,0,469,0,0
1415,2175,1126,1047,892,740,266,108,158,0,474,0,0
1420,2186,1129,1051,895,748,267,108,159,0,481,0,0
1425,2190,1130,1052,896,748,267,108,159,0,481,0,0
1430,2200,1134,1060,900,754,268,109,159,0,486,0,0
1435,2206,1134,1064,900,757,269,109,160,0,488,0,0
1440,2217,1139,1069,905,759,270,109,161,0,489,0,0
1445,2221,1144,1072,910,760,270,109,161,0,490,0,0
1450,2231,1148,1077,914,761,271,110,161,0,490,0,0
1455,2237,1149,1077,915,763,272,110,162,0,491,0,0
1460,2248,1153,1086,919,765,273,111,162,0,492,0,0
1465,2252,1159,1090,925,770,273,111,162,0,497,0,0
1470,2262,1164,1093,930,773,274,111,163,0,499,0,0
1475,2268,1165,1096,931,774,275,112,163,0,499,0,0
1480,2279,1168,1100,934,776,276,113,163,0,500,0,0
1485,2283,1170,1103,936,778,276,113,163,0,502,0,0
1490,2293,1174,1107,940,781,277,114,163,0,504,0,0
1495,2299,1176,1110,942,783,278,115,163,0,505,0,0
1500,2310,1179,1114,945,785,279,116,163,0,506,0,0
1505,2314,1181,1115,947,787,279,116,163,0,508,0,0
1510,2324,1183,1118,949,794,280,117,163,0,514,0,0
1515,2330,1185,1121,951,797,281,117,164,0,516,0,0
1520,2341,1189,1128,955,799,282,117,165,0,517,0,0
1525,2345,1195,1131,961,801,282,117,165,0,519,0,0
1530,2355,1199,1134,965,811,283,117,166,0,528,0,0
1535,2361,1199,1137,965,812,284,117,167,0,528,0,0
1540,2372,1205,1143,971,815,285,117,168,0,530,0,0
1545,2376,1210,1146,976,816,285,117,168,0,531,0,0
1550,2386,1217,1153,983,819,286,117,169,0,533,0,0
1555,2392,1218,1154,984,822,287,117,170,0,535,0,0
1560,2403,1223,1161,989,825,288,117,171,0,537,0,0
1565,2407,1227,1163,993,826,288,117,171,0,538,0,0
1570,2417,1232,1169,998,829,289,118,171,0,540,0,0
1575,2423,1234,1173,1000,830,290,118,172,0,540,0,0
1580,2434,1240,1179,1006,833,291,118,173,0,542,0,0
1585,2438,1244,1180,1010,835,291,118,173,0,544,0,0
1590,2448,1245,1181,1011,838,292,118,174,0,546,0,0
1595,2454,1246,1184,1012,839,293,118,175,0,546,0,0
1600,2465,1250,1188,1016,842,294,118,176,0,548,0,0
1605,2469,1253,1190,1019,844,294,118,176,0,550,0,0
1610,2479,1255,1192,1021,849,295,118,177,0,554,0,0
1615,2485,1258,1195,1024,852,296,118,178,0,556,0,0
1620,2496,1261,1200,1027,854,297,118,179,0,557,0,0
1625,2500,1265,1203,1031,855,297,118,179,0,558,0,0
1630,2510,1269,1210,1035,858,298,119,179,0,560,0,0
1635,2516,1269,1213,1035,861,299,119,180,0,562,0,0
1640,2527,1269,1216,1035,866,300,119,181,0,566,0,0
1645,2531,1269,1218,1035,866,300,119,181,0,566,0,0
1650,2541,1271,1221,1037,870,301,119,182,0,569,0,0
1655,2547,1273,1224,1039,873,302,120,182,0,571,0,0
1660,2558,1275,1230,1041,877,303,120,183,0,574,0,0
1665,2562,1275,1233,1041,877,303,120,183,0,574,0,0
1670,2572,1275,1239,1041,881,304,121,183,0,577,0,0
1675,2578,1275,1242,1041,884,305,121,184,0,579,0,0
1680,2589,1275,1248,1041,888,306,122,184,0,582,0,0
1685,2593,1275,1249,1041,889,306,122,184,0,583,0,0
1690,2603,1275,1253,1041,893,307,123,184,0,586,0,0
1695,2609,1275,1256,1041,896,308,123,185,0,588,0,0
1700,2620,1275,1263,1041,899,309,124,185,0,590,0,0
1705,2624,1275,1264,1041,900,309,124,185,0,591,0,0
1710,2634,1283,1271,1049,903,310,125,185,0,593,0,0
1715,2640,1292,1273,1058,906,311,125,186,0,595,0,0
1720,2651,1294,1280,1060,909,312,125,187,0,597,0,0
1725,2655,1294,1282,1060,910,312,125,187,0,598,0,0
1730,2665,1294,1284,1060,914,313,125,188,0,601,0,0
1735,2671,1300,1286,1066,916,314,125,189,0,602,0,0
1740,2682,1304,1290,1070,918,315,126,189,0,603,0,0
1745,2686,1306,1293,1072,919,315,126,189,0,604,0,0
1750,2696,1307,1297,1073,923,316,127,189,0,607,0,0
1755,2702,1309,1299,1075,925,317,127,190,0,608,0,0
1760,2713,1312,1303,1078,927,318,127,191,0,609,0,0
1765,2717,1313,1304,1079,928,318,127,191,0,610,0,0
1770,2727,1316,1310,1082,931,319,127,192,0,612,0,0
1775,2733,1320,1313,1086,933,320,127,193,0,613,0,0
1780,2744,1322,1319,1088,935,321,127,194,0,614,0,0
1785,2748,1324,1322,1090,937,321,127,194,0,616,0,0
1790,2758,1326,1325,1092,939,322,127,195,0,617,0,0
1795,2764,1330,1328,1096,941,323,127,196,0,618,0,0
1800,2775,1333,1334,1099,943,324,128,196,0,619,0,0
1805,2779,1344,1337,1110,944,324,128,196,0,620,0,0
1810,2789,1351,1343,1117,946,325,128,197,0,621,0,0
1815,2795,1354,1347,1120,949,326,128,198,0,623,0,0
1820,2806,1355,1352,1121,952,327,129,198,0,625,0,0
1825,2810,1355,1353,1121,954,327,129,198,0,627,0,0
1830,2820,1361,1358,1127,955,328,129,199,0,627,0,0
1835,2826,1362,1361,1128,957,329,129,200,0,628,0,0
1840,2837,1367,1367,1133,958,330,130,200,0,628,0,0
1845,2841,1370,1369,1136,959,330,130,200,0,629,0,0
1850,2851,1373,1376,1139,960,331,131,200,0,629,0,0
1855,2857,1374,1378,1140,962,332,131,201,0,630,0,0
1860,2868,1377,1382,1143,963,333,132,201,0,630,0,0
1865,2872,1379,1384,1145,965,334,132,202,0,631,0,0
1870,2882,1387,1391,1153,967,335,133,202,0,632,0,0
1875,2888,1389,1393,1155,969,336,133,203,0,633,0,0
1880,2899,1391,1399,1157,971,338,134,204,0,633,0,0
1885,2903,1394,1401,1160,973,339,134,205,0,634,0,0
1890,2913,1395,1404,1161,976,341,135,206,0,635,0,0
1895,2919,1399,1407,1165,979,343,135,208,0,636,0,0
1900,2930,1402,1413,1168,980,344,135,209,0,636,0,0
1905,2934,1406,1415,1172,982,345,135,210,0,637,0,0
1910,2944,1406,1416,1172,985,346,135,211,0,639,0,0
1915,2950,1410,1420,1176,986,347,136,211,0,639,0,0
1920,2961,1411,1424,1177,989,348,137,211,0,641,0,0
1925,2965,1415,1427,1181,995,348,137,211,0,647,0,0
1930,2975,1418,1434,1184,998,349,138,211,0,649,0,0
1935,2981,1422,1437,1188,999,350,138,212,0,649,0,0
1940,2992,1423,1443,1189,1001,351,139,212,0,650,0,0
1945,2996,1429,1445,1195,1004,351,139,212,0,653,0,0
1950,3006,1432,1450,1198,1008,352,139,213,0,656,0,0
