
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,1
 80,0,1
 85,0,1
 90,0,2
 95,0,2
 100,0,2
 105,0,2
 110,0,2
 115,0,3
 120,0,4
 125,0,4
 130,0,4
 135,0,4
 140,0,4
 145,0,4
 150,0,4
 155,0,4
 160,0,4
 165,0,4
 170,0,5
 175,0,5
 180,0,4
 185,0,4
 190,0,3
 195,0,3
 200,0,3
 205,0,4
 210,0,5
 215,0,5
 220,0,5
 225,0,3
 230,0,3
 235,0,3
 240,0,3
 245,0,3
 250,0,4
 255,0,5
 260,0,5
 265,0,5
 270,0,5
 275,0,4
 280,0,6
 285,0,6
 290,0,7
 295,0,7
 300,0,7
 305,0,8
 310,0,9
 315,0,7
 320,0,7
 325,0,8
 330,0,8
 335,0,8
 340,0,8
 345,0,8
 350,0,8
 355,0,8
 360,0,7
 365,0,7
 370,0,7
 375,0,7
 380,0,6
 385,0,5
 390,0,5
 395,0,4
 400,0,5
 405,0,4
 410,0,4
 415,0,3
 420,0,3
 425,0,5
 430,0,4
 435,0,6
 440,0,7
 445,0,7
 450,0,7
 455,0,8
 460,0,8
 465,0,8
 470,0,8
 475,0,10
 480,0,13
 485,0,13
 490,0,13
 495,0,14
 500,0,14
 505,0,13
 510,0,13
 515,0,13
 520,0,13
 525,0,11
 530,0,11
 535,0,10
 540,0,8
 545,0,9
 550,0,9
 555,0,8
 560,0,8
 565,0,9
 570,0,9
 575,0,9
 580,0,7
 585,0,5
 590,0,5
 595,0,6
 600,0,5
 605,0,6
 610,0,6
 615,0,6
 620,0,7
 625,0,7
 630,0,7
 635,0,9
 640,0,9
 645,0,8
 650,0,9
 655,0,10
 660,0,10
 665,0,12
 670,0,11
 675,0,12
 680,0,12
 685,0,12
 690,0,13
 695,0,13
 700,0,11
 705,0,10
 710,0,10
 715,0,10
 720,0,10
 725,0,10
 730,0,10
 735,0,11
 740,0,11
 745,0,10
 750,0,9
 755,0,9
 760,0,9
 765,0,6
 770,0,7
 775,0,6
 780,0,6
 785,0,6
 790,0,6
 795,0,5
 800,0,6
 805,0,6
 810,0,8
 815,0,9
 820,0,9
 825,0,8
 830,0,9
 835,0,10
 840,0,9
 845,0,10
 850,0,10
 855,0,10
 860,0,12
 865,0,12
 870,0,12
 875,0,12
 880,0,12
 885,0,13
 890,0,13
 895,0,13
 900,0,13
 905,0,13
 910,0,12
 915,0,10
 920,0,10
 925,0,9
 930,0,8
 935,0,9
 940,0,8
 945,0,6
 950,0,6
 955,0,6
 960,0,6
 965,0,6
 970,0,5
 975,0,5
 980,0,7
 985,0,8
 990,0,8
 995,0,8
 1000,0,7
 1005,0,7
 1010,0,7
 1015,0,8
 1020,0,9
 1025,0,10
 1030,0,11
 1035,0,12
 1040,0,12
 1045,0,12
 1050,0,13
 1055,0,13
 1060,0,13
 1065,0,13
 1070,0,13
 1075,0,13
 1080,0,10
 1085,0,10
 1090,0,8
 1095,0,9
 1100,0,9
 1105,0,9
 1110,0,9
 1115,0,9
 1120,0,9
 1125,0,7
 1130,0,7
 1135,0,7
 1140,0,5
 1145,0,5
 1150,0,6
 1155,0,8
 1160,0,9
 1165,0,9
 1170,0,9
 1175,0,8
 1180,0,8
 1185,0,9
 1190,0,9
 1195,0,8
 1200,0,8
 1205,0,9
 1210,0,9
 1215,0,9
 1220,0,11
 1225,0,11
 1230,0,11
 1235,0,11
 1240,0,11
 1245,0,10
 1250,0,10
 1255,0,9
 1260,0,9
 1265,0,9
 1270,0,9
 1275,0,9
 1280,0,9
 1285,0,9
 1290,0,8
 1295,0,9
 1300,0,10
 1305,0,10
 1310,0,9
 1315,0,10
 1320,0,10
 1325,0,10
 1330,0,9
 1335,0,9
 1340,0,10
 1345,0,10
 1350,0,11
 1355,0,11
 1360,0,11
 1365,0,8
 1370,0,8
 1375,0,8
 1380,0,8
 1385,0,9
 1390,0,9
 1395,0,8
 1400,0,8
 1405,0,7
 1410,0,7
 1415,0,8
 1420,0,7
 1425,0,5
 1430,0,5
 1435,0,6
 1440,0,7
 1445,0,8
 1450,0,7
 1455,0,6
 1460,0,8
 1465,0,8
 1470,0,8
 1475,0,8
 1480,0,7
 1485,0,8
 1490,0,10
 1495,0,11
 1500,0,11
 1505,0,12
 1510,0,13
 1515,0,14
 1520,0,14
 1525,0,13
 1530,0,13
 1535,0,12
 1540,0,12
 1545,0,11
 1550,0,10
 1555,0,10
 1560,0,10
 1565,0,9
 1570,0,9
 1575,0,9
 1580,0,9
 1585,0,9
 1590,0,8
 1595,0,7
 1600,0,6
 1605,0,6
 1610,0,6
 1615,0,6
 1620,0,4
 1625,0,6
 1630,0,6
 1635,0,6
 1640,0,8
 1645,0,9
 1650,0,10
 1655,0,12
 1660,0,12
 1665,0,12
 1670,0,12
 1675,0,12
 1680,0,12
 1685,0,13
 1690,0,13
 1695,0,13
 1700,0,13
 1705,0,12
 1710,0,11
 1715,0,11
 1720,0,11
 1725,0,9
 1730,0,9
 1735,0,10
 1740,0,10
 1745,0,8
 1750,0,8
 1755,0,6
 1760,0,4
 1765,0,4
 1770,0,4
 1775,0,4
 1780,0,8
 1785,0,7
 1790,0,8
 1795,0,9
 1800,0,9
 1805,0,11
 1810,0,12
 1815,0,12
 1820,0,12
 1825,0,12
 1830,0,12
 1835,0,13
 1840,0,12
 1845,0,12
 1850,0,12
 1855,0,13
 1860,0,13
 1865,0,13
 1870,0,12
 1875,0,12
 1880,0,11
 1885,0,9
 1890,0,9
 1895,0,9
 1900,0,8
 1905,0,4
 1910,0,4
 1915,0,4
 1920,0,4
 1925,0,7
 1930,0,7
 1935,0,8
 1940,0,8
 1945,0,8
 1950,0,8
 1955,0,8
 1960,0,8
 1965,0,11
 1970,0,11
 1975,0,11
 1980,0,11
 1985,0,12
 1990,0,12
 1995,0,13
 2000,0,13
 2005,0,13
 2010,0,13
 2015,0,13
 2020,0,13
 2025,0,12
 2030,0,11
 2035,0,10
 2040,0,10
 2045,0,9
 2050,0,10
 2055,0,10
 2060,0,10
 2065,0,10
 2070,0,8
 2075,0,7
 2080,0,9
 2085,0,8
 2090,0,8
 2095,0,8
 2100,0,8
 2105,0,8
