TIME,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 
 440,0,298,250,212,511,0,0,0,208,0,0,3,6,0,105,111,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,107
 445,0,303,255,212,511,0,0,0,208,0,0,8,11,0,105,116,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,107
 450,0,308,260,212,511,0,0,0,208,0,0,13,16,0,105,121,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,107
 455,0,313,265,212,513,0,0,0,208,0,0,18,21,0,105,126,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,107
 460,0,319,270,212,518,0,0,0,208,0,0,23,26,0,105,131,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,107
 465,0,319,275,212,523,0,0,0,208,5,0,28,31,0,105,136,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,107
 470,0,319,280,212,528,0,0,0,208,10,0,33,36,0,105,141,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,107
 475,0,319,285,212,533,0,0,0,208,15,0,38,41,0,104,146,105,0,0,0,0,0,0,0,105,0,1,0,0,0,0,107
 480,0,319,290,212,538,0,0,0,208,20,0,43,46,0,109,151,107,0,0,0,0,0,0,0,104,0,6,0,0,0,1,107
 485,0,319,295,212,543,0,0,0,208,25,0,48,51,0,114,156,112,0,0,0,0,0,0,0,109,0,11,0,0,0,6,107
 490,0,319,300,212,548,0,0,0,208,30,0,53,56,0,119,161,117,0,0,0,0,0,0,0,114,0,16,0,0,0,11,107
 495,0,319,305,212,553,0,0,0,208,35,0,58,61,0,124,166,122,0,0,0,0,0,0,3,119,0,21,0,0,0,16,107
 500,0,319,310,212,558,0,0,0,208,40,0,63,66,0,129,171,127,0,0,0,0,0,0,8,124,0,26,0,0,0,21,107
 505,0,319,313,212,563,0,0,0,208,45,0,68,71,0,134,176,132,0,0,0,0,0,0,13,129,0,31,0,0,0,26,107
 510,0,319,313,212,568,0,0,0,208,50,0,73,76,0,139,181,137,0,0,0,0,0,0,18,134,0,36,0,0,0,31,107
 515,0,319,313,212,573,0,0,0,208,55,0,78,81,0,144,186,142,0,0,0,0,0,0,23,139,0,41,0,0,0,36,107
 520,0,319,313,212,578,0,0,0,208,60,0,83,86,0,149,191,147,0,0,0,0,0,0,28,144,0,46,0,0,0,41,107
 525,0,319,313,737,583,0,0,0,732,65,0,88,91,0,154,196,152,0,0,0,0,0,0,33,149,0,51,0,0,0,46,107
 530,0,319,313,737,588,0,0,0,732,70,0,93,96,0,159,201,157,0,0,0,0,0,0,38,154,0,56,0,0,0,51,107
 535,0,319,313,737,593,0,0,0,732,75,0,98,101,0,164,206,162,0,0,0,0,0,0,43,159,0,61,0,0,0,56,107
 540,0,319,313,737,598,0,0,0,732,80,0,101,105,0,169,206,167,0,0,0,0,0,0,48,164,0,66,0,0,0,61,107
 545,0,319,313,737,603,0,0,0,732,85,0,101,105,0,174,206,172,0,0,0,0,0,0,53,169,0,71,0,0,0,66,107
 550,0,319,313,737,608,0,0,0,732,90,0,101,105,0,179,206,177,0,0,0,0,0,0,58,174,0,76,0,0,0,71,107
 555,0,319,313,737,614,0,0,0,732,95,0,101,105,0,184,206,182,0,0,0,0,0,0,63,179,0,81,0,0,0,76,107
 560,0,319,313,737,614,0,0,0,732,100,0,101,105,0,189,206,187,0,0,0,0,0,0,68,184,0,86,0,0,0,81,107
 565,0,319,316,739,614,0,0,0,732,105,0,101,105,0,194,206,192,0,0,0,0,0,0,73,189,0,91,0,0,0,86,107
 570,0,319,321,744,614,0,0,0,732,105,0,101,105,0,199,206,197,0,0,0,0,0,0,78,194,0,96,0,0,0,91,107
 575,0,319,326,749,614,0,0,0,732,105,0,101,105,0,204,206,202,0,0,0,0,0,0,83,199,0,101,0,0,0,96,107
 580,0,319,331,754,614,0,0,0,732,105,0,101,105,0,209,206,208,0,0,0,0,0,0,88,204,0,107,0,0,0,101,107
 585,0,319,336,759,614,0,0,0,732,105,0,101,105,0,214,206,208,0,0,0,0,0,0,93,209,0,107,0,0,0,103,107
 590,0,319,341,764,613,0,0,0,732,105,0,101,105,0,214,206,208,0,0,0,0,0,0,98,214,0,107,0,0,0,103,107
 595,0,319,346,769,618,0,0,0,731,105,0,101,105,0,214,206,208,0,0,0,0,0,0,103,214,0,107,0,0,0,103,107
 600,0,319,351,774,623,0,0,0,736,105,0,101,105,0,214,206,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 605,0,319,356,779,628,0,0,0,741,105,0,101,105,0,214,206,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 610,0,319,361,784,633,0,0,0,746,105,0,101,105,0,214,206,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 615,0,319,366,789,638,0,0,0,751,105,0,101,105,0,214,206,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 620,0,319,371,794,643,0,0,0,756,105,0,101,105,0,214,205,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 625,0,319,376,799,648,0,0,0,761,105,0,101,105,0,214,210,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 630,0,319,381,804,653,0,0,0,766,105,0,101,105,0,214,215,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 635,0,319,386,809,658,0,0,0,771,105,0,104,106,0,214,220,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 640,0,319,391,814,663,0,0,0,776,105,0,109,111,0,214,225,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 645,0,961,396,819,668,0,0,0,781,105,0,114,116,0,214,230,208,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 650,0,961,401,824,673,0,0,0,786,105,0,119,121,0,214,235,210,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 655,0,961,406,829,678,0,0,0,791,105,0,124,126,0,214,240,215,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 660,0,961,411,834,683,0,0,0,796,105,0,129,131,0,219,245,220,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 665,0,961,416,839,688,0,0,0,801,105,0,134,136,0,224,250,225,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 670,0,961,418,842,693,0,0,0,806,105,0,139,141,0,229,255,230,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 675,0,962,418,842,698,0,0,0,811,110,0,144,146,0,234,260,235,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 680,0,967,418,842,703,0,0,0,816,115,0,149,151,0,239,265,240,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 685,0,972,418,842,708,0,0,0,821,120,0,154,156,0,244,270,245,0,0,0,0,0,0,109,214,0,107,0,0,0,103,107
 690,0,977,418,842,713,0,0,0,826,125,0,159,161,0,249,275,250,0,0,0,0,0,0,112,214,0,107,0,0,0,103,107
 695,0,982,418,842,718,0,0,0,831,130,0,164,166,0,254,280,255,0,0,0,0,0,0,117,214,0,107,0,0,0,103,107
 700,0,987,418,842,721,0,0,0,833,135,0,169,171,0,259,285,260,0,0,0,0,0,0,122,214,0,107,0,0,0,103,107
 705,0,992,418,842,721,0,0,0,833,140,0,174,176,0,264,290,265,0,0,0,0,0,0,127,214,0,107,0,0,0,103,812
 710,0,997,418,842,721,0,0,0,833,145,0,179,181,0,269,295,270,0,0,0,0,0,0,132,214,0,107,0,0,0,103,812
 715,0,1002,418,842,721,0,0,0,833,150,0,184,186,0,274,300,275,0,0,0,0,0,0,137,214,0,107,0,0,0,103,812
 720,0,1007,418,842,721,0,0,0,833,155,0,189,191,0,279,305,280,0,0,0,0,0,0,142,214,0,107,0,0,0,103,812
 725,0,1012,418,842,721,0,0,0,833,160,0,194,196,0,284,311,285,0,0,0,0,0,0,147,214,0,107,0,0,0,103,812
 730,0,1017,418,842,721,0,0,0,833,165,0,199,201,0,289,311,290,0,0,0,0,0,0,152,214,0,107,0,0,0,103,812
 735,0,1022,418,841,721,0,0,0,833,170,0,204,206,0,294,311,295,0,0,0,0,0,0,157,214,0,107,0,0,0,103,812
 740,0,1027,418,846,723,0,0,0,833,175,0,206,211,0,299,311,300,0,0,0,0,0,0,162,214,0,107,0,0,0,103,812
 745,0,1032,418,851,728,0,0,0,833,180,0,206,214,0,304,311,305,0,0,0,0,0,0,167,214,0,107,0,0,0,103,812
 750,0,1037,418,856,733,0,0,0,833,185,0,206,214,0,309,311,311,0,0,0,0,0,0,172,214,0,107,0,0,0,103,812
 755,0,1042,418,861,738,0,0,0,833,190,0,206,214,0,314,311,311,0,0,0,0,0,0,177,214,0,107,0,0,0,103,812
 760,0,1047,418,866,743,0,0,0,833,195,0,206,214,0,319,311,311,0,0,0,0,0,0,182,214,0,107,0,0,0,103,812
 765,0,1052,418,871,748,0,0,0,833,200,0,206,214,0,321,311,311,0,0,0,0,0,0,187,214,0,869,0,0,0,866,812
 770,0,1057,418,876,753,0,0,0,833,205,0,206,214,0,321,311,311,0,0,0,0,0,0,192,217,0,869,0,0,0,866,812
 775,0,1062,418,881,758,0,0,0,833,208,0,206,214,0,321,311,311,0,0,0,0,0,0,197,222,0,869,0,0,0,866,812
 780,0,1064,418,886,763,0,0,0,833,208,0,206,214,0,321,311,311,0,0,0,0,0,0,202,227,0,869,0,0,0,866,812
 785,0,1064,418,891,768,0,0,0,838,208,0,206,214,0,321,311,311,0,0,0,0,0,0,207,232,0,869,0,0,0,866,812
 790,0,1064,418,896,773,0,0,0,843,208,0,206,214,0,321,311,311,0,0,0,0,0,0,212,237,0,869,0,0,0,866,812
 795,0,1064,418,901,778,0,0,0,848,208,0,206,214,0,321,311,311,0,0,0,0,0,0,216,242,0,869,0,0,0,866,812
 800,0,1064,418,906,783,0,0,0,853,208,0,206,214,0,321,311,311,0,0,0,0,0,0,216,247,0,869,0,0,0,866,813
 805,0,1064,418,911,788,0,0,0,858,208,0,206,214,0,321,311,311,0,0,0,0,0,0,216,252,0,869,0,0,0,866,818
 810,0,1063,418,916,793,0,0,0,863,208,0,206,214,0,321,310,311,0,0,0,0,0,0,216,257,0,869,0,0,0,866,823
 815,0,1068,418,921,798,0,0,0,868,208,0,206,214,0,320,315,311,0,0,0,0,0,0,216,262,0,869,0,0,0,866,828
 820,0,1073,418,926,803,0,0,0,873,208,0,206,214,0,325,320,311,0,0,0,0,0,0,216,267,0,869,0,0,0,866,833
 825,0,1078,1241,931,808,0,0,0,878,208,0,206,214,0,330,325,311,0,0,0,0,0,0,216,272,0,869,0,0,0,866,838
 830,0,1083,1241,936,813,0,0,0,883,208,0,209,214,0,335,330,311,0,0,0,0,0,0,216,277,0,869,0,0,0,866,843
 835,0,1088,1241,941,818,0,0,0,888,208,0,214,215,0,340,335,311,0,0,0,0,0,0,216,282,0,869,0,0,0,866,848
 840,0,1093,1241,946,824,0,0,0,893,208,0,219,220,0,345,340,311,0,0,0,0,0,0,216,287,0,869,0,0,0,866,853
