
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,4
 140,0,4
 145,0,4
 150,0,4
 155,0,6
 160,0,8
 165,0,16
 170,0,16
 175,0,16
 180,0,16
 185,0,16
 190,0,16
 195,0,16
 200,0,16
 205,0,16
 210,0,16
 215,0,16
 220,0,17
 225,0,19
 230,0,19
 235,0,19
 240,0,17
 245,0,16
 250,0,16
 255,0,16
 260,0,14
 265,0,11
 270,0,4
 275,0,5
 280,0,6
 285,0,7
 290,0,8
 295,0,8
 300,0,8
 305,0,12
 310,0,12
 315,0,13
 320,0,14
 325,0,13
 330,0,13
 335,0,13
 340,0,14
 345,0,14
 350,0,14
 355,0,14
 360,0,14
 365,0,14
 370,0,14
 375,0,14
 380,0,13
 385,0,12
 390,0,12
 395,0,11
 400,0,12
 405,0,11
 410,0,9
 415,0,10
 420,0,9
 425,0,6
 430,0,7
 435,0,13
 440,0,13
 445,0,15
 450,0,14
 455,0,14
 460,0,15
 465,0,15
 470,0,16
 475,0,16
 480,0,16
 485,0,16
 490,0,16
 495,0,15
 500,0,15
 505,0,15
 510,0,16
 515,0,15
 520,0,14
 525,0,14
 530,0,14
 535,0,13
 540,0,8
 545,0,6
 550,0,7
 555,0,12
 560,0,13
 565,0,13
 570,0,12
 575,0,12
 580,0,13
 585,0,14
 590,0,14
 595,0,14
 600,0,14
 605,0,15
 610,0,14
 615,0,15
 620,0,15
 625,0,15
 630,0,15
 635,0,15
 640,0,16
 645,0,16
 650,0,15
 655,0,13
 660,0,8
 665,0,7
 670,0,6
 675,0,8
 680,0,11
 685,0,11
 690,0,10
 695,0,10
 700,0,12
 705,0,12
 710,0,13
 715,0,13
 720,0,12
 725,0,11
 730,0,12
 735,0,13
 740,0,14
 745,0,13
 750,0,13
 755,0,13
 760,0,14
 765,0,14
 770,0,14
 775,0,14
 780,0,13
 785,0,10
 790,0,12
 795,0,12
 800,0,13
 805,0,14
 810,0,14
 815,0,12
 820,0,13
 825,0,14
 830,0,15
 835,0,15
 840,0,14
 845,0,13
 850,0,13
 855,0,15
 860,0,14
 865,0,14
 870,0,14
 875,0,15
 880,0,15
 885,0,16
 890,0,16
 895,0,14
 900,0,13
 905,0,11
 910,0,8
 915,0,8
 920,0,9
 925,0,9
 930,0,8
 935,0,7
 940,0,8
 945,0,8
 950,0,7
 955,0,8
 960,0,7
 965,0,9
 970,0,11
 975,0,11
 980,0,10
 985,0,10
 990,0,12
 995,0,14
 1000,0,14
 1005,0,14
 1010,0,15
 1015,0,15
 1020,0,15
 1025,0,14
 1030,0,14
 1035,0,14
 1040,0,13
 1045,0,13
 1050,0,14
 1055,0,14
 1060,0,14
 1065,0,12
 1070,0,11
 1075,0,9
 1080,0,9
 1085,0,8
 1090,0,9
 1095,0,8
 1100,0,9
 1105,0,9
 1110,0,11
 1115,0,10
 1120,0,14
 1125,0,14
 1130,0,15
 1135,0,14
 1140,0,14
 1145,0,14
 1150,0,14
 1155,0,13
 1160,0,13
 1165,0,13
 1170,0,13
 1175,0,13
 1180,0,12
 1185,0,12
 1190,0,13
 1195,0,12
 1200,0,11
 1205,0,11
 1210,0,12
 1215,0,13
 1220,0,12
 1225,0,9
 1230,0,8
 1235,0,8
 1240,0,11
 1245,0,12
 1250,0,12
 1255,0,12
 1260,0,13
 1265,0,13
 1270,0,13
 1275,0,13
 1280,0,13
 1285,0,13
 1290,0,13
 1295,0,12
 1300,0,12
 1305,0,11
 1310,0,11
 1315,0,10
 1320,0,8
 1325,0,8
 1330,0,10
 1335,0,10
 1340,0,9
 1345,0,10
 1350,0,9
 1355,0,10
 1360,0,9
 1365,0,9
 1370,0,9
 1375,0,9
 1380,0,10
 1385,0,10
 1390,0,10
 1395,0,11
 1400,0,12
 1405,0,12
 1410,0,12
 1415,0,11
 1420,0,12
 1425,0,12
 1430,0,12
 1435,0,11
 1440,0,10
 1445,0,10
 1450,0,9
 1455,0,6
 1460,0,8
 1465,0,9
 1470,0,11
 1475,0,11
 1480,0,11
 1485,0,11
 1490,0,10
 1495,0,10
 1500,0,9
 1505,0,8
 1510,0,8
 1515,0,7
 1520,0,8
 1525,0,9
 1530,0,10
 1535,0,10
 1540,0,12
 1545,0,12
 1550,0,12
 1555,0,12
 1560,0,12
 1565,0,10
 1570,0,10
 1575,0,8
 1580,0,9
 1585,0,10
 1590,0,10
 1595,0,11
 1600,0,11
 1605,0,11
 1610,0,11
 1615,0,11
 1620,0,11
 1625,0,11
 1630,0,9
 1635,0,8
 1640,0,6
 1645,0,6
 1650,0,7
 1655,0,7
 1660,0,11
 1665,0,11
 1670,0,10
 1675,0,10
 1680,0,9
 1685,0,8
 1690,0,7
 1695,0,7
 1700,0,9
 1705,0,9
 1710,0,10
 1715,0,10
 1720,0,10
 1725,0,10
 1730,0,10
 1735,0,10
 1740,0,10
 1745,0,10
 1750,0,10
 1755,0,8
 1760,0,7
 1765,0,6
 1770,0,7
 1775,0,7
 1780,0,7
 1785,0,10
 1790,0,11
 1795,0,11
 1800,0,10
 1805,0,8
 1810,0,8
 1815,0,10
 1820,0,10
 1825,0,10
 1830,0,10
 1835,0,10
 1840,0,11
 1845,0,11
 1850,0,11
 1855,0,11
 1860,0,11
 1865,0,11
 1870,0,11
 1875,0,10
 1880,0,9
 1885,0,8
 1890,0,7
 1895,0,7
 1900,0,7
 1905,0,7
 1910,0,9
 1915,0,10
 1920,0,9
 1925,0,7
 1930,0,7
 1935,0,9
 1940,0,11
 1945,0,10
 1950,0,11
 1955,0,12
 1960,0,11
 1965,0,11
 1970,0,11
 1975,0,11
 1980,0,11
 1985,0,11
 1990,0,11
 1995,0,10
 2000,0,9
 2005,0,9
 2010,0,10
 2015,0,10
 2020,0,9
 2025,0,8
 2030,0,8
 2035,0,9
 2040,0,7
 2045,0,7
 2050,0,7
 2055,0,7
 2060,0,7
 2065,0,7
 2070,0,8
 2075,0,10
 2080,0,11
 2085,0,11
 2090,0,11
 2095,0,11
 2100,0,11
 2105,0,11
