Time,  Packets Generated,  Packets Reached,High Priority Packets Generated, High Priority Packets reached, Packet Dropped, Packet Dropped due to Faulty Node, High Pri Packet Dropped due to Faulty Node, Low Pri Packet Dropped due to Faulty Node, S/R dead, S/R is state 2, max hop, bufferFull 
5,1,1,1,1,0,0,0,0,0,0,0,0
10,7,6,6,5,0,0,0,0,0,0,0,0
15,15,13,9,8,1,1,0,1,0,0,0,0
20,31,23,16,14,3,3,0,3,0,0,0,0
25,50,38,26,22,6,6,0,6,0,0,0,0
30,74,57,36,31,10,10,1,9,0,0,0,0
35,102,79,46,40,15,15,3,12,0,0,0,0
40,133,105,64,54,19,19,6,13,0,0,0,0
45,164,132,81,65,23,23,9,14,0,0,0,0
50,195,157,96,82,29,29,12,17,0,0,0,0
55,226,184,110,97,33,33,12,21,0,0,0,0
60,257,210,125,108,38,38,13,25,0,0,0,0
65,288,237,140,122,40,40,14,26,0,0,0,0
70,319,266,157,136,42,42,16,26,0,0,0,0
75,350,295,173,151,45,44,17,27,0,1,0,0
80,381,313,188,165,54,48,17,31,0,6,0,0
85,412,328,202,180,63,57,18,39,0,6,0,0
90,443,339,213,191,70,64,19,45,0,6,0,0
95,474,352,226,204,82,76,19,57,0,6,0,0
100,505,361,237,213,89,82,19,63,0,7,0,0
105,536,374,250,226,113,99,19,80,0,14,0,0
110,567,383,259,235,122,107,19,88,0,15,0,0
115,598,398,278,250,131,110,21,89,0,21,0,0
120,629,412,292,264,144,120,21,99,0,24,0,0
125,660,429,310,281,154,130,21,109,0,24,0,0
130,691,448,329,300,160,136,23,113,0,24,0,0
135,722,460,347,312,167,140,23,117,0,27,0,0
140,753,464,363,316,179,146,24,122,0,33,0,0
145,784,464,377,316,191,154,25,129,0,37,0,0
150,815,464,385,316,203,162,26,136,0,41,0,0
155,846,464,398,316,220,172,26,146,0,48,0,0
160,877,464,412,316,235,178,28,150,0,57,0,0
165,908,464,427,316,259,189,28,161,0,70,0,0
170,939,464,442,316,285,196,30,166,0,89,0,0
175,970,464,460,316,305,200,32,168,0,105,0,0
180,1001,464,473,316,324,203,34,169,0,121,0,0
185,1032,464,488,316,342,205,36,169,0,137,0,0
190,1063,464,505,316,360,207,37,170,0,153,0,0
195,1094,464,518,316,378,209,38,171,0,169,0,0
200,1125,464,536,316,396,211,40,171,0,185,0,0
205,1156,464,552,316,414,213,41,172,0,201,0,0
210,1187,464,569,316,432,215,43,172,0,217,0,0
215,1218,464,583,316,450,217,44,173,0,233,0,0
220,1249,464,596,316,470,219,45,174,0,251,0,0
225,1280,464,612,316,492,221,46,175,0,271,0,0
230,1311,464,624,316,513,223,46,177,0,290,0,0
235,1342,464,635,316,535,225,47,178,0,309,0,1
240,1373,465,653,317,555,227,49,178,0,326,0,2
245,1404,467,668,319,576,229,50,179,0,344,0,3
250,1435,476,684,328,594,231,51,180,0,360,0,3
255,1466,483,699,335,612,233,52,181,0,376,0,3
260,1497,491,713,343,629,235,54,181,0,391,0,3
265,1528,499,730,351,645,237,56,181,0,405,0,3
270,1559,510,744,362,656,239,58,181,0,414,0,3
275,1590,523,756,375,663,241,58,183,0,419,0,3
280,1621,535,772,387,678,243,58,185,0,432,0,3
285,1652,536,786,388,689,245,59,186,0,441,0,3
290,1683,540,806,392,704,247,59,188,0,454,0,3
295,1714,545,819,397,717,249,61,188,0,465,0,3
300,1745,550,833,402,729,251,61,190,0,475,0,3
305,1776,556,845,408,745,253,62,191,0,489,0,3
310,1807,556,859,408,760,255,63,192,0,502,0,3
315,1838,556,875,408,774,257,64,193,0,514,0,3
320,1869,556,891,408,792,259,66,193,0,530,0,3
325,1900,556,905,408,807,260,66,194,0,544,0,3
330,1931,556,927,408,824,262,67,195,0,557,0,5
335,1962,556,942,408,840,263,68,195,0,570,0,7
340,1993,556,954,408,856,264,69,195,0,584,0,8
345,2024,556,967,408,872,265,69,196,0,597,0,10
350,2055,556,986,408,892,267,70,197,0,611,0,14
355,2086,556,1001,408,911,268,71,197,0,625,0,18
360,2117,556,1017,408,929,269,72,197,0,639,0,21
365,2148,556,1033,408,946,270,72,198,0,653,0,23
370,2179,556,1049,408,964,272,74,198,0,667,0,25
375,2210,556,1065,408,981,274,76,198,0,681,0,26
380,2241,556,1080,408,1002,275,76,199,0,698,0,29
385,2272,564,1097,416,1023,276,77,199,0,714,0,33
390,2303,575,1111,427,1042,277,77,200,0,729,0,36
395,2334,576,1123,428,1060,278,77,201,0,742,0,40
400,2365,583,1139,435,1075,279,77,202,0,755,0,41
405,2396,592,1157,444,1094,281,79,202,0,767,0,46
410,2427,605,1175,457,1116,288,81,207,0,778,0,50
415,2458,613,1186,465,1135,295,81,214,0,787,0,53
420,2489,617,1197,469,1154,299,82,217,0,797,0,58
425,2520,624,1215,476,1169,301,82,219,0,805,0,63
430,2551,634,1226,486,1186,303,83,220,0,818,0,65
435,2582,634,1245,486,1224,305,85,220,0,848,0,71
440,2613,634,1258,486,1246,307,85,222,0,861,0,78
445,2644,634,1276,486,1269,309,87,222,0,879,0,81
450,2675,634,1289,486,1291,311,87,224,0,894,0,86
455,2706,634,1302,486,1312,313,88,225,0,908,0,91
460,2737,634,1316,486,1339,315,89,226,0,923,0,101
465,2768,634,1329,486,1364,317,89,228,0,938,0,109
470,2799,634,1350,486,1389,319,91,228,0,955,0,115
475,2830,634,1363,486,1414,321,92,229,0,971,0,122
480,2861,634,1380,486,1440,323,94,229,0,987,0,130
485,2892,634,1395,486,1464,325,95,230,0,1003,0,136
490,2923,634,1409,486,1488,327,96,231,0,1019,0,142
495,2954,634,1421,486,1513,329,96,233,0,1035,0,149
500,2985,642,1438,494,1537,331,98,233,0,1050,0,156
505,3016,652,1454,504,1565,333,99,234,0,1068,0,164
510,3047,652,1464,504,1593,335,100,235,0,1083,0,175
515,3078,653,1477,505,1619,337,101,236,0,1099,0,183
520,3109,655,1491,507,1641,339,103,236,0,1114,0,188
525,3140,657,1507,509,1664,341,103,238,0,1128,0,195
530,3171,661,1517,513,1686,343,104,239,0,1142,0,201
535,3202,662,1530,514,1707,345,105,240,0,1156,0,206
540,3233,668,1547,520,1725,347,106,241,0,1166,0,212
545,3264,695,1565,547,1740,349,106,243,0,1175,0,216
550,3295,709,1581,561,1751,351,107,244,0,1182,0,218
555,3326,714,1602,566,1773,353,109,244,0,1201,0,219
560,3357,714,1618,566,1797,355,109,246,0,1217,0,225
565,3388,714,1642,566,1822,357,111,246,0,1233,0,232
570,3419,714,1660,566,1851,359,112,247,0,1248,0,244
575,3450,714,1673,566,1874,361,113,248,0,1260,0,253
580,3481,714,1686,566,1898,363,113,250,0,1272,0,263
585,3512,714,1696,566,1924,365,114,251,0,1285,0,274
590,3543,714,1711,566,1948,367,114,253,0,1299,0,282
595,3574,714,1720,566,1975,369,114,255,0,1315,0,291
600,3605,714,1733,566,2001,371,114,257,0,1330,0,300
605,3636,714,1748,566,2028,373,114,259,0,1346,0,309
610,3667,720,1763,572,2056,375,116,259,0,1363,0,318
615,3698,732,1779,584,2088,377,118,259,0,1384,0,327
620,3729,732,1794,584,2120,379,119,260,0,1406,0,335
625,3760,732,1806,584,2154,381,120,261,0,1429,0,344
630,3791,732,1820,584,2186,383,121,262,0,1450,0,353
635,3822,732,1836,584,2218,385,123,262,0,1471,0,362
640,3853,732,1856,584,2246,387,124,263,0,1488,0,371
645,3884,732,1878,584,2275,389,125,264,0,1506,0,380
650,3915,732,1890,584,2302,391,125,266,0,1522,0,389
655,3946,732,1901,584,2333,393,125,268,0,1538,0,402
660,3977,734,1919,586,2366,395,127,268,0,1556,0,415
665,4008,746,1936,598,2386,396,127,269,0,1571,0,419
670,4039,753,1954,605,2399,398,127,271,0,1578,0,423
675,4070,775,1967,627,2412,399,127,272,0,1587,0,426
680,4101,785,1980,637,2439,400,127,273,0,1609,0,430
685,4132,787,1997,639,2457,401,127,274,0,1620,0,436
690,4163,792,2009,644,2475,403,128,275,0,1632,0,440
695,4194,792,2026,644,2494,404,128,276,0,1643,0,447
700,4225,792,2040,644,2524,405,128,277,0,1659,0,460
705,4256,792,2057,644,2551,406,129,277,0,1672,0,473
710,4287,792,2071,644,2574,408,130,278,0,1686,0,480
715,4318,792,2087,644,2594,409,131,278,0,1699,0,486
720,4349,792,2105,644,2614,410,131,279,0,1712,0,492
725,4380,794,2123,646,2633,411,131,280,0,1724,0,498
730,4411,806,2138,658,2655,413,131,282,0,1737,0,505
735,4442,810,2150,662,2681,415,131,284,0,1752,0,514
740,4473,810,2167,662,2707,417,131,286,0,1766,0,524
745,4504,810,2182,662,2734,418,132,286,0,1780,0,536
750,4535,810,2200,662,2758,420,133,287,0,1793,0,545
755,4566,810,2217,662,2782,421,134,287,0,1806,0,555
760,4597,810,2232,662,2806,422,134,288,0,1820,0,564
765,4628,810,2244,662,2832,423,134,289,0,1834,0,575
770,4659,810,2262,662,2858,424,135,289,0,1848,0,586
775,4690,810,2274,662,2885,426,135,291,0,1862,0,597
780,4721,810,2290,662,2916,428,135,293,0,1876,0,612
785,4752,811,2307,663,2946,430,135,295,0,1888,0,628
790,4783,827,2321,679,2968,431,135,296,0,1901,0,636
795,4814,838,2337,690,3003,433,135,298,0,1928,0,642
800,4845,846,2350,698,3032,434,135,299,0,1949,0,649
805,4876,846,2362,698,3059,436,136,300,0,1968,0,655
810,4907,847,2378,699,3083,437,136,301,0,1982,0,664
