
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,1
 105,0,1
 110,0,1
 115,0,1
 120,0,1
 125,0,1
 130,0,1
 135,0,2
 140,0,2
 145,0,3
 150,0,3
 155,0,3
 160,0,3
 165,0,5
 170,0,5
 175,0,5
 180,0,5
 185,0,5
 190,0,5
 195,0,5
 200,0,6
 205,0,5
 210,0,5
 215,0,5
 220,0,5
 225,0,5
 230,0,5
 235,0,5
 240,0,4
 245,0,4
 250,0,3
 255,0,4
 260,0,5
 265,0,4
 270,0,3
 275,0,3
 280,0,3
 285,0,3
 290,0,3
 295,0,4
 300,0,4
 305,0,3
 310,0,3
 315,0,4
 320,0,5
 325,0,5
 330,0,6
 335,0,6
 340,0,6
 345,0,6
 350,0,6
 355,0,7
 360,0,6
 365,0,6
 370,0,6
 375,0,6
 380,0,6
 385,0,7
 390,0,7
 395,0,7
 400,0,6
 405,0,8
 410,0,8
 415,0,8
 420,0,8
 425,0,6
 430,0,6
 435,0,6
 440,0,6
 445,0,6
 450,0,6
 455,0,6
 460,0,6
 465,0,7
 470,0,7
 475,0,7
 480,0,8
 485,0,8
 490,0,7
 495,0,8
 500,0,8
 505,0,8
 510,0,8
 515,0,7
 520,0,7
 525,0,7
 530,0,7
 535,0,7
 540,0,7
 545,0,7
 550,0,7
 555,0,7
 560,0,7
 565,0,5
 570,0,6
 575,0,5
 580,0,5
 585,0,5
 590,0,5
 595,0,6
 600,0,6
 605,0,6
 610,0,5
 615,0,5
 620,0,6
 625,0,7
 630,0,7
 635,0,7
 640,0,8
 645,0,7
 650,0,7
 655,0,7
 660,0,8
 665,0,9
 670,0,11
 675,0,10
 680,0,10
 685,0,10
 690,0,10
 695,0,9
 700,0,9
 705,0,8
 710,0,8
 715,0,8
 720,0,7
 725,0,7
 730,0,7
 735,0,6
 740,0,6
 745,0,6
 750,0,6
 755,0,7
 760,0,7
 765,0,5
 770,0,4
 775,0,3
 780,0,4
 785,0,4
 790,0,5
 795,0,5
 800,0,4
 805,0,4
 810,0,4
 815,0,4
 820,0,7
 825,0,7
 830,0,7
 835,0,8
 840,0,9
 845,0,10
 850,0,10
 855,0,11
 860,0,10
 865,0,10
 870,0,10
 875,0,10
 880,0,10
 885,0,9
 890,0,8
 895,0,8
 900,0,8
 905,0,8
 910,0,8
 915,0,8
 920,0,7
 925,0,5
 930,0,5
 935,0,6
 940,0,5
 945,0,5
 950,0,3
 955,0,3
 960,0,4
 965,0,3
 970,0,5
 975,0,6
 980,0,8
 985,0,8
 990,0,8
 995,0,9
 1000,0,9
 1005,0,9
 1010,0,10
 1015,0,10
 1020,0,11
 1025,0,11
 1030,0,11
 1035,0,12
 1040,0,11
 1045,0,11
 1050,0,11
 1055,0,11
 1060,0,9
 1065,0,9
 1070,0,8
 1075,0,7
 1080,0,7
 1085,0,4
 1090,0,4
 1095,0,5
 1100,0,4
 1105,0,5
 1110,0,7
 1115,0,9
 1120,0,8
 1125,0,8
 1130,0,8
 1135,0,8
 1140,0,9
 1145,0,9
 1150,0,9
 1155,0,9
 1160,0,9
 1165,0,9
 1170,0,9
 1175,0,9
 1180,0,10
 1185,0,10
 1190,0,10
 1195,0,10
 1200,0,9
 1205,0,10
 1210,0,10
 1215,0,6
 1220,0,5
 1225,0,5
 1230,0,6
 1235,0,6
 1240,0,7
 1245,0,7
 1250,0,7
 1255,0,7
 1260,0,7
 1265,0,8
 1270,0,9
 1275,0,9
 1280,0,9
 1285,0,8
 1290,0,9
 1295,0,10
 1300,0,10
 1305,0,9
 1310,0,8
 1315,0,9
 1320,0,9
 1325,0,9
 1330,0,9
 1335,0,8
 1340,0,8
 1345,0,7
 1350,0,7
 1355,0,6
 1360,0,6
 1365,0,6
 1370,0,6
 1375,0,6
 1380,0,5
 1385,0,6
 1390,0,7
 1395,0,6
 1400,0,5
 1405,0,7
 1410,0,8
 1415,0,8
 1420,0,7
 1425,0,8
 1430,0,8
 1435,0,9
 1440,0,9
 1445,0,10
 1450,0,10
 1455,0,9
 1460,0,9
 1465,0,9
 1470,0,8
 1475,0,9
 1480,0,9
 1485,0,9
 1490,0,8
 1495,0,8
 1500,0,8
 1505,0,9
 1510,0,8
 1515,0,7
 1520,0,8
 1525,0,7
 1530,0,7
 1535,0,6
 1540,0,6
 1545,0,5
 1550,0,6
 1555,0,6
 1560,0,6
 1565,0,8
 1570,0,8
 1575,0,9
 1580,0,8
 1585,0,8
 1590,0,8
 1595,0,9
 1600,0,8
 1605,0,7
 1610,0,8
 1615,0,8
 1620,0,8
 1625,0,9
 1630,0,8
 1635,0,8
 1640,0,8
 1645,0,8
 1650,0,8
 1655,0,8
 1660,0,9
 1665,0,9
 1670,0,9
 1675,0,7
 1680,0,7
 1685,0,7
 1690,0,8
 1695,0,8
 1700,0,7
 1705,0,7
 1710,0,6
 1715,0,6
 1720,0,6
 1725,0,5
 1730,0,6
 1735,0,6
 1740,0,6
 1745,0,8
 1750,0,9
 1755,0,9
 1760,0,8
 1765,0,7
 1770,0,7
 1775,0,6
 1780,0,7
 1785,0,8
 1790,0,8
 1795,0,7
 1800,0,7
 1805,0,8
 1810,0,8
 1815,0,9
 1820,0,9
 1825,0,9
 1830,0,9
 1835,0,9
 1840,0,9
 1845,0,8
 1850,0,7
 1855,0,6
 1860,0,7
 1865,0,8
 1870,0,8
 1875,0,9
 1880,0,10
 1885,0,10
 1890,0,10
 1895,0,10
 1900,0,10
 1905,0,9
 1910,0,9
 1915,0,9
 1920,0,8
 1925,0,9
 1930,0,9
 1935,0,8
 1940,0,7
 1945,0,8
 1950,0,9
 1955,0,9
 1960,0,9
 1965,0,7
 1970,0,8
 1975,0,8
 1980,0,7
 1985,0,9
 1990,0,8
 1995,0,8
 2000,0,7
 2005,0,7
 2010,0,7
 2015,0,7
 2020,0,7
 2025,0,6
 2030,0,7
 2035,0,7
 2040,0,7
 2045,0,9
 2050,0,7
 2055,0,8
 2060,0,9
 2065,0,9
 2070,0,9
 2075,0,9
 2080,0,8
 2085,0,7
 2090,0,7
 2095,0,6
 2100,0,6
 2105,0,7
