
 TIME, NO OF NODES FAIL, NO OF NODES HOTSPOT
 5,0,0
 10,0,0
 15,0,0
 20,0,0
 25,0,0
 30,0,0
 35,0,0
 40,0,0
 45,0,0
 50,0,0
 55,0,0
 60,0,0
 65,0,0
 70,0,0
 75,0,0
 80,0,0
 85,0,0
 90,0,0
 95,0,0
 100,0,0
 105,0,0
 110,0,0
 115,0,0
 120,0,0
 125,0,0
 130,0,0
 135,0,0
 140,0,3
 145,0,3
 150,0,4
 155,0,5
 160,0,5
 165,0,5
 170,0,8
 175,0,9
 180,0,10
 185,0,11
 190,0,11
 195,0,11
 200,0,11
 205,0,11
 210,0,11
 215,0,12
 220,0,12
 225,0,12
 230,0,12
 235,0,12
 240,0,12
 245,0,10
 250,0,10
 255,0,10
 260,0,10
 265,0,10
 270,0,9
 275,0,6
 280,0,7
 285,0,9
 290,0,11
 295,0,13
 300,0,13
 305,0,14
 310,0,15
 315,0,15
 320,0,15
 325,0,14
 330,0,14
 335,0,14
 340,0,14
 345,0,14
 350,0,14
 355,0,13
 360,0,12
 365,0,11
 370,0,14
 375,0,14
 380,0,14
 385,0,11
 390,0,10
 395,0,9
 400,0,6
 405,0,6
 410,0,6
 415,0,5
 420,0,5
 425,0,7
 430,0,7
 435,0,10
 440,0,10
 445,0,10
 450,0,10
 455,0,11
 460,0,12
 465,0,12
 470,0,15
 475,0,12
 480,0,12
 485,0,13
 490,0,13
 495,0,12
 500,0,12
 505,0,12
 510,0,12
 515,0,11
 520,0,11
 525,0,10
 530,0,10
 535,0,9
 540,0,8
 545,0,10
 550,0,10
 555,0,10
 560,0,9
 565,0,9
 570,0,7
 575,0,7
 580,0,7
 585,0,7
 590,0,6
 595,0,7
 600,0,8
 605,0,9
 610,0,10
 615,0,10
 620,0,10
 625,0,12
 630,0,12
 635,0,12
 640,0,13
 645,0,12
 650,0,10
 655,0,10
 660,0,10
 665,0,11
 670,0,11
 675,0,11
 680,0,11
 685,0,11
 690,0,11
 695,0,11
 700,0,10
 705,0,11
 710,0,10
 715,0,11
 720,0,12
 725,0,13
 730,0,12
 735,0,11
 740,0,11
 745,0,10
 750,0,9
 755,0,10
 760,0,12
 765,0,12
 770,0,12
 775,0,10
 780,0,10
 785,0,9
 790,0,10
 795,0,13
 800,0,13
 805,0,13
 810,0,11
 815,0,11
 820,0,12
 825,0,9
 830,0,9
 835,0,10
 840,0,10
 845,0,11
 850,0,11
 855,0,12
 860,0,11
 865,0,10
 870,0,11
 875,0,11
 880,0,12
 885,0,12
 890,0,13
 895,0,11
 900,0,10
 905,0,9
 910,0,9
 915,0,9
 920,0,9
 925,0,8
 930,0,8
 935,0,8
 940,0,7
 945,0,8
 950,0,7
 955,0,7
 960,0,6
 965,0,9
 970,0,9
 975,0,8
 980,0,8
 985,0,8
 990,0,9
 995,0,9
 1000,0,9
 1005,0,9
 1010,0,10
 1015,0,10
 1020,0,10
 1025,0,10
 1030,0,10
 1035,0,11
 1040,0,10
 1045,0,10
 1050,0,10
 1055,0,11
 1060,0,12
 1065,0,12
 1070,0,9
 1075,0,10
 1080,0,10
 1085,0,9
 1090,0,10
 1095,0,9
 1100,0,8
 1105,0,9
 1110,0,10
 1115,0,10
 1120,0,11
 1125,0,11
 1130,0,12
 1135,0,12
 1140,0,11
 1145,0,11
 1150,0,11
 1155,0,11
 1160,0,11
 1165,0,10
 1170,0,12
 1175,0,13
 1180,0,12
 1185,0,11
 1190,0,10
 1195,0,10
 1200,0,10
 1205,0,10
 1210,0,9
 1215,0,7
 1220,0,7
 1225,0,8
 1230,0,9
 1235,0,8
 1240,0,11
 1245,0,11
 1250,0,11
 1255,0,11
 1260,0,10
 1265,0,11
 1270,0,9
 1275,0,8
 1280,0,10
 1285,0,11
 1290,0,11
 1295,0,11
 1300,0,11
 1305,0,11
 1310,0,11
 1315,0,11
 1320,0,11
 1325,0,11
 1330,0,10
 1335,0,9
 1340,0,9
 1345,0,6
 1350,0,6
 1355,0,8
 1360,0,8
 1365,0,10
 1370,0,10
 1375,0,10
 1380,0,10
 1385,0,8
 1390,0,10
 1395,0,10
 1400,0,11
 1405,0,11
 1410,0,11
 1415,0,11
 1420,0,11
 1425,0,11
 1430,0,10
 1435,0,10
 1440,0,10
 1445,0,10
 1450,0,11
 1455,0,11
 1460,0,9
 1465,0,9
 1470,0,7
 1475,0,6
 1480,0,6
 1485,0,5
 1490,0,5
 1495,0,5
 1500,0,5
 1505,0,7
 1510,0,6
 1515,0,9
 1520,0,9
 1525,0,9
 1530,0,10
 1535,0,10
 1540,0,10
 1545,0,10
 1550,0,10
 1555,0,11
 1560,0,11
 1565,0,11
 1570,0,11
 1575,0,11
 1580,0,11
 1585,0,11
 1590,0,11
 1595,0,12
 1600,0,11
 1605,0,9
 1610,0,8
 1615,0,7
 1620,0,5
 1625,0,5
 1630,0,5
 1635,0,4
 1640,0,4
 1645,0,4
 1650,0,6
 1655,0,6
 1660,0,6
 1665,0,9
 1670,0,10
 1675,0,10
 1680,0,10
 1685,0,10
 1690,0,10
 1695,0,10
 1700,0,9
 1705,0,9
 1710,0,9
 1715,0,9
 1720,0,9
 1725,0,9
 1730,0,8
 1735,0,8
 1740,0,10
 1745,0,10
 1750,0,10
 1755,0,8
 1760,0,6
 1765,0,6
 1770,0,5
 1775,0,2
 1780,0,6
 1785,0,11
 1790,0,11
 1795,0,12
 1800,0,12
 1805,0,12
 1810,0,12
 1815,0,12
 1820,0,12
 1825,0,12
 1830,0,12
 1835,0,12
 1840,0,12
 1845,0,10
 1850,0,10
 1855,0,10
 1860,0,11
 1865,0,11
 1870,0,11
 1875,0,11
 1880,0,11
 1885,0,7
 1890,0,2
 1895,0,2
 1900,0,6
 1905,0,7
 1910,0,8
 1915,0,8
 1920,0,8
 1925,0,10
 1930,0,11
 1935,0,11
 1940,0,11
 1945,0,11
 1950,0,11
 1955,0,11
 1960,0,11
 1965,0,10
 1970,0,10
 1975,0,10
 1980,0,11
 1985,0,11
 1990,0,11
 1995,0,11
 2000,0,9
 2005,0,7
 2010,0,7
 2015,0,7
 2020,0,7
 2025,0,8
 2030,0,5
 2035,0,5
 2040,0,5
 2045,0,6
 2050,0,6
 2055,0,7
 2060,0,7
 2065,0,7
 2070,0,7
 2075,0,7
 2080,0,7
 2085,0,6
 2090,0,6
 2095,0,6
 2100,0,6
 2105,0,6
